note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 3,3,0,0.7,0,3,,,,,,,,,,,,,,,
action = 4,4,1,-0.30000000000000004,1,3,,,,,,,,,,,,,,,
action = 0,0,0,0.7,2,3,,,,,,,,,,,,,,,
action = 4,4,0,0.7,3,3,,,,,,,,,,,,,,,
action = 2,2,0,0.7,4,3,,,,,,,,,,,,,,,
action = 4,4,0,0.7,5,3,0.2444,0.24148,0.21136,0.23313,0.33797,0.14422205101855956,0.08573214099741124,0.09396807968666807,0.07021395872616784,0.11095043938624127,0.5328441020371191,0.41294428199482247,0.3992961593733361,0.3735579174523357,0.5598708787724825
action = 2,2,0,0.7,6,3,0.1982,0.21905,0.21821,0.19524,0.25457,0.09767292357659824,0.02073644135332772,0.1604680653588121,0.06826419266350404,0.12589678312014171,0.39354584715319646,0.2605228827066554,0.5391461307176242,0.3317683853270081,0.5063635662402834
action = 1,1,0,0.7,7,3,0.17008,0.19943,0.14585,0.1779,0.24521,0.13307892395116516,0.12449899597988733,0.08093207028119323,0.08432081593533118,0.09959919678390985,0.43623784790233033,0.4484279919597747,0.30771414056238644,0.34654163187066234,0.4444083935678197
action = 0,0,1,-0.30000000000000004,8,3,0.15581,0.14816,0.13511,0.14975,0.21372,0.0864291617453276,0.0,0.0,0.0,0.005477225575051661,0.3286683234906552,0.14816,0.13511,0.14975,0.22467445115010332
action = 3,3,1,-0.30000000000000004,9,3,0.39562,0.38878,0.35001,0.34854,0.38349,0.15767054258801802,0.2071231517720798,0.2077739155909615,0.22829805080201626,0.08148619514985345,0.7109610851760361,0.8030263035441596,0.765557831181923,0.8051361016040326,0.5464623902997069
action = 3,3,1,-0.30000000000000004,10,3,0.36715,0.33819,0.30132,0.3602,0.37883,0.0,0.0,0.0,0.0403732584763727,0.0,0.36715,0.33819,0.30132,0.44094651695274545,0.37883
action = 0,0,0,0.7,11,3,0.36423,0.34007,0.32226,0.34028,0.33594,0.0,0.0,0.0,0.0,0.0,0.36423,0.34007,0.32226,0.34028,0.33594
action = 1,1,1,-0.30000000000000004,12,3,0.42802,0.39975,0.3945,0.40894,0.42656,0.09219544457292887,0.11861703081766968,0.09423375191511797,0.0,0.022360679774997897,0.6124108891458577,0.6369840616353394,0.582967503830236,0.40894,0.4712813595499958
action = 4,4,1,-0.30000000000000004,13,3,0.39119,0.36319,0.39527,0.40183,0.41976,0.0,0.0,0.006324555320336759,0.0,0.0,0.39119,0.36319,0.40791911064067354,0.40183,0.41976
action = 0,0,1,-0.30000000000000004,14,3,0.43967,0.38826,0.40338,0.41769,0.45035,0.0324037034920393,0.0,0.02846049894151541,0.0,0.0,0.5044774069840786,0.38826,0.46030099788303086,0.41769,0.45035
action = 4,4,0,0.7,15,3,0.50005,0.44017,0.445,0.49414,0.51882,0.03178049716414141,0.0,0.04847679857416329,0.027202941017470887,0.0282842712474619,0.5636109943282828,0.44017,0.5419535971483266,0.5485458820349418,0.5753885424949238
action = 0,0,0,0.7,16,3,0.48132,0.43792,0.42572,0.49371,0.45693,0.054405882034941774,0.0,0.04626013402488151,0.03591656999213594,0.028635642126552705,0.5901317640698835,0.43792,0.518240268049763,0.5655431399842719,0.5142012842531054
action = 4,4,1,-0.30000000000000004,17,3,0.42586,0.45035,0.42005,0.48147,0.48761,0.0,0.013784048752090222,0.0,0.033763886032268264,0.0506951674225463,0.42586,0.4779180975041804,0.42005,0.5489977720645365,0.5890003348450926
action = 0,0,0,0.7,18,3,0.5,0.45744,0.4474,0.53609,0.57353,0.07483314773547883,0.05253570214625479,0.03741657386773942,0.03660601043544626,0.0,0.6496662954709577,0.5625114042925096,0.5222331477354789,0.6093020208708925,0.57353
action = 4,4,1,-0.30000000000000004,19,3,0.39714,0.43275,0.42018,0.45102,0.47522,0.0,0.0,0.0,0.0,0.024698178070456937,0.39714,0.43275,0.42018,0.45102,0.5246163561409138
action = 0,0,0,0.7,20,3,0.45697,0.46894,0.44426,0.51825,0.54969,0.07280109889280519,0.05468089245796926,0.054037024344425186,0.0,0.0,0.6025721977856103,0.5783017849159385,0.5523340486888504,0.51825,0.54969
action = 4,4,1,-0.30000000000000004,21,3,0.3986,0.41118,0.40972,0.45105,0.50005,0.044721359549995794,0.0,0.04183300132670378,0.0,0.022135943621178655,0.4880427190999916,0.41118,0.49338600265340754,0.45105,0.5443218872423573
action = 1,1,0,0.7,22,3,0.42773,0.46931,0.42071,0.5,0.53116,0.07416198487095663,0.06,0.051575187832910506,0.03741657386773942,0.0,0.5760539697419133,0.58931,0.523860375665821,0.5748331477354789,0.53116
action = 4,4,1,-0.30000000000000004,23,3,0.3779,0.40771,0.39019,0.48756,0.52444,0.0,0.0793095202355934,0.04959838707054898,0.06379655163094632,0.04847679857416329,0.3779,0.5663290404711868,0.48938677414109794,0.6151531032618927,0.6213935971483266
action = 4,4,1,-0.30000000000000004,24,3,0.4037,0.39127,0.38731,0.45725,0.57404,0.05138093031466052,0.0,0.04049691346263317,0.042544094772365294,0.0,0.5064618606293211,0.39127,0.46830382692526634,0.5423381895447306,0.57404
action = 4,4,0,0.7,25,3,0.40761,0.42586,0.39574,0.48761,0.54922,0.06767569726275452,0.057008771254956896,0.07328028384224504,0.06058052492344384,0.04604345773288535,0.542961394525509,0.5398775425099138,0.5423005676844901,0.6087710498468877,0.6413069154657708
action = 4,4,1,-0.30000000000000004,26,3,0.38516,0.38049,0.36757,0.45102,0.51197,0.0,0.0,0.0,0.0,0.020493901531919198,0.38516,0.38049,0.36757,0.45102,0.5529578030638385
action = 4,4,1,-0.30000000000000004,27,3,0.4443,0.43266,0.3965,0.49414,0.53102,0.0677495387438173,0.04827007354458868,0.029664793948382652,0.0396232255123179,0.08706319543871566,0.5797990774876346,0.5292001470891774,0.4558295878967653,0.5733864510246358,0.7051463908774314
action = 4,4,0,0.7,28,3,0.4199,0.41357,0.38964,0.51863,0.61547,0.0,0.0,0.0,0.02428991560298224,0.0,0.4199,0.41357,0.38964,0.5672098312059645,0.61547
action = 3,3,0,0.7,29,3,0.4444,0.43876,0.40803,0.5,0.53707,0.07752418977325723,0.07974960814950754,0.066783231428256,0.05865151319446072,0.026076809620810597,0.5994483795465144,0.598259216299015,0.541596462856512,0.6173030263889214,0.5892236192416213
action = 4,4,0,0.7,30,3,0.39692,0.38517,0.36223,0.43862,0.51234,0.07134423592694787,0.0,0.0,0.0,0.11545561917897283,0.5396084718538957,0.38517,0.36223,0.43862,0.7432512383579457
action = 3,3,1,-0.30000000000000004,31,3,0.35155,0.39255,0.37247,0.46898,0.57982,0.0,0.0291547594742265,0.061806148561449774,0.057619441163551735,0.0,0.35155,0.450859518948453,0.4960822971228996,0.5842188823271035,0.57982
action = 4,4,0,0.7,32,3,0.40761,0.40275,0.36042,0.4566,0.52492,0.0,0.0,0.0,0.0,0.079435508432942,0.40761,0.40275,0.36042,0.4566,0.6837910168658841
action = 1,1,0,0.7,33,3,0.46284,0.4504,0.45073,0.5,0.57232,0.054221766846903836,0.066783231428256,0.043243496620879306,0.027928480087537882,0.0,0.5712835336938077,0.583966462856512,0.5372169932417586,0.5558569601750758,0.57232
action = 0,0,0,0.7,34,3,0.42633,0.40246,0.3802,0.49381,0.54322,0.07576278769950325,0.07463243262818116,0.04827007354458868,0.0,0.0,0.5778555753990064,0.5517248652563623,0.47674014708917734,0.49381,0.54322
