z_x1,z_x2,z_note,x_x1,x_x2,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
0.88,-1.57,x1 = 0.88; x2 = -1.57,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3892752146784362,0.6107247853215638,0.3552226580016507,0.6447773419983494,0.7370012682903386,0.2629987317096613,0.15345043359329966,0.8465495664067003,0.3607409121734637,0.6392590878265363,0.93865,0.22904,0.83124,0.61841,0.19383,0.1299,0.96433,0.23774,0.69401,0.27032,0.15261,0.08513000000000001,0.001746417112922654,0.001728775198390247,110440
0.94,-1.48,x1 = 0.94; x2 = -1.48,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3892752146784362,0.6107247853215638,0.3526018961188411,0.6473981038811589,0.7385924493450281,0.2614075506549719,0.1445265468471697,0.8554734531528304,0.35399531048746513,0.646004689512535,0.93637,0.22827,0.82886,0.59597,0.19307,0.12364,0.96433,0.23774,0.67809,0.28624000000000005,0.14812,0.08962,0.002683771515430554,0.0026492537768378135,110470
0.9,-1.46,x1 = 0.9; x2 = -1.46,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3892752146784362,0.6107247853215638,0.3477325511094468,0.6522674488905532,0.8902635772626551,0.10973642273734492,0.06987271832012752,0.9301272816798724,0.35514932460708293,0.6448506753929171,0.93203,0.22681,0.49912,0.36545,0.09769,0.06499,0.96433,0.23774,0.41193,0.5524,0.07636,0.16138000000000002,0.0025087761711012693,0.002477719598714234,110500
1.01,-1.55,x1 = 1.01; x2 = -1.55,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3892752146784362,0.6107247853215638,0.319918782885589,0.680081217114411,0.658259387337812,0.34174061266218797,0.19749131545445084,0.8025086845455492,0.3448996762039154,0.6551003237960847,0.90429,0.21757,0.92647,0.71688,0.22495,0.15849,0.96433,0.23774,0.78393,0.1804,0.17975,0.057990000000000014,0.004277712213197164,0.004205780049096983,110530
1.09,-1.51,x1 = 1.09; x2 = -1.51,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3892752146784362,0.6107247853215638,0.3092359673645371,0.6907640326354629,0.6333289258659107,0.3666710741340892,0.204725828917121,0.7952741710828788,0.3372653222175165,0.6627346777824834,0.89229,0.21361,0.94808,0.73128,0.23222,0.16281,0.96433,0.23774,0.79832,0.16601,0.18427,0.05347000000000002,0.005915051620379558,0.005794713567513973,110560
1.01,-1.52,x1 = 1.01; x2 = -1.52,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3892752146784362,0.6107247853215638,0.31538230335551437,0.6846176966444857,0.6680206614006154,0.3319793385993846,0.18845126920238217,0.8115487307976179,0.33969896873266503,0.6603010312673351,0.89929,0.21592,0.91694,0.69822,0.22177,0.15294,0.96433,0.23774,0.7672,0.19713000000000003,0.17465,0.06309000000000001,0.005362984211026392,0.005260023465566983,110590
0.89,-1.5,x1 = 0.89; x2 = -1.5,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3892752146784362,0.6107247853215638,0.3773608302251035,0.6226391697748964,0.7961168272226922,0.20388317277730783,0.14215494382638177,0.8578450561736182,0.3889345430803858,0.6110654569196141,0.95616,0.23496,0.72963,0.58985,0.16231,0.12195,0.96433,0.23774,0.6426,0.32173000000000007,0.13718,0.10056000000000001,2.441358487760689e-07,2.4410998238977907e-07,110620
0.8,-1.48,x1 = 0.8; x2 = -1.48,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3892752146784362,0.6107247853215638,0.35045453324560066,0.6495454667543994,0.7911363809637157,0.20886361903628417,0.13037286851233906,0.8696271314876609,0.36194043685420996,0.6380595631457902,0.93447,0.22764,0.7393,0.55846,0.16524,0.11338,0.96433,0.23774,0.62184,0.34249000000000007,0.13155,0.10619,0.0016012169355028028,0.0015858033249819131,110650
0.86,-1.47,x1 = 0.86; x2 = -1.47,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3892752146784362,0.6107247853215638,0.366070463147856,0.633929536852144,0.7330124872409137,0.2669875127590862,0.17567025347754753,0.8243297465224524,0.37969678312316363,0.6203032168768363,0.94761,0.23206,0.83711,0.67051,0.19571,0.14481,0.96433,0.23774,0.7315,0.23282999999999998,0.16344,0.0743,0.00019414843291871466,0.00019354418404402343,110680
0.93,-1.47,x1 = 0.93; x2 = -1.47,0.9,-1.5,x1 = 0.9; x2 = -1.5,0.3892752146784362,0.6107247853215638,0.33526255880093664,0.6647374411990633,0.758547049335198,0.24145295066480185,0.14447125652717704,0.8555287434728228,0.3503478781217079,0.6496521218782919,0.92021,0.22286,0.79745,0.59583,0.18315,0.1236,0.96433,0.23774,0.66343,0.30090000000000006,0.14356,0.09418000000000001,0.003276982194245222,0.0032297449174743947,110710
