b0,b1
-0.17182277143001556,[0.25980958342552185]
-1.2534412145614624,[0.5365652441978455]
-0.46304214000701904,[0.13061605393886566]
-1.2189064025878906,[0.5232568383216858]
-0.028685633093118668,[0.5552941560745239]
-1.1863412857055664,[0.485941082239151]
-0.4592799246311188,[0.27058878540992737]
-1.3351809978485107,[0.4391782283782959]
0.6461496949195862,[0.13831470906734467]
-1.0010132789611816,[0.43947428464889526]
-0.7500315308570862,[0.5389395356178284]
-0.38690128922462463,[0.5812836289405823]
-0.008075514808297157,[0.34574607014656067]
-0.6882289052009583,[0.42412471771240234]
-0.9444130063056946,[0.6344206929206848]
-0.5400685667991638,[0.5539289116859436]
-0.3612445890903473,[0.5872415900230408]
0.1314578652381897,[0.058974429965019226]
-1.4635545015335083,[0.18194954097270966]
-0.5257065892219543,[0.3628852665424347]
-1.467293381690979,[0.45856720209121704]
-0.8711650371551514,[0.2655041813850403]
-0.7516277432441711,[0.4843861162662506]
-0.38031429052352905,[0.6168752312660217]
-1.1392343044281006,[0.5171958208084106]
-1.174798607826233,[0.5299578905105591]
-1.5950567722320557,[0.3521544337272644]
-1.031445026397705,[0.5180782675743103]
-0.24977140128612518,[0.10350073873996735]
-1.5126073360443115,[0.5051008462905884]
-1.1216306686401367,[0.4616992175579071]
-0.620306670665741,[0.21163563430309296]
-0.052635692059993744,[0.5591149926185608]
-0.22844405472278595,[0.28386011719703674]
-1.2043440341949463,[0.5042142271995544]
-0.6444551944732666,[0.3826211988925934]
-1.2680776119232178,[0.45686963200569153]
-0.15636608004570007,[0.17629285156726837]
-0.2706962823867798,[0.3462342619895935]
-0.5249512195587158,[0.30702534317970276]
-0.27506721019744873,[0.3284553289413452]
-0.7848763465881348,[0.5588251352310181]
-0.5204750895500183,[0.17169788479804993]
-0.8874650001525879,[0.6272652745246887]
-1.364483118057251,[0.4466794431209564]
-0.9982348084449768,[0.5452485084533691]
-0.4200456738471985,[0.20379804074764252]
-1.2020440101623535,[0.5404505133628845]
-0.3452095091342926,[0.37574008107185364]
-0.7732914090156555,[0.20609015226364136]
