b0,b1
-1.5901585817337036,[1.1588904857635498]
-1.4683281183242798,[0.5327681303024292]
-1.214734435081482,[0.35520827770233154]
-1.2055912017822266,[0.7406339049339294]
0.18088321387767792,[0.5376915335655212]
-0.23311331868171692,[0.350239098072052]
-0.6368386745452881,[0.3559907376766205]
-1.1300913095474243,[0.6024168133735657]
-1.1899921894073486,[0.5428705215454102]
-0.8230065703392029,[0.6202685236930847]
-0.3233698904514313,[-0.005849712062627077]
-0.6186314225196838,[0.4532816708087921]
0.5187187194824219,[0.33354365825653076]
-1.1740089654922485,[0.8459417819976807]
-0.6489238739013672,[0.4615585207939148]
-1.5718326568603516,[0.6887279152870178]
-0.5290453433990479,[0.8971260190010071]
0.3813924193382263,[0.05443752557039261]
-2.7754595279693604,[1.1760079860687256]
-0.764223575592041,[0.3821794390678406]
-0.4316626787185669,[0.25348180532455444]
-1.1704081296920776,[0.5127725601196289]
-0.5151407718658447,[0.25431662797927856]
-0.2321876734495163,[0.3979633152484894]
-1.2070955038070679,[0.8032901287078857]
-2.048607110977173,[0.9092862606048584]
-1.8349181413650513,[0.4760381281375885]
-0.01811865344643593,[0.37220361828804016]
-0.5968919396400452,[0.47712987661361694]
-2.2522101402282715,[0.7801166772842407]
-1.4893838167190552,[0.45710858702659607]
0.18264050781726837,[0.3425109088420868]
-0.32119110226631165,[0.9314637184143066]
-0.43908166885375977,[0.5251837372779846]
-1.7823258638381958,[0.7706756591796875]
-1.9462915658950806,[0.6876935362815857]
-1.9873502254486084,[0.8945940136909485]
-1.2970325946807861,[0.6144561767578125]
-0.4059784710407257,[0.42669299244880676]
-0.9840308427810669,[0.5867843627929688]
-0.5911563634872437,[0.6057596206665039]
-0.9746056795120239,[0.5682445168495178]
-1.3775677680969238,[0.5839041471481323]
-1.9469711780548096,[0.6905480623245239]
-1.339874029159546,[0.7189133763313293]
-0.9827938675880432,[0.6187435984611511]
-0.5572614073753357,[0.28233012557029724]
-3.037965774536133,[1.060278296470642]
-0.6780595779418945,[0.3370281457901001]
-1.0445079803466797,[0.7337213158607483]
