z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","Var[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","Var[p(y|x,u=0,z,D)]","Var[p(y|x,u=1,z,D)]","H[p(y|x,D)]","Var[p(y|x,D)]",Va,Ve,Va_variance,Ve_variance,kl_pyx_pyxz,kl_pyxz_pyx,api_calls
7.0,x1 = 7.0,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.023395411244319663,0.9766045887556801,0.23674024850094028,0.7632597514990597,0.025175867517456228,0.9748241324825437,0.030125503215214754,0.969874496784785,0.1601,0.02285,0.78958,0.16959,0.18069,0.02454,0.20074,0.0303,0.18409,0.016649999999999998,0.02819,0.0021100000000000008,2.229540597224744e-05,2.2027798816455458e-05,50180
7.3,x1 = 7.3,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.02888459875482826,0.9711154012451717,0.29868996478590726,0.7013100352140927,0.024263705586695997,0.9757362944133041,0.03219039797145371,0.9678096020285463,0.18877,0.02805,0.87968,0.16475,0.20947,0.02367,0.20074,0.0303,0.1854,0.015339999999999993,0.02904,0.0012600000000000007,1.3606683166708634e-05,1.3733989491430888e-05,50210
6.4,x1 = 6.4,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.032524308690986756,0.9674756913090132,0.3411387958293022,0.6588612041706978,0.022294422885688375,0.9777055771143115,0.032664615695690576,0.9673353843043093,0.2069,0.03147,0.9259,0.15414,0.22476,0.0218,0.20074,0.0303,0.17924,0.02149999999999999,0.0284,0.001899999999999999,3.1034396346048525e-05,3.147268488640936e-05,50240
6.6,x1 = 6.6,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.030619961308128545,0.9693800386918715,0.3534413016076912,0.6465586983923088,0.02352529838048718,0.9764747016195127,0.03362731363423658,0.9663726863657633,0.19749,0.02968,0.9371,0.1608,0.22852,0.02297,0.20074,0.0303,0.18457,0.01616999999999999,0.02926,0.0010399999999999993,8.720762414998447e-05,8.926996006226092e-05,50270
6.1,x1 = 6.1,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.03580588556050908,0.9641941144394908,0.29848483816236066,0.7015151618376394,0.02296790595617145,0.9770320940438285,0.0328330337007288,0.967166966299271,0.22272,0.03452,0.87943,0.15779,0.20939,0.02244,0.20074,0.0303,0.18363,0.017110000000000014,0.02913,0.001170000000000001,3.887604641891057e-05,3.9490426696544515e-05,50300
6.3,x1 = 6.3,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.031243987274158926,0.9687560127258411,0.32189527431678366,0.6781047256832162,0.023350109237513753,0.9766498907624863,0.03267785057601214,0.967322149423988,0.20059,0.03027,0.90643,0.15986,0.21828,0.0228,0.20074,0.0303,0.18319,0.01755000000000001,0.02891,0.0013899999999999989,3.161956911254776e-05,3.2070305611917645e-05,50330
6.7,x1 = 6.7,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.029180551538478545,0.9708194484615215,0.3657802599064485,0.6342197400935514,0.020941847339162135,0.979058152660838,0.031004422409528963,0.9689955775904712,0.19027,0.02833,0.94738,0.1467,0.23199,0.0205,0.20074,0.0303,0.17006,0.030680000000000013,0.02667,0.0036300000000000013,1.205078126344857e-06,1.2017184410561491e-06,50360
7.5,x1 = 7.5,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.0284557019446054,0.9715442980553947,0.32541897222378263,0.6745810277762173,0.02270664093184951,0.9772933590681504,0.031320532806049406,0.9686794671939506,0.18659,0.02765,0.91018,0.15638,0.21952,0.02219,0.20074,0.0303,0.17783,0.022910000000000014,0.02781,0.002489999999999999,3.5874478268906604e-08,3.5891728913402645e-08,50390
6.8,x1 = 6.8,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.03189201696336382,0.9681079830366363,0.4367768805373068,0.5632231194626931,0.016348079700011647,0.9836519202999885,0.029756402148201376,0.9702435978517988,0.20379,0.03087,0.98844,0.12041,0.246,0.01608,0.20074,0.0303,0.14809,0.05265,0.02341,0.00689,3.923938771231705e-05,3.861432697930384e-05,50420
6.9,x1 = 6.9,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.030816443720223546,0.9691835562797765,0.34492938579109694,0.655070614208903,0.022652429356379282,0.9773475706436207,0.0325838590466747,0.9674161409533252,0.19847,0.02987,0.92946,0.15608,0.22595,0.02214,0.20074,0.0303,0.17991,0.020830000000000015,0.02842,0.0018799999999999997,2.757910981220188e-05,2.794631116233748e-05,50450
7.2,x1 = 7.2,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.022685652831649823,0.9773143471683501,0.2567064558214055,0.7432935441785946,0.023989822815796945,0.9760101771842029,0.029269151560312637,0.9707308484396872,0.15627,0.02217,0.82174,0.16329,0.19081,0.02341,0.20074,0.0303,0.17823,0.022510000000000002,0.02721,0.003089999999999999,6.921092023990955e-05,6.774599813940806e-05,50480
7.4,x1 = 7.4,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.03045430509851238,0.9695456949014876,0.3059122929603829,0.6940877070396171,0.024309573575920184,0.9756904264240799,0.032885588708625374,0.9671144112913745,0.19667,0.02953,0.8884,0.165,0.21233,0.02372,0.20074,0.0303,0.18703,0.01371,0.02946,0.0008400000000000005,4.1497906922806534e-05,4.217543619573988e-05,50510
6.5,x1 = 6.5,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.02975023738352145,0.9702497626164786,0.34202753169740147,0.6579724683025985,0.021722995925639848,0.9782770040743601,0.03125213189986839,0.9687478681001316,0.19314,0.02887,0.92675,0.15101,0.22504,0.02125,0.20074,0.0303,0.17409,0.026650000000000007,0.02731,0.0029899999999999996,7.814906876961821e-09,7.81315265290021e-09,50540
7.1,x1 = 7.1,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.0300490983088061,0.9699509016911939,0.29368856040477126,0.7063114395952288,0.024253893394457045,0.9757461066055428,0.03235016219125041,0.9676498378087495,0.19464,0.02915,0.87344,0.1647,0.20744,0.02367,0.20074,0.0303,0.186,0.014740000000000003,0.02919,0.0011099999999999999,1.870381991585235e-05,1.890895552567203e-05,50570
6.2,x1 = 6.2,6.8,x1 = 6.8,0.03127388748929509,0.968726112510705,0.03649905562224677,0.9635009443777532,0.3065351143878692,0.6934648856121308,0.022802113004782572,0.9771978869952175,0.033158099604130874,0.9668419003958691,0.226,0.03517,0.88913,0.1569,0.21257,0.02228,0.20074,0.0303,0.18363,0.017110000000000014,0.02923,0.0010700000000000015,5.6413961172339586e-05,5.748754686386989e-05,50600
