x1,x2,label
-0.62,2.32,0
-0.77,1.77,0
1.29,-0.79,0
1.01,-0.4,0
0.12,0.52,1
1.17,0.48,0
0.87,1.91,0
0.71,0.42,1
1.91,-0.39,0
-0.84,1.03,1
0.11,-0.16,1
0.53,-0.04,1
1.21,-0.73,0
-0.49,0.89,0
1.2,-0.7,0
0.48,0.87,0
0.11,-0.78,1
0.59,0.03,0
1.33,-0.13,0
0.98,0.11,0
0.52,-0.45,1
0.07,0.67,1
-0.88,0.27,0
0.49,0.93,1
0.22,0.25,1
0.91,0.38,0
0.55,0.8,0
0.02,0.2,1
1.25,-100.0,0
1.03,-0.25,0
-0.83,0.9,1
-0.08,0.64,0
0.74,1.92,0
0.2,0.75,1
0.3,-0.98,1
0.05,1.21,0
0.03,0.43,1
0.81,1.03,0
-0.64,0.62,0
0.28,-0.47,1
0.94,0.71,0
0.97,0.97,0
0.17,0.62,1
-0.65,0.88,0
1.07,-0.67,1
-0.2,1.52,0
1.42,-0.3,0
0.84,-0.39,0
0.22,-0.14,1
1.79,-0.75,0
