x1,x2,label
1.89,-0.56,1
-0.58,-0.05,1
1.21,0.29,0
-0.9,0.62,0
0.21,0.21,1
0.37,-0.75,1
1.42,-0.78,1
-0.89,1.11,0
0.21,0.46,1
-1.01,-0.2,0
0.4,1.23,0
-0.4,0.19,1
-0.4,0.76,0
0.71,-0.63,1
0.21,0.85,0
0.05,1.19,0
-0.46,0.69,0
-0.49,0.77,0
-0.72,0.27,0
0.11,1.28,0
0.83,1.16,0
2.57,-0.34,1
0.48,0.21,1
-0.16,1.18,0
0.07,0.98,0
2.26,1.05,0
2.07,0.96,0
-0.14,1.4,0
0.57,-0.17,1
-1.3,-0.63,1
0.67,-0.35,1
0.33,0.69,1
0.14,0.38,1
0.59,-0.43,1
0.27,-0.11,1
-0.11,-0.06,1
0.04,0.29,1
1.81,-0.15,1
-0.6,1.2,0
0.59,-0.9,1
-0.7,0.74,0
0.71,0.47,0
0.18,-0.17,1
1.37,0.65,0
0.36,0.87,0
1.23,0.08,0
1.1,0.44,0
0.58,0.43,0
1.24,0.51,0
0.33,0.47,1
