note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 3,3,1,-0.4,0,3,,,,,,,,,,,,,,,
action = 4,4,1,-0.4,1,3,,,,,,,,,,,,,,,
action = 4,4,0,0.6,2,3,,,,,,,,,,,,,,,
action = 2,2,1,-0.4,3,3,,,,,,,,,,,,,,,
action = 4,4,0,0.6,4,3,,,,,,,,,,,,,,,
action = 1,1,1,-0.4,5,3,0.56129,0.60286,0.57767,0.57914,0.5173,0.49622575507524797,0.489305630460145,0.4939331938632997,0.4937003139557438,0.4996999099459595,1.5537415101504959,1.58147126092029,1.5655363877265995,1.5665406279114875,1.5166998198919188
action = 2,2,0,0.6,6,3,0.63194,0.7118,0.7213,0.63151,0.47569,0.48227585467240636,0.4529238346565568,0.4483525398612123,0.4824002487561548,0.49940965148863514,1.5964917093448125,1.6176476693131137,1.6180050797224248,1.5963104975123095,1.4745093029772702
action = 4,4,1,-0.4,7,3,0.42251,0.41627,0.36077,0.36165,0.4382,0.4939635614091388,0.49294015863997126,0.4802291119871847,0.4804789277377313,0.4961652950378533,1.4104371228182775,1.4021503172799425,1.3212282239743693,1.3226078554754626,1.4305305900757066
action = 0,0,0,0.6,8,3,0.51244,0.48166,0.48766,0.46345,0.51215,0.49984997749324744,0.49965988432132513,0.49984997749324744,0.49865819957161034,0.49984997749324744,1.512139954986495,1.4809797686426502,1.4873599549864949,1.4607663991432207,1.511849954986495
action = 1,1,1,-0.4,9,3,0.48771,0.52408,0.51798,0.51244,0.47527,0.49984997749324744,0.4994196632092093,0.49967989753441155,0.49984997749324744,0.49938962744534454,1.4874099549864948,1.5229193264184184,1.517339795068823,1.512139954986495,1.4740492548906892
action = 1,1,0,0.6,10,3,0.49376,0.60896,0.56165,0.59098,0.57813,0.499959998399872,0.4879856555268812,0.4961854492022111,0.4916502822128754,0.49386232899462984,1.4936799967997438,1.5849313110537624,1.5540208984044221,1.5742805644257507,1.5658546579892598
action = 1,1,0,0.6,11,3,0.42656,0.50014,0.48137,0.4939,0.47508,0.4945806304335017,0.5,0.4996498774141749,0.499959998399872,0.49937961512260387,1.4157212608670033,1.50014,1.4806697548283498,1.4938199967997439,1.4738392302452077
action = 3,3,0,0.6,12,3,0.50259,0.54225,0.54577,0.58922,0.53942,0.499989999899998,0.4982168202700507,0.4979056135453787,0.4919756091515107,0.4984475900232641,1.502569999799996,1.5386836405401014,1.5415812270907574,1.5731712183030213,1.5363151800465282
action = 4,4,1,-0.4,13,3,0.38452,0.37856,0.37866,0.39327,0.39341,0.4864874099090335,0.485025772511111,0.48505669771687515,0.4884772256717809,0.4885079323818601,1.357494819818067,1.348611545022222,1.3487733954337502,1.370224451343562,1.3704258647637202
action = 4,4,0,0.6,14,3,0.4817,0.51858,0.50624,0.48785,0.54312,0.49966989102806664,0.4996498774141749,0.499959998399872,0.49984997749324744,0.49813652747013043,1.4810397820561332,1.5178797548283498,1.5061599967997439,1.4875499549864948,1.5393930549402608
action = 4,4,1,-0.4,15,3,0.43862,0.46903,0.4383,0.4328,0.47513,0.49621567891391744,0.49903907662626984,0.4961753722223625,0.4954593827954013,0.49937961512260387,1.431051357827835,1.4671081532525396,1.430650744444725,1.4237187655908026,1.4738892302452078
action = 4,4,1,-0.4,16,3,0.45168,0.48771,0.48147,0.48127,0.51234,0.49766454565299306,0.49984997749324744,0.49965988432132513,0.4996498774141749,0.49984997749324744,1.447009091305986,1.4874099549864948,1.4807897686426503,1.4805697548283496,1.512039954986495
action = 4,4,0,0.6,17,3,0.42681,0.49395,0.4939,0.5,0.56184,0.49461095822878814,0.499959998399872,0.499959998399872,0.5,0.4961652950378533,1.4160319164575763,1.493869996799744,1.4938199967997439,1.5,1.5541705900757066
action = 4,4,1,-0.4,18,3,0.4565,0.48756,0.49381,0.49376,0.51248,0.498106414333323,0.49984997749324744,0.499959998399872,0.499959998399872,0.4998399743918047,1.452712828666646,1.4872599549864949,1.493729996799744,1.4936799967997438,1.5121599487836095
action = 4,4,1,-0.4,19,3,0.4564,0.53651,0.48771,0.5,0.56194,0.49809637621649083,0.4986682263790225,0.49984997749324744,0.5,0.4961451400548029,1.4525927524329816,1.5338464527580449,1.4874099549864948,1.5,1.5542302801096057
action = 4,4,1,-0.4,20,3,0.49385,0.5122,0.53041,0.53492,0.60882,0.499959998399872,0.49984997749324744,0.499069133487536,0.49877850795718937,0.4880163931672788,1.493769996799744,1.5118999549864949,1.528548266975072,1.5324770159143788,1.5848527863345576
action = 4,4,1,-0.4,21,3,0.47522,0.51868,0.50619,0.51853,0.61036,0.49938962744534454,0.4996498774141749,0.499959998399872,0.49965988432132513,0.4876679197978887,1.473999254890689,1.5179797548283498,1.506109996799744,1.5178497686426504,1.5856958395957774
