note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 4,4,1,-0.20000000000000007,0,4,,,,,,,,,,,,,,,
action = 0,0,0,0.7999999999999999,1,4,,,,,,,,,,,,,,,
action = 0,0,1,-0.20000000000000007,2,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.20000000000000007,3,4,,,,,,,,,,,,,,,
action = 0,0,1,-0.20000000000000007,4,4,,,,,,,,,,,,,,,
action = 3,3,1,-0.20000000000000007,5,4,0.52417,0.5729,0.66669,0.68329,0.65107,0.4994196632092093,0.4946615004222584,0.47140216376253513,0.46519888219986083,0.47663403151684414,1.5230093264184186,1.5622230008445168,1.6094943275250704,1.6136877643997216,1.6043380630336883
action = 2,2,1,-0.20000000000000007,6,4,0.53707,0.62689,0.7383,0.68353,0.6832,0.49862811793961237,0.48363209157374987,0.4395565947634047,0.46510213931995625,0.46523112535598904,1.5343262358792247,1.5941541831474997,1.6174131895268093,1.6137342786399125,1.613662250711978
action = 4,4,1,-0.20000000000000007,7,4,0.58573,0.64266,0.68284,0.69163,0.70446,0.4925951684700125,0.4792181131802094,0.4653708198845304,0.46182247671589133,0.45628938186199336,1.5709203369400249,1.601096226360419,1.6135816397690608,1.6152749534317827,1.6170387637239867
action = 1,1,1,-0.20000000000000007,8,4,0.6207,0.73261,0.7618,0.74426,0.7773,0.48521129418017467,0.44259462265147326,0.42598122024333424,0.43627972678088084,0.4160528812542944,1.5911225883603493,1.6177992453029466,1.6137624404866684,1.6168194535617617,1.609405762508589
action = 3,3,1,-0.20000000000000007,9,4,0.6248,0.71325,0.75943,0.73239,0.77851,0.4841693918454573,0.4522388749322641,0.4274342054632502,0.44270757843072894,0.4152469144978684,1.5931387836909146,1.6177277498645282,1.6142984109265006,1.6178051568614578,1.609003828995737
action = 1,1,1,-0.20000000000000007,10,4,0.65394,0.7642,0.81386,0.78235,0.80486,0.47570999569065187,0.4244997055358225,0.3892171630336977,0.41264997273718557,0.39630796106058735,1.6053599913813037,1.613199411071645,1.5922943260673954,1.6076499454743711,1.5974759221211747
action = 0,0,1,-0.20000000000000007,11,4,0.71775,0.83287,0.84848,0.85753,0.84788,0.4500888801114731,0.3730951621235526,0.3585526460647028,0.34952825350749545,0.3591378565397973,1.6179277602229463,1.5790603242471053,1.5655852921294056,1.556586507014991,1.5661557130795947
action = 0,0,1,-0.20000000000000007,12,4,0.72725,0.81912,0.84347,0.85079,0.83874,0.44537624543749527,0.38491557515902103,0.3633593262873543,0.35630043502639736,0.3677771064109347,1.6180024908749906,1.588951150318042,1.5701886525747086,1.5633908700527948,1.5742942128218695
action = 0,0,0,0.7999999999999999,13,4,0.71648,0.84785,0.86594,0.88107,0.87438,0.45071055013167816,0.35916569992135944,0.3407198262502492,0.3237128357047338,0.33142118218363775,1.6179011002633563,1.5661813998427188,1.5473796525004984,1.5284956714094675,1.5372223643672756
action = 0,0,0,0.7999999999999999,14,4,0.66824,0.7988,0.85332,0.84984,0.84817,0.47085029467974215,0.4008989897717379,0.35377959240182294,0.3572254190283777,0.3588593039061409,1.6099405893594843,1.6005979795434757,1.5608791848036458,1.5642908380567553,1.5658886078122818
action = 1,1,1,-0.20000000000000007,15,4,0.54345,0.81316,0.84281,0.86497,0.85963,0.498106414333323,0.38978199034845107,0.36397802131447443,0.34176014981270125,0.3473758771129625,1.5396628286666458,1.5927239806969022,1.5707660426289487,1.5484902996254024,1.554381754225925
