note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 3,3,0,0.7999999999999999,0,3,,,,,,,,,,,,,,,
action = 4,4,1,-0.20000000000000007,1,3,,,,,,,,,,,,,,,
action = 0,0,1,-0.20000000000000007,2,3,,,,,,,,,,,,,,,
action = 4,4,1,-0.20000000000000007,3,3,,,,,,,,,,,,,,,
action = 2,2,1,-0.20000000000000007,4,3,,,,,,,,,,,,,,,
action = 4,4,1,-0.20000000000000007,5,3,0.58259,0.5384,0.63139,0.48353,0.65894,0.4931328421429666,0.49852783272351003,0.48243134226540463,0.4997299270606074,0.47406750574153467,1.5688556842859334,1.53545566544702,1.5962526845308092,1.482989854121215,1.6070750114830692
action = 4,4,1,-0.20000000000000007,6,3,0.6588,0.59656,0.67051,0.46508,0.7702,0.47410969194902564,0.49059147974664213,0.47003191381011566,0.49877850795718937,0.4207017946241732,1.6070193838980513,1.5777429594932841,1.6105738276202315,1.4626370159143787,1.6116035892483462
action = 0,0,1,-0.20000000000000007,7,3,0.70851,0.59553,0.67292,0.37843,0.81366,0.45445571841489685,0.49078508534795556,0.469148164229596,0.4849948453334324,0.38938412910646475,1.6174214368297937,1.5771001706959111,1.611216328459192,1.3484196906668648,1.5924282582129297
action = 0,0,0,0.7999999999999999,8,3,0.74153,0.59553,0.7032,0.34268,0.80883,0.437801324803843,0.49078508534795556,0.45684789591285196,0.47460509900337144,0.3932302124710155,1.617132649607686,1.5771001706959111,1.616895791825704,1.291890198006743,1.595290424942031
action = 4,4,0,0.7999999999999999,9,3,0.53373,0.53688,0.65495,0.44411,0.78118,0.49885869742844013,0.49863814535191747,0.47538405526479327,0.49687020437937307,0.4134489085727522,1.5314473948568803,1.534156290703835,1.6057181105295866,1.437850408758746,1.6080778171455044
