note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 2,2,1,-0.4,0,2,,,,,,,,,,,,,,,
action = 4,4,1,-0.4,1,2,,,,,,,,,,,,,,,
action = 4,4,1,-0.4,2,2,,,,,,,,,,,,,,,
action = 1,1,1,-0.4,3,2,,,,,,,,,,,,,,,
action = 0,0,1,-0.4,4,2,,,,,,,,,,,,,,,
action = 3,3,1,-0.4,5,2,0.96011,0.96815,0.97027,0.96055,0.9706,0.0,0.0,0.03286335345030997,0.06442049363362563,0.05347896782848375,0.96011,0.96815,1.1345867672515497,1.2826524681681282,1.2379948391424187
action = 3,3,1,-0.4,6,2,0.96142,0.97282,0.97529,0.97473,0.97449,0.0,0.0,0.02258317958127243,0.041593268686170845,0.0,0.96142,0.97282,1.0882058979063622,1.1826963434308542,0.97449
action = 0,0,0,0.6,7,2,0.9656,0.97778,0.98245,0.98185,0.97728,0.06426507605223851,0.0,0.0,0.04049691346263317,0.0031622776601683794,1.2869253802611926,0.97778,0.98245,1.1843345673131658,0.993091388300842
action = 3,3,0,0.6,8,2,0.67605,0.83294,0.85816,0.88057,0.87793,0.0,0.0,0.0,0.0,0.0,0.67605,0.83294,0.85816,0.88057,0.87793
action = 4,4,0,0.6,9,2,0.57925,0.60654,0.60654,0.60173,0.60097,0.06542170893518451,0.07463243262818116,0.08814760348415605,0.05495452665613634,0.1328909327230417,0.9063585446759226,0.9797021631409057,1.0472780174207803,0.8765026332806817,1.2654246636152084
action = 2,2,1,-0.4,10,2,0.58548,0.60864,0.61369,0.57963,0.60395,0.023021728866442676,0.048682645778552344,0.0705691150575094,0.04979959839195493,0.07127411872482185,0.7005886443322134,0.8520532288927617,0.966535575287547,0.8286279919597745,0.9603205936241093
action = 0,0,0,0.6,11,2,0.60364,0.66708,0.65671,0.63362,0.67265,0.04301162633521313,0.0,0.0,0.0,0.0,0.8186981316760656,0.66708,0.65671,0.63362,0.67265
action = 2,2,0,0.6,12,2,0.53027,0.60745,0.60035,0.59548,0.61355,0.011401754250991379,0.0,0.049699094559156706,0.0,0.0,0.5872787712549569,0.60745,0.8488454727957836,0.59548,0.61355
action = 0,0,1,-0.4,13,2,0.51716,0.59239,0.58436,0.59571,0.5821,0.049497474683058325,0.0,0.018973665961010275,0.0,0.0,0.7646473734152915,0.59239,0.6792283298050513,0.59571,0.5821
action = 1,1,1,-0.4,14,2,0.56748,0.56194,0.597,0.58643,0.597,0.05612486080160912,0.11009087155618308,0.02846049894151541,0.0,0.053851648071345036,0.8481043040080456,1.1123943577809152,0.739302494707577,0.58643,0.8662582403567252
action = 4,4,0,0.6,15,2,0.59754,0.66759,0.59571,0.60375,0.5908,0.07183313998427188,0.058309518948453,0.08049844718999243,0.05099019513592785,0.08438009243891595,0.9567056999213593,0.959137594742265,0.998202235949962,0.8587009756796393,1.0127004621945797
