note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 3,3,0,0.6,0,3,,,,,,,,,,,,,,,
action = 1,1,0,0.6,1,3,,,,,,,,,,,,,,,
action = 1,1,1,-0.4,2,3,,,,,,,,,,,,,,,
action = 4,4,1,-0.4,3,3,,,,,,,,,,,,,,,
action = 0,0,0,0.6,4,3,,,,,,,,,,,,,,,
action = 4,4,0,0.6,5,3,0.33241,0.42572,0.38996,0.37804,0.41991,0.12798437404620924,0.07816648898345122,0.07523297149521611,0.0946044396421225,0.11144505372604026,0.9723318702310462,0.8165524449172561,0.7661248574760806,0.8510621982106126,0.9771352686302013
action = 1,1,0,0.6,6,3,0.286,0.37646,0.3353,0.32677,0.3773,0.10634848376916335,0.1211197754291181,0.02345207879911715,0.10285912696499033,0.0906642156531451,0.8177424188458167,0.9820588771455905,0.45256039399558573,0.8410656348249517,0.8306210782657255
action = 0,0,0,0.6,7,3,0.25389,0.29917,0.2852,0.26646,0.33529,0.14152738250953417,0.019235384061671346,0.08579044235810887,0.07443117626371358,0.10435516278555652,0.9615269125476709,0.3953469203083567,0.7141522117905443,0.6386158813185678,0.8570658139277826
action = 4,4,0,0.6,8,3,0.18808,0.27359,0.24315,0.22918,0.31425,0.0,0.0,0.0,0.0,0.0,0.18808,0.27359,0.24315,0.22918,0.31425
action = 4,4,0,0.6,9,3,0.19943,0.26191,0.26057,0.25833,0.2998,0.1286856635371633,0.0,0.0,0.05882176467941097,0.1300769003320728,0.8428583176858164,0.26191,0.26057,0.5524388233970549,0.9501845016603641
action = 2,2,0,0.6,10,3,0.1707,0.27212,0.26762,0.22657,0.22086,0.1161895003862225,0.14587666023048376,0.18487833837418596,0.1324764129949177,0.13805795884337854,0.7516475019311125,1.0015033011524188,1.1920116918709298,0.8889520649745883,0.9111497942168927
action = 1,1,0,0.6,11,3,0.12983,0.19191,0.17621,0.17772,0.17772,0.0,0.0,0.0,0.0,0.0,0.12983,0.19191,0.17621,0.17772,0.17772
action = 4,4,0,0.6,12,3,0.12746,0.19013,0.16115,0.17414,0.20025,0.0,0.0,0.0,0.0,0.0,0.12746,0.19013,0.16115,0.17414,0.20025
action = 1,1,1,-0.4,13,3,0.13095,0.18412,0.15164,0.16883,0.18718,0.0,0.0846758525200662,0.0,0.0,0.0,0.13095,0.607499262600331,0.15164,0.16883,0.18718
action = 1,1,0,0.6,14,3,0.18564,0.26646,0.23195,0.22179,0.21672,0.05176871642217914,0.07861297602813418,0.0,0.05282045058497703,0.0,0.44448358211089567,0.6595248801406708,0.23195,0.48589225292488514,0.21672
action = 1,1,0,0.6,15,3,0.16649,0.22479,0.20868,0.18748,0.19045,0.0,0.0,0.0,0.0,0.0,0.16649,0.22479,0.20868,0.18748,0.19045
action = 1,1,0,0.6,16,3,0.16384,0.22133,0.18736,0.17355,0.19813,0.0,0.07021395872616784,0.06457553716385177,0.0,0.0,0.16384,0.5723997936308393,0.5102376858192589,0.17355,0.19813
action = 0,0,1,-0.4,17,3,0.14482,0.19064,0.16462,0.15888,0.17065,0.12817956155331472,0.0,0.05186520991955976,0.0,0.0,0.7857178077665736,0.19064,0.4239460495977988,0.15888,0.17065
action = 0,0,1,-0.4,18,3,0.24715,0.23225,0.22032,0.20926,0.19577,0.050199601592044535,0.0,0.0,0.0,0.0,0.4981480079602226,0.23225,0.22032,0.20926,0.19577
action = 4,4,1,-0.4,19,3,0.3606,0.33797,0.28994,0.29022,0.29475,0.034641016151377546,0.08865664103720601,0.11454256850621082,0.07648529270389177,0.16655329477377503,0.5338050807568877,0.78125320518603,0.8626528425310541,0.6726464635194589,1.1275164738688752
action = 1,1,0,0.6,20,3,0.38964,0.34354,0.31194,0.3276,0.31711,0.0,0.07368853370776215,0.06782329983125268,0.044045431091090485,0.0,0.38964,0.7119826685388109,0.6510564991562634,0.5478271554554525,0.31711
action = 0,0,0,0.6,21,3,0.37425,0.28916,0.31042,0.30537,0.30111,0.12095453691366852,0.1214084016862095,0.0846758525200662,0.13183322798141597,0.0650384501660364,0.9790226845683425,0.8962020084310475,0.7337992626003309,0.9645361399070798,0.626302250830182
action = 2,2,0,0.6,22,3,0.28672,0.22758,0.30733,0.22866,0.26004,0.0,0.0,0.17742604092973502,0.08910667763978185,0.0,0.28672,0.22758,1.1944602046486752,0.6741933881989093,0.26004
action = 0,0,0,0.6,23,3,0.28583,0.25753,0.20585,0.18414,0.25305,0.0,0.0,0.0,0.0,0.0,0.28583,0.25753,0.20585,0.18414,0.25305
action = 0,0,0,0.6,24,3,0.30132,0.25528,0.21672,0.21792,0.2376,0.11928956366757319,0.0,0.03178049716414141,0.0,0.0,0.8977678183378659,0.25528,0.375622485820707,0.21792,0.2376
action = 4,4,0,0.6,25,3,0.24844,0.25129,0.20008,0.20652,0.31607,0.0,0.05665686189686118,0.0,0.0,0.09364827814754524,0.24844,0.5345743094843058,0.20008,0.20652,0.7843113907377262
action = 4,4,0,0.6,26,3,0.25246,0.25174,0.23014,0.23386,0.27885,0.0,0.0,0.0,0.04074309757492672,0.1047377677822093,0.25246,0.25174,0.23014,0.43757548787463363,0.8025388389110466
action = 4,4,1,-0.4,27,3,0.28517,0.25638,0.24292,0.24113,0.25398,0.0,0.09343446901438462,0.0,0.031144823004794875,0.11674759098157014,0.28517,0.7235523450719231,0.24292,0.3968541150239744,0.8377179549078507
action = 2,2,0,0.6,28,3,0.32949,0.27676,0.28039,0.27359,0.30689,0.07536577472566709,0.0291547594742265,0.09989994994993741,0.07563068160475615,0.0,0.7063188736283355,0.4225337973711325,0.7798897497496871,0.6517434080237807,0.30689
action = 3,3,0,0.6,29,3,0.32066,0.2709,0.24178,0.23953,0.35349,0.0,0.0,0.06074537019394976,0.09093954035511725,0.0,0.32066,0.2709,0.5455068509697487,0.6942277017755862,0.35349
action = 4,4,0,0.6,30,3,0.34161,0.26057,0.21672,0.19971,0.34393,0.07886697661252141,0.08573214099741124,0.0,0.0,0.15076471735787522,0.7359448830626071,0.6892307049870562,0.21672,0.19971,1.0977535867893762
action = 4,4,0,0.6,31,3,0.31625,0.25356,0.22061,0.20578,0.27246,0.0216794833886788,0.0,0.0408656334834051,0.0,0.07293833011524188,0.424647416943394,0.25356,0.4249381674170255,0.20578,0.6371516505762094
