note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 4,4,1,-0.30000000000000004,0,4,,,,,,,,,,,,,,,
action = 3,3,0,0.7,1,4,,,,,,,,,,,,,,,
action = 2,2,0,0.7,2,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.30000000000000004,3,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.30000000000000004,4,4,,,,,,,,,,,,,,,
action = 0,0,1,-0.30000000000000004,5,4,0.51224,0.72185,0.45729,0.45064,0.64705,0.1467310464761974,0.0,0.08312640976248162,0.04049691346263317,0.03987480407475377,1.2458952323809869,0.72185,0.8729220488124081,0.6531245673131658,0.8464240203737688
action = 4,4,0,0.7,6,4,0.57099,0.60957,0.43992,0.45744,0.59425,0.1141052146047673,0.1063014581273465,0.0,0.0,0.16516658257650063,1.1415160730238365,1.1410772906367326,0.43992,0.45744,1.4200829128825032
action = 1,1,1,-0.30000000000000004,7,4,0.67497,0.66778,0.61346,0.60034,0.6324,0.0,0.08167006795638167,0.039496835316262996,0.0,0.0,0.67497,1.0761303397819084,0.810944176581315,0.60034,0.6324
action = 3,3,1,-0.30000000000000004,8,4,0.6624,0.69929,0.55478,0.55487,0.60103,0.0,0.021908902300206645,0.07739509028355739,0.0917605579756357,0.0,0.6624,0.8088345115010331,0.941755451417787,1.0136727898781785,0.60103
action = 1,1,1,-0.30000000000000004,9,4,0.6147,0.70228,0.56685,0.57348,0.57235,0.10686440005914037,0.0950263121456368,0.04898979485566356,0.06557438524302,0.08197560612767679,1.149022000295702,1.177411560728184,0.8117989742783178,0.9013519262151,0.9822280306383839
action = 0,0,0,0.7,10,4,0.65053,0.76573,0.53735,0.59197,0.58047,0.09823441352194251,0.0,0.10700467279516349,0.0920869154657707,0.06693280212272604,1.1417020676097125,0.76573,1.0723733639758173,1.0524045773288535,0.9151340106136302
action = 1,1,1,-0.30000000000000004,11,4,0.5672,0.69662,0.53651,0.58897,0.5668,0.041593268686170845,0.15626899884494044,0.1131370849898476,0.1173882447266335,0.08378544026261364,0.7751663434308542,1.4779649942247022,1.102195424949238,1.1759112236331675,0.9857272013130682
action = 2,2,0,0.7,12,4,0.59551,0.79222,0.59425,0.64974,0.62834,0.0,0.0,0.10406728592598156,0.0,0.0,0.59551,0.79222,1.1145864296299077,0.64974,0.62834
