note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 2,2,0,0.7,0,2,,,,,,,,,,,,,,,
action = 2,2,1,-0.30000000000000004,1,2,,,,,,,,,,,,,,,
action = 3,3,1,-0.30000000000000004,2,2,,,,,,,,,,,,,,,
action = 4,4,0,0.7,3,2,,,,,,,,,,,,,,,
action = 0,0,0,0.7,4,2,,,,,,,,,,,,,,,
action = 0,0,1,-0.30000000000000004,5,2,0.37438,0.41459,0.4059,0.42092,0.38003,0.10089598604503551,0.0,0.009486832980505138,0.0,0.01,0.8788599302251776,0.41459,0.45333416490252565,0.42092,0.43002999999999997
action = 2,2,1,-0.30000000000000004,6,2,0.43323,0.47551,0.4759,0.41987,0.48766,0.0,0.035071355833500364,0.04571651780264984,0.0,0.027202941017470887,0.43323,0.6508667791675018,0.7044825890132492,0.41987,0.6236747050873545
action = 2,2,1,-0.30000000000000004,7,2,0.53735,0.54965,0.53698,0.53716,0.48771,0.044045431091090485,0.03781534080237808,0.060497933849016694,0.0560357029044876,0.05576737397439474,0.7575771554554525,0.7387267040118903,0.8394696692450835,0.817338514522438,0.7665468698719737
action = 2,2,1,-0.30000000000000004,8,2,0.53102,0.57414,0.57992,0.56138,0.5061,0.08820430828479978,0.0864291617453276,0.11349008767288886,0.1161895003862225,0.11282730166054668,0.9720415414239989,1.006285808726638,1.1473704383644443,1.1423275019311125,1.0702365083027334
action = 4,4,1,-0.30000000000000004,9,2,0.58573,0.61632,0.67068,0.66629,0.52492,0.04266145801540308,0.0901665126307988,0.0,0.06284902544988268,0.11251666543228163,0.7990372900770154,1.067152563153994,0.67068,0.9805351272494134,1.087503327161408
action = 3,3,1,-0.30000000000000004,10,2,0.60983,0.65455,0.65338,0.6832,0.63299,0.0,0.0,0.0,0.0,0.0,0.60983,0.65455,0.65338,0.6832,0.63299
action = 2,2,1,-0.30000000000000004,11,2,0.6235,0.64368,0.66139,0.65607,0.60983,0.0,0.0910494371207203,0.11704699910719625,0.11326958991715295,0.10807404868885037,0.6235,1.0989271856036016,1.2466249955359814,1.2224179495857648,1.1502002434442518
action = 3,3,1,-0.30000000000000004,12,2,0.65574,0.68876,0.72375,0.68426,0.66051,0.0867179335547152,0.1300769003320728,0.058223706512038544,0.13906832852953974,0.13787675656179327,1.089329667773576,1.339144501660364,1.0148685325601927,1.3796016426476987,1.3498937828089663
action = 1,1,0,0.7,13,2,0.66786,0.69657,0.75234,0.77702,0.71651,0.0,0.07092249290598858,0.0,0.0,0.0,0.66786,1.0511824645299428,0.75234,0.77702,0.71651
action = 2,2,1,-0.30000000000000004,14,2,0.56725,0.51759,0.68716,0.70898,0.6611,0.06099180272790763,0.09838699100999074,0.11734564329364768,0.06625707509390978,0.0,0.8722090136395382,1.0095249550499537,1.2738882164682384,1.040265375469549,0.6611
action = 2,2,1,-0.30000000000000004,15,2,0.57367,0.54326,0.74897,0.74218,0.66805,0.06819090848492927,0.1361616686149226,0.1120267825120404,0.1015381701627521,0.0946044396421225,0.9146245424246464,1.224068343074613,1.309103912560202,1.2498708508137604,1.1410721982106127
action = 2,2,1,-0.30000000000000004,16,2,0.59793,0.61515,0.80356,0.76328,0.69437,0.043703546766824315,0.12747548783981963,0.13023056476879766,0.09602083107326244,0.06196773353931867,0.8164477338341215,1.2525274391990981,1.4547128238439884,1.243384155366312,1.0042086676965933
action = 1,1,0,0.7,17,2,0.60126,0.62383,0.84311,0.78864,0.69914,0.03741657386773942,0.10094552986635912,0.0,0.0,0.0,0.7883428693386971,1.1285576493317957,0.84311,0.78864,0.69914
action = 2,2,1,-0.30000000000000004,18,2,0.5617,0.51848,0.74759,0.7302,0.61924,0.11335784048754634,0.11322543883774529,0.15238110119040355,0.12190159966136621,0.09648834126463156,1.1284892024377315,1.0846071941887265,1.5094955059520176,1.339707998306831,1.1016817063231579
action = 4,4,1,-0.30000000000000004,19,2,0.61022,0.51868,0.80774,0.7958,0.64402,0.0,0.1173882447266335,0.0,0.0,0.12445882853377659,0.61022,1.1056212236331675,0.80774,0.7958,1.2663141426688829
action = 1,1,0,0.7,20,2,0.60371,0.5557,0.78926,0.77222,0.72517,0.0,0.09591663046625439,0.0,0.0,0.0,0.60371,1.0352831523312718,0.78926,0.77222,0.72517
action = 2,2,1,-0.30000000000000004,21,2,0.54303,0.3797,0.78058,0.77581,0.68834,0.08408329203831164,0.0,0.051478150704935,0.0,0.04806245936279166,0.9634464601915582,0.3797,1.0379707535246752,0.77581,0.9286522968139582
action = 2,2,0,0.7,22,2,0.52547,0.40496,0.80059,0.77527,0.6994,0.07078135347674555,0.07582875444051551,0.17262676501632068,0.11949895397031725,0.17017637908946118,0.8793767673837277,0.7841037722025775,1.6637238250816035,1.3727647698515861,1.5502818954473059
action = 1,1,1,-0.30000000000000004,23,2,0.51839,0.51609,0.76715,0.73799,0.697,0.05727128425310541,0.12887978895078933,0.0,0.0,0.0,0.8047464212655271,1.1604889447539466,0.76715,0.73799,0.697
action = 2,2,0,0.7,24,2,0.55579,0.5678,0.69969,0.67742,0.64925,0.08637129152675674,0.06610597552415363,0.1753567791675018,0.1552095357895255,0.15297058540778355,0.9876464576337837,0.8983298776207682,1.576473895837509,1.4534676789476277,1.4141029270389178
