action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
3,0,0.6,action = 3,0,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,1,3,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,3,,,,,,,,,,,,,,,
4,0,0.6,action = 4,3,3,,,,,,,,,,,,,,,
2,0,0.6,action = 2,4,3,,,,,,,,,,,,,,,
1,0,0.6,action = 1,5,3,0.02331,0.05694,0.02445,0.02391,0.02219,0.023664319132398463,0.13769531582446806,0.043931765272977596,0.019748417658131498,0.018439088914585774,0.25995319132398464,1.4338931582446806,0.46376765272977594,0.221394176581315,0.20658088914585776
3,1,-0.4,action = 3,6,3,0.02492,0.02279,0.0188,0.02093,0.02123,0.0,0.0,0.0,0.05128352561983234,0.0,0.02492,0.02279,0.0188,0.5337652561983234,0.02123
4,0,0.6,action = 4,7,3,0.09919,0.10019,0.12476,0.15638,0.11549,0.07854934754662193,0.0719027120489902,0.11558546621439912,0.0,0.14028542333400146,0.8846834754662193,0.8192171204899019,1.2806146621439911,0.15638,1.5183442333400146
4,1,-0.4,action = 4,8,3,0.07725,0.08094,0.08336,0.18816,0.06989,0.0,0.0,0.0,0.0,0.07238784428341542,0.07725,0.08094,0.08336,0.18816,0.7937684428341543
4,1,-0.4,action = 4,9,3,0.16619,0.15183,0.15962,0.24024,0.24103,0.0,0.0,0.0,0.0,0.0,0.16619,0.15183,0.15962,0.24024,0.24103
1,0,0.6,action = 1,10,3,0.37731,0.37995,0.4113,0.49068,0.47509,0.1901578291840754,0.19954949260772376,0.17143511892258248,0.13498148021117565,0.14237275020171522,2.278888291840754,2.3754449260772375,2.1256511892258247,1.8404948021117564,1.8988175020171523
2,0,0.6,action = 2,11,3,0.25131,0.20749,0.27976,0.36733,0.36874,0.13371611720357424,0.0,0.1367845020461017,0.09486832980505137,0.08677557259966655,1.5884711720357423,0.20749,1.647605020461017,1.3160132980505137,1.2364957259966656
3,0,0.6,action = 3,12,3,0.19785,0.18384,0.1998,0.33241,0.34885,0.057619441163551735,0.057096409694480786,0.0,0.079435508432942,0.0,0.7740444116355173,0.7548040969448079,0.1998,1.1267650843294201,0.34885
3,0,0.6,action = 3,13,3,0.1839,0.15908,0.20241,0.27562,0.36792,0.0824621125123532,0.02449489742783178,0.08820430828479978,0.08826097665446492,0.06172519744804386,1.008521125123532,0.4040289742783178,1.0844530828479977,1.158229766544649,0.9851719744804386
4,1,-0.4,action = 4,14,3,0.14832,0.13679,0.16151,0.22837,0.33219,0.0916515138991168,0.0,0.06196773353931867,0.09197825830053535,0.10867382389517725,1.0648351389911679,0.13679,0.7811873353931866,1.1481525830053536,1.4189282389517726
4,0,0.6,action = 4,15,3,0.18487,0.19026,0.20495,0.27037,0.38644,0.0,0.05882176467941097,0.0,0.0,0.0650384501660364,0.18487,0.7784776467941097,0.20495,0.27037,1.036824501660364
4,0,0.6,action = 4,16,3,0.16818,0.17007,0.18603,0.23062,0.33291,0.0,0.0,0.0,0.04919349550499537,0.06324555320336758,0.16818,0.17007,0.18603,0.7225549550499537,0.9653655320336758
4,1,-0.4,action = 4,17,3,0.15979,0.13745,0.14559,0.21219,0.27956,0.0,0.0,0.0,0.0,0.0,0.15979,0.13745,0.14559,0.21219,0.27956
4,0,0.6,action = 4,18,3,0.20678,0.21524,0.20002,0.27212,0.42586,0.0,0.0,0.0,0.0,0.045497252664309304,0.20678,0.21524,0.20002,0.27212,0.8808325266430931
0,0,0.6,action = 0,19,3,0.24878,0.21753,0.24799,0.30563,0.38978,0.2121084628203222,0.17997222007854435,0.1977371993328519,0.16867127793433,0.1319090595827292,2.369864628203222,2.0172522007854434,2.225361993328519,1.9923427793433002,1.708870595827292
4,0,0.6,action = 4,20,3,0.13572,0.13485,0.1372,0.22823,0.29653,0.0,0.0,0.0,0.0,0.0,0.13572,0.13485,0.1372,0.22823,0.29653
1,1,-0.4,action = 1,21,3,0.1677,0.176,0.17759,0.26314,0.33987,0.12817956155331472,0.17134759992483117,0.1412090648648308,0.09828529900244493,0.0,1.4494956155331473,1.8894759992483117,1.589680648648308,1.2459929900244493,0.33987
0,0,0.6,action = 0,22,3,0.27455,0.2998,0.2415,0.2855,0.34584,0.054405882034941774,0.0,0.0,0.0,0.0,0.8186088203494177,0.2998,0.2415,0.2855,0.34584
4,1,-0.4,action = 4,23,3,0.2415,0.29605,0.25698,0.329,0.34907,0.0,0.0,0.0,0.007745966692414834,0.021447610589527218,0.2415,0.29605,0.25698,0.40645966692414837,0.5635461058952722
