action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,0,0.6,action = 4,0,4,,,,,,,,,,,,,,,
3,1,-0.4,action = 3,1,4,,,,,,,,,,,,,,,
3,0,0.6,action = 3,2,4,,,,,,,,,,,,,,,
4,1,-0.4,action = 4,3,4,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,4,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,5,4,0.51215,0.52974,0.55382,0.49334,0.49891,0.06723094525588644,0.040620192023179805,0.033166247903554,0.02073644135332772,0.05138093031466052,1.1844594525588645,0.935941920231798,0.88548247903554,0.7007044135332772,1.0127193031466053
0,1,-0.4,action = 0,6,4,0.41981,0.48338,0.48752,0.43502,0.46889,0.14659467930317252,0.0792464510246358,0.05338539126015656,0.043243496620879306,0.05839520528262573,1.8857567930317252,1.275844510246358,1.0213739126015655,0.8674549662087931,1.0528420528262572
4,0,0.6,action = 4,7,4,0.46894,0.48752,0.47508,0.46269,0.47527,0.03162277660168379,0.0,0.033316662497915366,0.0,0.0433589667773576,0.7851677660168379,0.48752,0.8082466249791537,0.46269,0.9088596677735761
0,0,0.6,action = 0,8,4,0.47121,0.47113,0.49888,0.46202,0.43116,0.07429670248402684,0.05576737397439474,0.048682645778552344,0.0506951674225463,0.0608276253029822,1.2141770248402683,1.0288037397439473,0.9857064577855235,0.968971674225463,1.039436253029822
3,0,0.6,action = 3,9,4,0.39095,0.43173,0.46265,0.44411,0.38453,0.0,0.0,0.016431676725154984,0.023021728866442676,0.0,0.39095,0.43173,0.6269667672515499,0.6743272886644267,0.38453
4,1,-0.4,action = 4,10,4,0.38463,0.41991,0.43806,0.41976,0.40137,0.05224940191045252,0.05138093031466052,0.02258317958127243,0.057096409694480786,0.06418722614352486,0.9071240191045252,0.9337193031466052,0.6638917958127243,0.9907240969448079,1.0432422614352486
0,0,0.6,action = 0,11,4,0.42563,0.46274,0.46898,0.45059,0.47522,0.07615773105863909,0.041109609582188934,0.037682887362833546,0.03286335345030997,0.03741657386773942,1.187207310586391,0.8738360958218894,0.8458088736283355,0.7792235345030997,0.8493857386773942
3,0,0.6,action = 3,12,4,0.36459,0.43234,0.46307,0.43925,0.45105,0.0,0.039370039370059055,0.049091750834534306,0.06826419266350404,0.03,0.36459,0.8260403937005906,0.9539875083453431,1.1218919266350404,0.75105
1,0,0.6,action = 1,13,4,0.36767,0.42681,0.451,0.37907,0.47041,0.06985699678629192,0.07700649323271383,0.06752777206453653,0.04171330722922842,0.06016643582596529,1.0662399678629193,1.1968749323271384,1.1262777206453654,0.7962030722922842,1.0720743582596528
4,1,-0.4,action = 4,14,4,0.34932,0.3606,0.41953,0.37754,0.43792,0.0,0.0,0.0,0.0,0.0,0.34932,0.3606,0.41953,0.37754,0.43792
0,1,-0.4,action = 0,15,4,0.40169,0.38386,0.45021,0.40747,0.50619,0.06730527468185536,0.0,0.031144823004794875,0.055407580708780275,0.02449489742783178,1.0747427468185538,0.38386,0.7616582300479487,0.9615458070878028,0.7511389742783179
4,0,0.6,action = 4,16,4,0.43857,0.43792,0.45678,0.4153,0.49381,0.0,0.0,0.0,0.015165750888103102,0.027386127875258306,0.43857,0.43792,0.45678,0.566957508881031,0.767671278752583
4,0,0.6,action = 4,17,4,0.43237,0.42572,0.43815,0.4092,0.47513,0.013038404810405298,0.0,0.0,0.0,0.019748417658131498,0.5627540481040529,0.42572,0.43815,0.4092,0.672614176581315
