note,action,label,regret,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
action = 4,4,1,-0.30000000000000004,0,4,,,,,,,,,,,,,,,
action = 3,3,0,0.7,1,4,,,,,,,,,,,,,,,
action = 2,2,0,0.7,2,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.30000000000000004,3,4,,,,,,,,,,,,,,,
action = 1,1,1,-0.30000000000000004,4,4,,,,,,,,,,,,,,,
action = 4,4,1,-0.30000000000000004,5,4,0.56725,0.76956,0.35158,0.37543,0.69107,0.4954593827954013,0.42111756078320933,0.47746204037598633,0.48423134966666503,0.4620497808678195,1.5581687655908025,1.6117951215664186,1.3065040807519726,1.34389269933333,1.615169561735639
action = 1,1,1,-0.30000000000000004,6,4,0.48623,0.71538,0.27174,0.32482,0.74842,0.49980996388627547,0.45123164782625785,0.4448595283907045,0.46830545587255334,0.433923956471638,1.485849927772551,1.6178432956525157,1.161459056781409,1.2614309117451068,1.616267912943276
action = 1,1,1,-0.30000000000000004,7,4,0.52487,0.82644,0.17385,0.23709,0.85928,0.49937961512260387,0.37873473566600674,0.37897229450185405,0.42529989419232167,0.34773553169039256,1.5236292302452077,1.5839094713320134,0.931794589003708,1.0876897883846433,1.554751063380785
action = 0,0,1,-0.30000000000000004,8,4,0.56766,0.90098,0.1533,0.23655,0.89289,0.4953988292275225,0.2986804312304373,0.3602776706930364,0.42497058721751557,0.3092571745327827,1.558457658455045,1.4983408624608745,0.8738553413860728,1.0864911744350312,1.5114043490655653
action = 0,0,1,-0.30000000000000004,9,4,0.84397,0.90893,0.21781,0.28841,0.88387,0.3628773897613352,0.2877151368975918,0.4127590095927647,0.4530231782149783,0.320374780530553,1.5697247795226703,1.4843602737951835,1.0433280191855294,1.1944563564299566,1.524619561061106
action = 4,4,1,-0.30000000000000004,10,4,0.87494,0.90396,0.40338,0.3593,0.86497,0.33078694049191243,0.2946353678701863,0.490581287861655,0.4797916214358062,0.34176014981270125,1.5365138809838248,1.4932307357403727,1.38454257572331,1.3188832428716124,1.5484902996254024
action = 0,0,1,-0.30000000000000004,11,4,0.9241,0.93726,0.21547,0.21166,0.93404,0.2648395740821224,0.2425077318355025,0.4111447433690476,0.4084850058447678,0.24821361767638778,1.4537791481642448,1.422275463671005,1.0377594867380953,1.0286300116895357,1.4304672353527756
action = 1,1,0,0.7,12,4,0.91716,0.9152,0.33391,0.33039,0.91665,0.2756265589525073,0.2785857139194327,0.4716036471445063,0.4703509328150631,0.27640549922170504,1.4684131179050146,1.4723714278388655,1.2771172942890126,1.2710918656301262,1.46946099844341
