z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
8.7,x1 = 8.7,9.8,x1 = 9.8,0.033243933048567716,0.9667560669514323,0.029055288941188296,0.9709447110588119,0.5567360971851312,0.44326390281486877,0.018936453454682672,0.9810635465453172,0.03456237749573898,0.9654376225042611,0.18963,0.99069,0.13543,0.21041,0.16028,0.05013000000000001,2.6373082816943082e-05,2.670506708615252e-05
9.6,x1 = 9.6,9.8,x1 = 9.8,0.033243933048567716,0.9667560669514323,0.03229242864799829,0.9677075713520017,0.6437085589427577,0.35629144105724225,0.0192728040265114,0.9807271959734887,0.03943735108740323,0.9605626489125968,0.20576,0.93956,0.13734,0.21041,0.16325,0.04716000000000001,0.0005339125287681257,0.0005639827913825161
9.4,x1 = 9.4,9.8,x1 = 9.8,0.033243933048567716,0.9667560669514323,0.034563767561177336,0.9654362324388227,0.6487548331745563,0.3512451668254436,0.019412296412420628,0.9805877035875795,0.041164745569428784,0.9588352544305714,0.21679,0.93518,0.13813,0.21041,0.16568,0.04473000000000002,0.0008488811195916613,0.0009090390535953716
7.0,x1 = 7.0,9.8,x1 = 9.8,0.033243933048567716,0.9667560669514323,0.02339541099001032,0.9766045890099895,0.21240771486731685,0.7875922851326831,0.02966526787160904,0.9703347321283908,0.03394060252439379,0.9660593974756059,0.1601,0.74606,0.19271,0.21041,0.20566,0.004750000000000004,7.450535184267337e-06,7.5004182850944064e-06
6.6,x1 = 6.6,9.8,x1 = 9.8,0.033243933048567716,0.9667560669514323,0.031792043760429003,0.9682079562395709,0.2666337634955657,0.7333662365044342,0.029273228951225833,0.9707267710487744,0.036819405452458306,0.9631805945475418,0.2033,0.83659,0.19073,0.21041,0.21126,-0.0008499999999999897,0.0001861416222012557,0.0001923508109877405
11.4,x1 = 11.4,9.8,x1 = 9.8,0.033243933048567716,0.9667560669514323,0.046873643827724965,0.9531263561722749,0.5278197071394941,0.4721802928605059,0.023418615770683274,0.9765813842293166,0.047061732873820664,0.9529382671261791,0.27296,0.99777,0.16023,0.21041,0.19949,0.010920000000000013,0.0023623100302476215,0.0026395124417551985
15.1,x1 = 15.1,9.8,x1 = 9.8,0.033243933048567716,0.9667560669514323,0.07097549488484901,0.929024505115151,0.4390931507826343,0.5609068492173657,0.02761768029311882,0.972382319706881,0.056822355444088264,0.9431776445559116,0.36955,0.98927,0.1823,0.21041,0.23958,-0.029169999999999974,0.006050053199512653,0.00717152601216299
2.1,x1 = 2.1,9.8,x1 = 9.8,0.033243933048567716,0.9667560669514323,0.5933637546969093,0.4066362453030908,0.03398684532550112,0.9660131546744989,0.0378048061760009,0.9621951938239992,0.03553936659046255,0.9644606334095376,0.9747,0.21401,0.23214,0.21041,0.22138,-0.01096999999999998,7.850829327232713e-05,8.021153517759208e-05
9.0,x1 = 9.0,9.8,x1 = 9.8,0.033243933048567716,0.9667560669514323,0.030931529632849942,0.96906847036715,0.6008152665170365,0.39918473348296335,0.022208529151804574,0.9777914708481955,0.04010572059438387,0.9598942794056162,0.19904,0.97047,0.15367,0.21041,0.17893,0.03148000000000001,0.000648140779050582,0.0006883278651369186
17.6,x1 = 17.6,9.8,x1 = 9.8,0.033243933048567716,0.9667560669514323,0.0664919868311322,0.9335080131688678,0.4495604767348123,0.5504395232651877,0.029158911008753,0.970841088991247,0.05711224638079749,0.9428877536192025,0.35269,0.99265,0.19016,0.21041,0.24352,-0.03310999999999997,0.006178067166241193,0.007334864864104923
