z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
-13.1,x1 = -13.1,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9095296861057653,0.0904703138942348,0.9741235498741059,0.02587645012589419,0.32858509724835494,0.6714149027516451,0.9157214834342557,0.08427851656574449,0.43804,0.17327,0.91347,0.46574,0.24024,0.22549999999999998,0.001331280807154082,0.0012686678271744828
-8.6,x1 = -8.6,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9238656391213228,0.07613436087867713,0.9598855692806042,0.040114430719396035,0.4763094556279822,0.5236905443720178,0.9230688109314672,0.07693118906853293,0.38841,0.24282,0.99838,0.46574,0.30034,0.1654,0.003158742392067305,0.00292791754589632
-15.2,x1 = -15.2,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9090039833220999,0.0909960166779001,0.9763451067512863,0.023654893248713883,0.3312704605442257,0.6687295394557744,0.917645883486538,0.08235411651346207,0.43979,0.1615,0.91622,0.46574,0.23018,0.23556,0.0017259200178950523,0.0016332830912335252
-13.2,x1 = -13.2,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9116286149699169,0.08837138503008314,0.9747238059381325,0.025276194061867634,0.3409462136216977,0.6590537863783024,0.9187160023040978,0.08128399769590235,0.43101,0.17012,0.92572,0.46574,0.23689,0.22885,0.001970311214218586,0.0018571742400651861
-17.7,x1 = -17.7,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9094791273613181,0.09052087263868183,0.9733367594444383,0.026663240555561695,0.3547158480314627,0.6452841519685373,0.9173386547107989,0.08266134528920094,0.43821,0.17737,0.93821,0.46574,0.24624,0.2195,0.0016590890369097937,0.0015718120812242328
-22.2,x1 = -22.2,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9036919762074407,0.09630802379255923,0.9708814708440159,0.02911852915598419,0.39121458292202854,0.6087854170779715,0.9150548984102662,0.08494510158973372,0.45718,0.18995,0.96558,0.46574,0.26465,0.20109,0.001207665777272193,0.0011536109727867516
-9.5,x1 = -9.5,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9246771353009597,0.07532286469904037,0.9622382386142979,0.03776176138570215,0.48274959390052546,0.5172504060994745,0.9261217803037962,0.07387821969620387,0.38548,0.23193,0.99914,0.46574,0.28972,0.17602,0.004191405446966431,0.003837347623613773
-18.8,x1 = -18.8,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9084154761368604,0.09158452386313973,0.9702060466584381,0.029793953341562013,0.3792719561411507,0.6207280438588493,0.9160856293439149,0.08391437065608529,0.44174,0.19336,0.95753,0.46574,0.26335,0.20239000000000001,0.0014016204927389808,0.001333950827848004
-14.9,x1 = -14.9,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.8997672646039577,0.10023273539604236,0.9800841302658295,0.01991586973417032,0.2931360118282743,0.7068639881717257,0.911229441279669,0.08877055872033097,0.46973,0.14097,0.87274,0.46574,0.21432,0.25142,0.0006225509048539378,0.0006026360595964026
-8.1,x1 = -8.1,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9219670376562382,0.0780329623437618,0.9577403549481431,0.04225964505185697,0.4824309543727995,0.5175690456272006,0.9206505543914114,0.07934944560858875,0.39521,0.25256,0.99911,0.46574,0.31082,0.15492,0.0024590755908637275,0.0023009701060251013
-6.6,x1 = -6.6,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.932404445786883,0.06759555421311687,0.9454420859616735,0.05455791403832651,0.5640241678499958,0.4359758321500043,0.9196599304001013,0.08034006959989859,0.35689,0.30545,0.98814,0.46574,0.3516,0.11413999999999996,0.0022011238785676,0.00206738689704683
-11.8,x1 = -11.8,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9181147565826532,0.08188524341734663,0.9709572091970367,0.029042790802963302,0.3674416251425324,0.6325583748574675,0.9215381886905712,0.07846181130942849,0.40879,0.18957,0.94869,0.46574,0.25173,0.21400999999999998,0.0027041890318652666,0.0025216756182998012
-11.7,x1 = -11.7,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9208115337282081,0.0791884662717918,0.9712709624636531,0.028729037536346796,0.3694971459016955,0.6305028540983045,0.923617416887589,0.0763825831124108,0.39931,0.18798,0.95029,0.46574,0.24835,0.21739,0.0033317251877916544,0.0030815234036507336
-9.6,x1 = -9.6,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.925201389933839,0.07479861006616088,0.9605023870821174,0.03949761291788248,0.46462456271852715,0.5353754372814729,0.9234114150570889,0.07658858494291088,0.38358,0.23998,0.99639,0.46574,0.29656,0.16918,0.00326613803820993,0.003023345622687343
-12.7,x1 = -12.7,-14.4,x1 = -14.4,0.9010254295507792,0.09897457044922085,0.9145484542212969,0.08545154577870306,0.9736079015064151,0.02639209849358497,0.35558183819841716,0.644418161801583,0.92079661906522,0.07920338093478,0.4211,0.17596,0.93895,0.46574,0.24116,0.22457999999999997,0.002498493909416793,0.0023365439868702417
