z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
15.6,x1 = 15.6,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.06415189995394235,0.9358481000460577,0.3173689315838599,0.6826310684161401,0.027338371199724404,0.9726616288002756,0.0459443826930733,0.9540556173069268,0.34371,0.9015,0.18086,0.20362,0.22709,-0.02346999999999999,0.002525752100354099,0.0028393794191629764
9.5,x1 = 9.5,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.03139893308037954,0.9686010669196206,0.5038713465806216,0.4961286534193784,0.01927152407850919,0.9807284759214909,0.034487441476016824,0.9655125585239833,0.20136,0.99996,0.13733,0.20362,0.16442,0.039199999999999985,0.00010656714098000904,0.0001093239499501031
5.5,x1 = 5.5,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.04316807951612304,0.9568319204838769,0.15097259397985113,0.8490274060201489,0.026923021606261005,0.973076978393739,0.0322780034104252,0.9677219965895747,0.25663,0.61227,0.17872,0.20362,0.19744,0.006179999999999991,2.8524238401685478e-06,2.864525821567865e-06
6.5,x1 = 6.5,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.029661631658863853,0.9703383683411362,0.24657629738954823,0.7534237026104517,0.025489956247121616,0.9745100437528784,0.03204773786289419,0.9679522621371058,0.19269,0.80581,0.17124,0.20362,0.19006,0.013559999999999989,5.8900924706224e-07,5.90145110795253e-07
9.9,x1 = 9.9,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.03347569973415561,0.9665243002658445,0.4894948034341507,0.5105051965658494,0.019414536415357685,0.9805854635846423,0.035150802285030494,0.9648491977149696,0.21153,0.99968,0.13814,0.20362,0.16698,0.036640000000000006,0.00016502262599090963,0.00017033095294909312
13.1,x1 = 13.1,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.05572240506232747,0.9442775949376726,0.302131983607556,0.697868016392444,0.028027528635137265,0.9719724713648628,0.04330128810449889,0.9566987118955012,0.31023,0.88388,0.1844,0.20362,0.22338,-0.01976,0.001734825718934463,0.0019139683372123694
0.2,x1 = 0.2,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.685240023589304,0.31475997641069586,0.027290694303533803,0.9727093056964662,0.04762478674790119,0.9523752132520988,0.033691052761655786,0.966308947238344,0.89859,0.18062,0.27622,0.20362,0.21071,-0.007090000000000013,5.260518030482625e-05,5.356216275398092e-05
9.0,x1 = 9.0,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.030775088380457272,0.9692249116195427,0.5068029168030898,0.4931970831969103,0.019734652554015724,0.9802653474459841,0.034724221433596894,0.965275778566403,0.19826,0.99987,0.13995,0.20362,0.16641,0.03720999999999999,0.000126050244267986,0.00012959568473179485
9.2,x1 = 9.2,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.03364499144648946,0.9663550085535105,0.5032081936903782,0.4967918063096217,0.019425051379269365,0.9805749486207306,0.03570193106428241,0.9642980689357176,0.21235,0.99997,0.1382,0.20362,0.16719,0.03642999999999999,0.00022258466917883784,0.00023089481345752285
9.4,x1 = 9.4,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.03335403338456575,0.9666459666154342,0.50586882838569,0.49413117161431,0.019110001479368165,0.9808899985206316,0.03534537164223368,0.964654628357766,0.21094,0.9999,0.13641,0.20362,0.16521,0.03841,0.00018442625543015328,0.0001906964233264084
9.6,x1 = 9.6,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.032590427341798726,0.9674095726582014,0.5126122755738014,0.4873877244261985,0.01967420801775798,0.9803257919822421,0.03573927029244989,0.9642607297075503,0.20722,0.99954,0.13961,0.20362,0.16764,0.035979999999999984,0.00022677320881406586,0.0002353186494228679
9.1,x1 = 9.1,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.03257375892787484,0.9674262410721253,0.5041961123133086,0.49580388768669137,0.019858484625195356,0.9801415153748045,0.035635181749206754,0.9643648182507932,0.20714,0.99995,0.14065,0.20362,0.16864,0.03497999999999998,0.00021518753207029704,0.00022308749426287397
4.8,x1 = 4.8,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.06287108035744655,0.9371289196425534,0.11135009213447185,0.888649907865528,0.026235080971485508,0.9737649190285145,0.03158635367793858,0.9684136463220614,0.33874,0.50397,0.17514,0.20362,0.19581,0.007809999999999984,1.1919190756082038e-06,1.1886477254753093e-06
12.4,x1 = 12.4,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.054053418267580644,0.9459465817324194,0.33954145110058376,0.6604585488994162,0.02636158481435862,0.9736384151856414,0.04329002711971293,0.9567099728802871,0.30337,0.92438,0.1758,0.20362,0.21626,-0.012640000000000012,0.0017317158759273341,0.001910379592014155
11.4,x1 = 11.4,8.0,x1 = 8.0,0.031856759657088715,0.9681432403429113,0.046873643827724965,0.9531263561722749,0.33649158771519494,0.6635084122848052,0.0249196119940464,0.9750803880059538,0.039524125810700084,0.9604758741892999,0.27296,0.92142,0.16824,0.20362,0.20354,7.999999999999674e-05,0.0008276068362667284,0.0008869148365129413
