x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
1.8,0,x1 = 1.8,1.0,0.0,1.0,0.0,0.99999,1e-05,0.40529200000000004,0.594708,0.99999,1e-05,0.9998400000000001,0.00016,0.00018,0.97396,0.00225,0.00018,0.00018,2.0,True,0.00144,0.00081
5.9,0,x1 = 5.9,0.8519500000000001,0.14805,0.524872,0.47512799999999994,0.999026,0.0009739999999999998,0.996748,0.0032519999999999992,0.9986887421,0.0013112578999999998,0.9998400000000001,0.00016,0.01115,0.03156,0.00225,0.01445,0.02085,2.0,True,0.00144,0.00081
0.7,0,x1 = 0.7,0.99999,1e-05,0.9999499999999999,5e-05,0.999976,2.4e-05,0.9471719999999999,0.05282800000000001,0.99997547196,2.4528040000000002e-05,0.9998400000000001,0.00016,0.0004,0.29829,0.00225,0.00041,0.00041,2.0,True,0.00144,0.00081
3.7,0,x1 = 3.7,0.9985000000000002,0.0015,0.97069,0.029309999999999996,0.99999,1e-05,0.9979340000000001,0.0020659999999999997,0.9999869160000002,1.3084000000000002e-05,0.9998400000000001,0.00016,0.00018,0.0214,0.00225,0.00023,0.0008,2.0,True,0.00144,0.00081
-3.0,0,x1 = -3.0,0.9997399999999999,0.00026,0.9994499999999998,0.00055,0.99999,1e-05,0.9612200000000002,0.038779999999999995,0.9999799197999999,2.0080199999999998e-05,0.9998400000000001,0.00016,0.00018,0.23667,0.00225,0.00034,0.00031,2.0,True,0.00144,0.00081
6.5,0,x1 = 6.5,0.95257,0.04743,0.915472,0.084528,0.999058,0.0009420000000000001,0.9986840000000001,0.001316,0.9990402611800001,0.0009597388200000001,0.9998400000000001,0.00016,0.01083,0.01449,0.00225,0.01101,0.01114,2.0,True,0.00144,0.00081
7.1,0,x1 = 7.1,0.9770199999999999,0.02298,0.95257,0.04743,0.9995179999999999,0.00048199999999999995,0.998748,0.0012519999999999999,0.9995003053999998,0.0004996946,0.9998400000000001,0.00016,0.00601,0.01388,0.00225,0.0062,0.00638,2.0,True,0.00144,0.00081
-0.9,0,x1 = -0.9,0.9999,0.0001,0.99929,0.00071,0.999916,8.400000000000001e-05,0.957776,0.042224,0.9999117860000001,8.8214e-05,0.9998400000000001,0.00016,0.00126,0.2524,0.00225,0.00132,0.00144,2.0,True,0.00144,0.00081
7.8,0,x1 = 7.8,0.99142,0.00858,0.9770199999999999,0.02298,0.999426,0.000574,0.9989779999999999,0.001022,0.9994221561600001,0.00057784384,0.9998400000000001,0.00016,0.00701,0.01163,0.00225,0.00705,0.00712,2.0,True,0.00144,0.00081
0.5,0,x1 = 0.5,0.9999800000000001,2e-05,0.9999400000000002,6.000000000000001e-05,0.999986,1.3999999999999998e-05,0.9522660000000001,0.047734,0.9999850456000001,1.4954399999999999e-05,0.9998400000000001,0.00016,0.00025,0.27669,0.00225,0.00026,0.00027,2.0,True,0.00144,0.00081
