x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-4.2,0,x1 = -4.2,1.0,0.0,0.9999499999999999,5e-05,0.999976,2.4e-05,0.685068,0.314932,0.999976,2.4e-05,0.99999,1e-05,0.0004,0.89878,0.00018,0.0004,0.00044,-2.7,False,0.00044,-0.00026
11.1,0,x1 = 11.1,0.0002,0.9998000000000001,0.00317,0.9968299999999999,0.997228,0.002772,0.971258,0.028742,0.971263194,0.028736806000000007,0.99999,1e-05,0.02754,0.18804,0.00018,0.18802,0.18753,-2.7,False,0.00044,-0.00026
-8.1,0,x1 = -8.1,1.0,0.0,0.99999,1e-05,0.99957,0.00043,0.5448120000000001,0.455188,0.99957,0.00043,0.99999,1e-05,0.00543,0.9942,0.00018,0.00543,0.00544,-2.7,False,0.00044,-0.00026
2.8,0,x1 = 2.8,0.9999800000000001,2e-05,0.9998000000000001,0.0002,0.9998419999999999,0.00015800000000000002,0.977318,0.022682,0.99984154952,0.00015845048000000004,0.99999,1e-05,0.00222,0.15625,0.00018,0.00223,0.00225,-2.7,False,0.00044,-0.00026
-21.9,0,x1 = -21.9,0.99999,1e-05,0.9999400000000002,6.000000000000001e-05,0.9990960000000001,0.000904,0.6810280000000001,0.318972,0.9990928193200002,0.0009071806799999999,0.99999,1e-05,0.01044,0.90326,0.00018,0.01048,0.01049,-2.7,False,0.00044,-0.00026
13.3,0,x1 = 13.3,0.00043,0.99957,0.00407,0.9959299999999999,0.997228,0.002772,0.9773820000000001,0.022618,0.9773905337800001,0.02260946622,0.99999,1e-05,0.02754,0.1559,0.00018,0.15585,0.15538,-2.7,False,0.00044,-0.00026
15.3,0,x1 = 15.3,7e-05,0.99993,0.00043,0.99957,0.996412,0.003588,0.971322,0.028678,0.9713237563,0.028676243699999996,0.99999,1e-05,0.03431,0.18772,0.00018,0.18771,0.18765,-2.7,False,0.00044,-0.00026
-14.1,0,x1 = -14.1,1.0,0.0,0.99996,4e-05,0.9994500000000001,0.0005499999999999999,0.7545040000000001,0.245496,0.9994500000000001,0.0005499999999999999,0.99999,1e-05,0.00675,0.80406,0.00018,0.00675,0.00678,-2.7,False,0.00044,-0.00026
18.1,0,x1 = 18.1,0.00071,0.99929,0.00522,0.9947800000000001,0.995448,0.004552,0.963726,0.036274,0.96374852262,0.03625147738,0.99999,1e-05,0.04196,0.22494,0.00018,0.22483,0.22398,-2.7,False,0.00044,-0.00026
-9.1,0,x1 = -9.1,1.0,0.0,0.99999,1e-05,0.999742,0.000258,0.6323479999999999,0.367652,0.999742,0.000258,0.99999,1e-05,0.00345,0.94885,0.00018,0.00345,0.00346,-2.7,False,0.00044,-0.00026
