x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-4.2,0,x1 = -4.2,1.0,0.0,0.9999,0.0001,0.9999359999999999,6.400000000000001e-05,0.8018839999999999,0.198116,0.9999359999999999,6.400000000000001e-05,0.99999,1e-05,0.00098,0.71814,0.00018,0.00098,0.00105,0.2,False,0.00036,-0.00018
11.1,0,x1 = 11.1,0.0002,0.9998000000000001,0.00317,0.9968299999999999,0.9997300000000001,0.00026999999999999995,0.9959060000000001,0.0040939999999999995,0.9959067648000002,0.004093235200000001,0.99999,1e-05,0.00359,0.03837,0.00018,0.03836,0.03826,0.2,False,0.00036,-0.00018
-8.1,0,x1 = -8.1,1.0,0.0,0.99999,1e-05,0.9998760000000001,0.000124,0.8523400000000001,0.14765999999999999,0.9998760000000001,0.000124,0.99999,1e-05,0.00179,0.60395,0.00018,0.00179,0.0018,0.2,False,0.00036,-0.00018
2.8,0,x1 = 2.8,0.9999800000000001,2e-05,0.9998000000000001,0.0002,0.9999800000000001,2e-05,0.9890700000000001,0.010929999999999999,0.9999797818000002,2.0218200000000006e-05,0.99999,1e-05,0.00034,0.0869,0.00018,0.00034,0.00036,0.2,False,0.00036,-0.00018
-21.9,0,x1 = -21.9,0.99999,1e-05,0.99993,7e-05,0.999738,0.00026199999999999997,0.8871100000000001,0.11289,0.9997368737200001,0.00026312628,0.99999,1e-05,0.0035,0.50857,0.00018,0.00351,0.00354,0.2,False,0.00036,-0.00018
13.3,0,x1 = 13.3,0.00043,0.99957,0.00407,0.9959299999999999,0.999554,0.00044599999999999994,0.994788,0.0052120000000000005,0.99479004938,0.005209950620000001,0.99999,1e-05,0.00561,0.04703,0.00018,0.04701,0.04686,0.2,False,0.00036,-0.00018
15.3,0,x1 = 15.3,7e-05,0.99993,0.00071,0.99929,0.999072,0.000928,0.994788,0.0052120000000000005,0.99478829988,0.00521170012,0.99999,1e-05,0.01069,0.04703,0.00018,0.04702,0.047,0.2,False,0.00036,-0.00018
-14.1,0,x1 = -14.1,1.0,0.0,0.9999400000000002,6.000000000000001e-05,0.9998760000000001,0.000124,0.9518080000000001,0.048192,0.9998760000000001,0.000124,0.99999,1e-05,0.00179,0.27867,0.00018,0.00179,0.00181,0.2,False,0.00036,-0.00018
18.1,0,x1 = 18.1,0.00071,0.99929,0.00522,0.9947800000000001,0.998794,0.001206,0.9959060000000001,0.0040939999999999995,0.9959080504800001,0.00409194952,0.99999,1e-05,0.01343,0.03837,0.00018,0.03835,0.03824,0.2,False,0.00036,-0.00018
-9.1,0,x1 = -9.1,1.0,0.0,0.99999,1e-05,0.9999399999999999,6.000000000000001e-05,0.9263920000000001,0.073608,0.9999399999999999,6.000000000000001e-05,0.99999,1e-05,0.00093,0.37925,0.00018,0.00093,0.00093,0.2,False,0.00036,-0.00018
