x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
1.4,0,x1 = 1.4,1.0,0.0,1.0,0.0,0.99999,1e-05,0.688276,0.311724,0.99999,1e-05,1.0,0.0,0.00018,0.89515,0.0,0.00018,0.00018,0.2,False,4e-05,-4e-05
6.8,0,x1 = 6.8,0.0,1.0,1e-05,0.99999,0.999426,0.000574,0.999286,0.000714,0.999286,0.000714,1.0,0.0,0.00701,0.00849,0.0,0.00849,0.00849,0.2,False,4e-05,-4e-05
0.0,0,x1 = 0.0,0.99999,1e-05,1.0,0.0,0.999998,2.0000000000000003e-06,0.010772,0.989228,0.9999881077400001,1.1892260000000002e-05,1.0,0.0,4e-05,0.08587,0.0,0.00021,4e-05,0.2,False,4e-05,-4e-05
3.9,0,x1 = 3.9,0.99999,1e-05,0.99957,0.00043,0.999972,2.7999999999999996e-05,0.995484,0.004516,0.99997195512,2.804488e-05,1.0,0.0,0.00046,0.04168,0.0,0.00046,0.00048,0.2,False,4e-05,-4e-05
-4.8,0,x1 = -4.8,0.9999400000000002,6.000000000000001e-05,0.99957,0.00043,0.999976,2.4e-05,0.9707699999999999,0.02923,0.9999742476400001,2.5752360000000005e-05,1.0,0.0,0.0004,0.19052,0.0,0.00043,0.00048,0.2,False,4e-05,-4e-05
7.6,0,x1 = 7.6,2e-05,0.9999800000000001,7e-05,0.99993,0.99909,0.00091,0.9948039999999999,0.005196000000000001,0.99480408572,0.005195914280000002,1.0,0.0,0.0105,0.04691,0.0,0.04691,0.04691,0.2,False,4e-05,-4e-05
8.3,0,x1 = 8.3,6.000000000000001e-05,0.9999400000000002,0.00016,0.9998400000000001,0.999742,0.00025800000000000004,0.9983360000000001,0.0016640000000000001,0.9983360843600003,0.0016639156400000002,1.0,0.0,0.00345,0.01776,0.0,0.01776,0.01776,0.2,False,4e-05,-4e-05
-2.1,0,x1 = -2.1,0.99999,1e-05,0.9999400000000002,6.000000000000001e-05,0.9999879999999999,1.2000000000000002e-05,0.863704,0.136296,0.9999866371599999,1.3362840000000003e-05,1.0,0.0,0.00021,0.57446,0.0,0.00024,0.00024,0.2,False,4e-05,-4e-05
9.3,0,x1 = 9.3,0.00034,0.9996600000000001,0.00091,0.99909,0.999898,0.00010200000000000001,0.998606,0.0013939999999999998,0.9986064392800001,0.00139356072,1.0,0.0,0.0015,0.01523,0.0,0.01523,0.01522,0.2,False,4e-05,-4e-05
-0.3,0,x1 = -0.3,0.99999,1e-05,0.99996,4e-05,0.999998,2.0000000000000003e-06,0.029766000000000004,0.9702340000000002,0.9999882976800001,1.1702320000000003e-05,1.0,0.0,4e-05,0.19322,0.0,0.00021,5e-05,0.2,False,4e-05,-4e-05
