x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.3,0,x1 = -3.3,0.99999,1e-05,0.9999499999999999,5e-05,0.8861459999999999,0.11385400000000001,0.46554599999999996,0.534454,0.8861417939999998,0.113858206,0.93991,0.06009,0.51143,0.99657,0.3278,0.51144,0.51145,2.0,False,0.40004,-0.07224
9.2,0,x1 = 9.2,0.0,1.0,0.0,1.0,0.57039,0.42961,0.733858,0.266142,0.733858,0.266142,0.93991,0.06009,0.98566,0.83587,0.3278,0.83587,0.83587,2.0,False,0.40004,-0.07224
-6.4,0,x1 = -6.4,0.99999,1e-05,0.99996,4e-05,0.7617520000000001,0.23824799999999996,0.44824400000000003,0.5517559999999999,0.76174886492,0.23825113507999998,0.93991,0.06009,0.79211,0.99226,0.3278,0.79212,0.79212,2.0,False,0.40004,-0.07224
2.5,0,x1 = 2.5,0.678898,0.321102,0.26894,0.73106,0.9860399999999998,0.01396,0.112766,0.8872340000000001,0.705629972052,0.29437002794800005,0.93991,0.06009,0.10603,0.5082,0.3278,0.8743,0.40004,2.0,False,0.40004,-0.07224
-17.7,0,x1 = -17.7,0.9999400000000002,6.000000000000001e-05,0.9998000000000001,0.0002,0.7374820000000001,0.262518,0.7494400000000001,0.25056,0.7374827174800002,0.26251728252,0.93991,0.06009,0.83052,0.81216,0.3278,0.83052,0.83052,2.0,False,0.40004,-0.07224
11.0,0,x1 = 11.0,4e-05,0.99996,0.00043,0.99957,0.7802520000000002,0.219748,0.6921060000000001,0.307894,0.6921095258400001,0.30789047416,0.93991,0.06009,0.75971,0.89073,0.3278,0.89072,0.89067,2.0,False,0.40004,-0.07224
12.7,0,x1 = 12.7,1e-05,0.99999,6.000000000000001e-05,0.9999400000000002,0.5809300000000001,0.41906999999999994,0.7374820000000001,0.262518,0.7374804344800001,0.26251956552,0.93991,0.06009,0.98102,0.83052,0.3278,0.83052,0.83053,2.0,False,0.40004,-0.07224
-11.3,0,x1 = -11.3,0.9999800000000001,2e-05,0.9998799999999999,0.00012000000000000002,0.739746,0.260254,0.5809300000000001,0.41906999999999994,0.7397428236800001,0.26025717632,0.93991,0.06009,0.82713,0.98102,0.3278,0.82713,0.82715,2.0,False,0.40004,-0.07224
14.9,0,x1 = 14.9,0.00016,0.9998400000000001,0.0015,0.9985000000000002,0.6034719999999999,0.396528,0.713272,0.286728,0.713254432,0.286745568,0.93991,0.06009,0.96888,0.86446,0.3278,0.86448,0.86462,2.0,False,0.40004,-0.07224
-7.2,0,x1 = -7.2,1.0,0.0,0.99999,1e-05,0.7802520000000002,0.219748,0.5206459999999999,0.479354,0.7802520000000002,0.219748,0.93991,0.06009,0.75971,0.99877,0.3278,0.75971,0.75971,2.0,False,0.40004,-0.07224
