x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
1.3,0,x1 = 1.3,1.0,0.0,0.9999400000000002,6.000000000000001e-05,0.999968,3.2000000000000005e-05,0.16396400000000003,0.836036,0.999968,3.2000000000000005e-05,0.9999800000000001,2e-05,0.00052,0.64371,0.00034,0.00052,0.00056,0.6,False,0.00019,0.00015
5.7,0,x1 = 5.7,0.8519500000000001,0.14805,0.8808,0.1192,0.9923780000000001,0.0076219999999999994,0.9891019999999999,0.010898,0.9918929882000002,0.008107011800000001,0.9999800000000001,2e-05,0.06458,0.08669,0.00034,0.06796,0.06722,0.6,False,0.00019,0.00015
0.2,0,x1 = 0.2,0.9999499999999999,5e-05,0.9998000000000001,0.0002,0.999994,6e-06,0.078716,0.921284,0.9999479361,5.20639e-05,0.9999800000000001,2e-05,0.00011,0.39764,0.00034,0.00082,0.00019,0.6,False,0.00019,0.00015
3.3,0,x1 = 3.3,0.99142,0.00858,0.86249,0.13751,0.9998279999999999,0.000172,0.988018,0.011982,0.9997266701999998,0.0002733298,0.9999800000000001,2e-05,0.0024,0.09366,0.00034,0.00363,0.01495,0.6,False,0.00019,0.00015
-3.7,0,x1 = -3.7,0.9997399999999999,0.00026,0.9959299999999999,0.00407,0.999742,0.000258,0.9090820000000001,0.09091799999999998,0.9997184283999999,0.0002815715999999999,0.9999800000000001,2e-05,0.00345,0.43953,0.00034,0.00373,0.00522,0.6,False,0.00019,0.00015
6.3,0,x1 = 6.3,0.98201,0.01799,0.93991,0.06009,0.99506,0.00494,0.975538,0.024462,0.99470879922,0.00529120078,0.9999800000000001,2e-05,0.04496,0.16581,0.00034,0.04763,0.05222,0.6,False,0.00019,0.00015
6.9,0,x1 = 6.9,0.9241399999999999,0.07586,0.629732,0.370268,0.986782,0.013217999999999999,0.954016,0.045984000000000004,0.9842963712399999,0.015703628759999998,0.9999800000000001,2e-05,0.10144,0.26909,0.00034,0.11658,0.16352,0.6,False,0.00019,0.00015
-1.5,0,x1 = -1.5,0.9999400000000002,6.000000000000001e-05,0.99807,0.00193,0.999964,3.6e-05,0.46416399999999997,0.535836,0.9999318520000001,6.8148e-05,0.9999800000000001,2e-05,0.00058,0.99629,0.00034,0.00104,0.0025,0.6,False,0.00019,0.00015
7.7,0,x1 = 7.7,0.98201,0.01799,0.863804,0.13619599999999998,0.987046,0.012954000000000002,0.98231,0.01769,0.98696079936,0.013039200640000003,0.9999800000000001,2e-05,0.09979,0.12827,0.00034,0.10033,0.10367,0.6,False,0.00019,0.00015
-0.1,0,x1 = -0.1,0.9999400000000002,6.000000000000001e-05,0.9988300000000001,0.00117,0.9999800000000001,2e-05,0.056046,0.9439540000000001,0.9999233639600003,7.663604000000002e-05,0.9999800000000001,2e-05,0.00034,0.31154,0.00034,0.00116,0.0007,0.6,False,0.00019,0.00015
