z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
-5.3,x1 = -5.3,-1.2,x1 = -1.2,0.6871961797055991,0.31280382029440074,0.9380781576339767,0.0619218423660232,0.6952270244643606,0.30477297553563937,0.6156878489225274,0.3843121510774726,0.6903018121745357,0.3096981878254642,0.33503,0.88705,0.96103,0.89638,0.89163,0.004749999999999921,2.251628631472517e-05,2.2475277435453616e-05
-6.7,x1 = -6.7,-1.2,x1 = -1.2,0.6871961797055991,0.31280382029440074,0.93066201606471,0.06933798393529012,0.7018964539452299,0.29810354605477,0.6343527807671664,0.36564721923283355,0.697213111819479,0.30278688818052113,0.36345,0.87896,0.94727,0.89638,0.8837,0.012679999999999914,0.00023619904208954656,0.00023478019261809722
-7.9,x1 = -7.9,-1.2,x1 = -1.2,0.6871961797055991,0.31280382029440074,0.9165417518742471,0.08345824812575289,0.6995544588451488,0.3004455411548513,0.6283665185869961,0.37163348141300395,0.6936132380635226,0.3063867619364775,0.41425,0.88183,0.95192,0.89638,0.88768,0.00869999999999993,9.651223400068774e-05,9.614511925436133e-05
6.4,x1 = 6.4,-1.2,x1 = -1.2,0.6871961797055991,0.31280382029440074,0.030888921184983903,0.9691110788150162,0.6457627894087924,0.3542372105912075,0.7072061915392104,0.2927938084607896,0.7053082711334667,0.2946917288665334,0.19883,0.9378,0.8723,0.89638,0.87432,0.02205999999999997,0.0007801029503802515,0.0007714070302736464
-3.2,x1 = -3.2,-1.2,x1 = -1.2,0.6871961797055991,0.31280382029440074,0.8749810441772183,0.1250189558227818,0.7075030904757061,0.29249690952429375,0.6076877023073833,0.39231229769261666,0.6950242748718569,0.30497572512814314,0.54362,0.87192,0.96628,0.89638,0.88372,0.012660000000000005,0.00014386734928731933,0.00014319672470927951
6.6,x1 = 6.6,-1.2,x1 = -1.2,0.6871961797055991,0.31280382029440074,0.03138903205373531,0.9686109679462647,0.6511998442141598,0.34880015578584017,0.7104835979937684,0.28951640200623163,0.7086227383461144,0.2913772616538855,0.20131,0.93299,0.8681,0.89638,0.87014,0.02623999999999993,0.0010964270547069999,0.001081814725245836
4.0,x1 = 4.0,-1.2,x1 = -1.2,0.6871961797055991,0.31280382029440074,0.08803385622807954,0.9119661437719205,0.6486567252211238,0.3513432747788761,0.6936491835590874,0.30635081644091244,0.6896883239504153,0.3103116760495846,0.42987,0.93526,0.88892,0.89638,0.893,0.0033799999999999386,1.4488681796169002e-05,1.4467548393386036e-05
-2.0,x1 = -2.0,-1.2,x1 = -1.2,0.6871961797055991,0.31280382029440074,0.7952328426342934,0.2047671573657066,0.7191110928976632,0.2808889071023368,0.5842215795945103,0.4157784204054898,0.6914901507001329,0.30850984929986713,0.73136,0.85666,0.97944,0.89638,0.8818,0.014579999999999926,4.310486695878815e-05,4.2995901739607996e-05
-1.0,x1 = -1.0,-1.2,x1 = -1.2,0.6871961797055991,0.31280382029440074,0.6676766224078462,0.3323233775921538,0.760999293255879,0.23900070674412097,0.5479421294038292,0.45205787059617075,0.6901954169443609,0.30980458305563907,0.91728,0.79337,0.99336,0.89638,0.85983,0.03654999999999997,2.0997313493216225e-05,2.0960393987176206e-05
0.7,x1 = 0.7,-1.2,x1 = -1.2,0.6871961797055991,0.31280382029440074,0.3626234228838232,0.6373765771161769,0.7085711037929165,0.29142889620708357,0.7131970609958243,0.28680293900417564,0.7115195805607919,0.2884804194392082,0.94484,0.87056,0.86456,0.89638,0.86674,0.02964,0.0014183278885228912,0.0013966712040519719
