x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
1.3,0,x1 = 1.3,1.0,0.0,0.9999,0.0001,0.999932,6.8e-05,0.21715800000000002,0.782842,0.999932,6.8e-05,0.9999400000000002,6.000000000000001e-05,0.00104,0.75494,0.00093,0.00104,0.00112,0.2,True,0.0,0.00093
5.7,0,x1 = 5.7,0.8519500000000001,0.14805,0.73106,0.26894,0.9901060000000002,0.009894,0.986076,0.013924,0.9895093585000001,0.0104906415,0.9999400000000002,6.000000000000001e-05,0.08009,0.10581,0.00093,0.08403,0.08701,0.2,True,0.0,0.00093
0.2,0,x1 = 0.2,0.9999499999999999,5e-05,0.9988300000000001,0.00117,1.0,0.0,4.000000000000001e-06,0.999996,0.9999500001999999,4.99998e-05,0.9999400000000002,6.000000000000001e-05,0.0,8e-05,0.00093,0.00079,0.0,0.2,True,0.0,0.00093
3.3,0,x1 = 3.3,0.99142,0.00858,0.8698180000000001,0.13018200000000002,0.999716,0.000284,0.95412,0.04588,0.99932478632,0.00067521368,0.9999400000000002,6.000000000000001e-05,0.00376,0.26863,0.00093,0.00809,0.03824,0.2,True,0.0,0.00093
-3.7,0,x1 = -3.7,0.9997399999999999,0.00026,0.9968299999999999,0.00317,0.9994500000000001,0.0005499999999999999,0.8607560000000001,0.139244,0.9994139395599999,0.0005860604399999999,0.9999400000000002,6.000000000000001e-05,0.00675,0.58226,0.00093,0.00714,0.00857,0.2,True,0.0,0.00093
6.3,0,x1 = 6.3,0.98201,0.01799,0.90465,0.09535,0.996412,0.003588,0.996194,0.0038059999999999995,0.99640807818,0.0035919218200000003,0.9999400000000002,6.000000000000001e-05,0.03431,0.03607,0.00093,0.03434,0.03448,0.2,True,0.0,0.00093
6.9,0,x1 = 6.9,0.9241399999999999,0.07586,0.586292,0.413708,0.9932019999999999,0.0067979999999999985,0.9773820000000001,0.022618,0.9920018947999998,0.007998105199999998,0.9999400000000002,6.000000000000001e-05,0.05872,0.1559,0.00093,0.06721,0.09892,0.2,True,0.0,0.00093
-1.5,0,x1 = -1.5,0.9999400000000002,6.000000000000001e-05,0.99753,0.00247,0.9999520000000001,4.8e-05,0.13352999999999998,0.86647,0.9999000146800002,9.998532000000002e-05,0.9999400000000002,6.000000000000001e-05,0.00076,0.56704,0.00093,0.00147,0.00216,0.2,True,0.0,0.00093
7.7,0,x1 = 7.7,0.98201,0.01799,0.848212,0.15178799999999998,0.989314,0.010686000000000001,0.988018,0.011982,0.9892906849600002,0.010709315040000002,0.9999400000000002,6.000000000000001e-05,0.08531,0.09366,0.00093,0.08546,0.08658,0.2,True,0.0,0.00093
-0.1,0,x1 = -0.1,0.9999400000000002,6.000000000000001e-05,0.9959299999999999,0.00407,0.999992,8.000000000000001e-06,0.0015340000000000002,0.998466,0.9999320925200001,6.790748e-05,0.9999400000000002,6.000000000000001e-05,0.00015,0.01655,0.00093,0.00104,0.00022,0.2,True,0.0,0.00093
