x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
1.3,0,x1 = 1.3,1.0,0.0,0.9999499999999999,5e-05,0.999986,1.3999999999999998e-05,0.081246,0.9187540000000001,0.999986,1.3999999999999998e-05,0.99999,1e-05,0.00025,0.40655,0.00018,0.00025,0.00027,0.8,True,0.00027,-9e-05
5.7,0,x1 = 5.7,0.8519500000000001,0.14805,0.800268,0.19973200000000002,0.9932700000000001,0.00673,0.9955320000000001,0.004468,0.9936048891000001,0.006395110900000001,0.99999,1e-05,0.05823,0.04131,0.00018,0.05581,0.05485,0.8,True,0.00027,-9e-05
0.2,0,x1 = 0.2,0.9999499999999999,5e-05,0.9998400000000001,0.00016,0.999996,4.000000000000001e-06,0.065284,0.9347159999999999,0.9999492643999999,5.0735599999999996e-05,0.99999,1e-05,8e-05,0.34807,0.00018,0.0008,0.00014,0.8,True,0.00027,-9e-05
3.3,0,x1 = 3.3,0.99142,0.00858,0.8894680000000001,0.110532,0.999976,2.4e-05,0.9915160000000001,0.008484,0.9999034132,9.658680000000002e-05,0.99999,1e-05,0.0004,0.07057,0.00018,0.00143,0.00816,0.8,True,0.00027,-9e-05
-3.7,0,x1 = -3.7,0.9997399999999999,0.00026,0.9959299999999999,0.00407,0.9999039999999999,9.600000000000002e-05,0.9629580000000001,0.037042000000000005,0.9998943940399997,0.00010560596,0.99999,1e-05,0.00142,0.22856,0.00018,0.00155,0.00234,0.8,True,0.00027,-9e-05
6.3,0,x1 = 6.3,0.98201,0.01799,0.9241399999999999,0.07586,0.999106,0.000894,0.9978819999999999,0.0021179999999999997,0.9990839802400001,0.0009160197600000001,0.99999,1e-05,0.01034,0.02187,0.00018,0.01057,0.01121,0.8,True,0.00027,-9e-05
6.9,0,x1 = 6.9,0.9241399999999999,0.07586,0.6089800000000001,0.39102,0.996844,0.003156,0.993358,0.006642,0.9965795520399997,0.0034204479599999997,0.99999,1e-05,0.03077,0.0576,0.00018,0.03295,0.04126,0.8,True,0.00027,-9e-05
-1.5,0,x1 = -1.5,0.9999400000000002,6.000000000000001e-05,0.9985000000000002,0.0015,0.99997,3.0000000000000004e-05,0.7693679999999999,0.23063200000000003,0.9999561638800002,4.3836120000000014e-05,0.99999,1e-05,0.00049,0.77911,0.00018,0.0007,0.00166,0.8,True,0.00027,-9e-05
7.7,0,x1 = 7.7,0.98201,0.01799,0.848212,0.15178799999999998,0.994836,0.005164,0.989158,0.010842,0.99473385278,0.0052661472200000005,0.99999,1e-05,0.04666,0.08632,0.00018,0.04744,0.05268,0.8,True,0.00027,-9e-05
-0.1,0,x1 = -0.1,0.9999400000000002,6.000000000000001e-05,0.99909,0.00091,0.999976,2.4000000000000004e-05,0.14852800000000002,0.851472,0.9999249131200001,7.508688000000001e-05,0.99999,1e-05,0.0004,0.60614,0.00018,0.00114,0.00095,0.8,True,0.00027,-9e-05
