x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.3,0,x1 = -3.3,0.99999,1e-05,0.99993,7e-05,0.8330120000000001,0.166988,0.5350839999999999,0.464916,0.83300902072,0.16699097928,0.748362,0.25163800000000003,0.65077,0.99645,0.81386,0.65077,0.65079,2.8,True,0.45049,0.36337
9.2,0,x1 = 9.2,0.0,1.0,0.0,1.0,0.7183360000000001,0.28166399999999997,0.57039,0.42961,0.57039,0.42961,0.748362,0.25163800000000003,0.85771,0.98566,0.81386,0.98566,0.98566,2.8,True,0.45049,0.36337
-6.4,0,x1 = -6.4,0.99999,1e-05,0.9999499999999999,5e-05,0.798316,0.20168400000000003,0.57616,0.42384000000000005,0.7983137784400001,0.20168622156000005,0.748362,0.25163800000000003,0.72528,0.9832,0.81386,0.72529,0.72529,2.8,True,0.45049,0.36337
2.5,0,x1 = 2.5,0.678898,0.321102,0.66638,0.33361999999999997,0.8871100000000001,0.11289,0.06178399999999999,0.938216,0.6220961707479999,0.377903829252,0.748362,0.25163800000000003,0.50857,0.33449,0.81386,0.95655,0.45049,2.8,True,0.45049,0.36337
-17.7,0,x1 = -17.7,0.9999400000000002,6.000000000000001e-05,0.9998000000000001,0.0002,0.669656,0.330344,0.6306740000000001,0.36932599999999993,0.6696536610800001,0.3303463389200001,0.748362,0.25163800000000003,0.91528,0.95015,0.81386,0.91528,0.91529,2.8,True,0.45049,0.36337
11.0,0,x1 = 11.0,4e-05,0.99996,0.00034,0.9996600000000001,0.6438820000000001,0.35611799999999993,0.526416,0.47358400000000006,0.52642069864,0.47357930136000004,0.748362,0.25163800000000003,0.93941,0.99799,0.81386,0.99798,0.99797,2.8,True,0.45049,0.36337
12.7,0,x1 = 12.7,1e-05,0.99999,6.000000000000001e-05,0.9999400000000002,0.758544,0.24145599999999998,0.33964399999999995,0.6603559999999999,0.339648189,0.6603518110000001,0.748362,0.25163800000000003,0.79745,0.92448,0.81386,0.92448,0.92447,2.8,True,0.45049,0.36337
-11.3,0,x1 = -11.3,0.9999800000000001,2e-05,0.9998400000000001,0.00016,0.6943700000000002,0.30562999999999996,0.6859500000000001,0.31405,0.6943698316000002,0.30563016839999996,0.748362,0.25163800000000003,0.88806,0.89779,0.81386,0.88806,0.88806,2.8,True,0.45049,0.36337
14.9,0,x1 = 14.9,0.00016,0.9998400000000001,0.0015,0.9985000000000002,0.526416,0.47358400000000006,0.33964399999999995,0.6603559999999999,0.33967388352,0.66032611648,0.748362,0.25163800000000003,0.99799,0.92448,0.81386,0.92451,0.92459,2.8,True,0.45049,0.36337
-7.2,0,x1 = -7.2,1.0,0.0,0.9999800000000001,2e-05,0.7789860000000001,0.221014,0.6306740000000001,0.36932599999999993,0.7789860000000001,0.221014,0.748362,0.25163800000000003,0.76201,0.95015,0.81386,0.76201,0.76201,2.8,True,0.45049,0.36337
