x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.3,0,x1 = -3.3,0.99999,1e-05,0.9999400000000002,6.000000000000001e-05,0.01099,0.9890100000000001,0.0029219999999999997,0.9970779999999999,0.01098991932,0.9890100806800001,0.26894,0.73106,0.08729,0.02881,0.83994,0.08729,0.08729,0.8,True,0.58449,0.25545
9.2,0,x1 = 9.2,0.0,1.0,0.0,1.0,0.08452799999999999,0.915472,0.02298,0.9770199999999999,0.02298,0.9770199999999999,0.26894,0.73106,0.41794,0.15786,0.83994,0.15786,0.15786,0.8,True,0.58449,0.25545
-6.4,0,x1 = -6.4,0.99999,1e-05,0.9999499999999999,5e-05,0.00858,0.99142,0.0061660000000000005,0.993834,0.008579975860000002,0.99142002414,0.26894,0.73106,0.07123,0.05414,0.83994,0.07122,0.07123,0.8,True,0.58449,0.25545
2.5,0,x1 = 2.5,0.678898,0.321102,0.668358,0.331642,0.24232399999999998,0.7576759999999999,0.021982,0.9780179999999999,0.171571743116,0.8284282568839999,0.26894,0.73106,0.79888,0.15243,0.83994,0.66129,0.58449,0.8,True,0.58449,0.25545
-17.7,0,x1 = -17.7,0.9999400000000002,6.000000000000001e-05,0.9998000000000001,0.0002,0.018987999999999998,0.981012,0.007908000000000002,0.9920919999999999,0.0189873352,0.9810126648000002,0.26894,0.73106,0.13572,0.06658,0.83994,0.13572,0.13571,0.8,True,0.58449,0.25545
11.0,0,x1 = 11.0,4e-05,0.99996,0.00043,0.99957,0.18260400000000002,0.8173960000000001,0.02585,0.9741500000000001,0.02585627016,0.97414372984,0.26894,0.73106,0.68574,0.17313,0.83994,0.17317,0.17335,0.8,True,0.58449,0.25545
12.7,0,x1 = 12.7,1e-05,0.99999,5e-05,0.9999499999999999,0.058802,0.941198,0.011604,0.988396,0.01160447198,0.9883955280200002,0.26894,0.73106,0.32267,0.09125,0.83994,0.09125,0.09126,0.8,True,0.58449,0.25545
-11.3,0,x1 = -11.3,0.9999800000000001,2e-05,0.9998400000000001,0.00016,0.02787,0.9721299999999999,0.00669,0.9933099999999999,0.027869576400000002,0.9721304236000001,0.26894,0.73106,0.18359,0.05795,0.83994,0.18359,0.18357,0.8,True,0.58449,0.25545
14.9,0,x1 = 14.9,0.00016,0.9998400000000001,0.00117,0.9988300000000001,0.05701400000000001,0.942986,0.01406,0.98594,0.01406687264,0.98593312736,0.26894,0.73106,0.31548,0.10664,0.83994,0.10668,0.10688,0.8,True,0.58449,0.25545
-7.2,0,x1 = -7.2,1.0,0.0,0.9999800000000001,2e-05,0.01799,0.98201,0.006396000000000001,0.993604,0.01799,0.98201,0.26894,0.73106,0.13,0.05582,0.83994,0.13,0.13,0.8,True,0.58449,0.25545
