x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-4.0,0,x1 = -4.0,0.99996,4e-05,0.9998000000000001,0.0002,0.999792,0.000208,0.970026,0.029974,0.99979080936,0.00020919063999999999,0.9999800000000001,2e-05,0.00284,0.19426,0.00034,0.00286,0.00288,2.0,False,0.00174,-0.0014
10.4,0,x1 = 10.4,0.0,1.0,0.0,1.0,0.995956,0.004044,0.9933679999999999,0.006631999999999999,0.9933679999999999,0.006631999999999999,0.9999800000000001,2e-05,0.03797,0.05753,0.00034,0.05753,0.05753,2.0,False,0.00174,-0.0014
-7.7,0,x1 = -7.7,1.0,0.0,0.9999800000000001,2e-05,0.99957,0.00043,0.9860399999999998,0.01396,0.99957,0.00043,0.9999800000000001,2e-05,0.00543,0.10603,0.00034,0.00543,0.00543,2.0,False,0.00174,-0.0014
2.6,0,x1 = 2.6,1.0,0.0,1.0,0.0,0.9998799999999999,0.00012000000000000002,0.587982,0.41201799999999994,0.9998799999999999,0.00012000000000000002,0.9999800000000001,2e-05,0.00174,0.97755,0.00034,0.00174,0.00174,2.0,False,0.00174,-0.0014
-20.6,0,x1 = -20.6,0.9999499999999999,5e-05,0.9998000000000001,0.0002,0.99943,0.00057,0.991506,0.008493999999999998,0.9994296038,0.0005703961999999999,0.9999800000000001,2e-05,0.00696,0.07064,0.00034,0.00697,0.00697,2.0,False,0.00174,-0.0014
12.4,0,x1 = 12.4,0.0,1.0,1e-05,0.99999,0.99753,0.00247,0.9933540000000001,0.006645999999999999,0.9933540000000001,0.006645999999999999,0.9999800000000001,2e-05,0.02495,0.05763,0.00034,0.05763,0.05763,2.0,False,0.00174,-0.0014
14.3,0,x1 = 14.3,0.0001,0.9999,0.00043,0.99957,0.995946,0.0040539999999999994,0.98153,0.01847,0.9815314416,0.0184685584,0.9999800000000001,2e-05,0.03805,0.13276,0.00034,0.13275,0.13272,2.0,False,0.00174,-0.0014
-13.3,0,x1 = -13.3,0.9999800000000001,2e-05,0.99993,7e-05,0.999452,0.0005480000000000001,0.989132,0.010868,0.9994517936000001,0.0005482064000000002,0.9999800000000001,2e-05,0.00673,0.08649,0.00034,0.00673,0.00674,2.0,False,0.00174,-0.0014
16.9,0,x1 = 16.9,0.0002,0.9998000000000001,0.00055,0.9994499999999998,0.9968440000000001,0.003156,0.991502,0.008498,0.9915030684000001,0.008496931600000002,0.9999800000000001,2e-05,0.03077,0.07066,0.00034,0.07066,0.07064,2.0,False,0.00174,-0.0014
-8.6,0,x1 = -8.6,0.99999,1e-05,0.99993,7e-05,0.9995580000000001,0.000442,0.986092,0.013907999999999998,0.9995578653400001,0.0004421346600000001,0.9999800000000001,2e-05,0.00556,0.10571,0.00034,0.00556,0.00557,2.0,False,0.00174,-0.0014
