z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
4.9,x1 = 4.9,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.04735984800726007,0.9526401519927399,0.4457526901400268,0.5542473098599732,0.3662892010955227,0.6337107989044772,0.370052579858797,0.629947420141203,0.27507,0.99149,0.94778,0.95909,0.94985,0.009240000000000026,0.0002794943275332695,0.00027836765313331464
5.5,x1 = 5.5,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.04316807951612304,0.9568319204838769,0.4426912171809699,0.5573087828190303,0.3787706628631772,0.6212293371368229,0.3815299904346823,0.6184700095653178,0.25663,0.9905,0.95717,0.95909,0.95861,0.00048000000000003595,3.141712091849424e-09,3.1417529932137507e-09
1.2,x1 = 1.2,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.44847355699174535,0.5515264430082546,0.5790016066204589,0.4209983933795411,0.18972345695179685,0.8102765430482032,0.3643044133928667,0.6356955866071332,0.99233,0.98192,0.70089,0.95909,0.82692,0.13217,0.0006336575111575045,0.0006297223011994084
4.2,x1 = 4.2,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.0880044949714222,0.9119955050285778,0.4339328419232249,0.5660671580767751,0.3802457216711468,0.6197542783288533,0.38497042957540095,0.6150295704245992,0.42977,0.98737,0.95822,0.95909,0.96079,-0.0017000000000000348,2.5587933364522482e-05,2.5617268631237828e-05
5.4,x1 = 5.4,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.04762802953865365,0.9523719704613463,0.4426912185275966,0.5573087814724035,0.3722081409925667,0.6277918590074333,0.3755651110913803,0.6244348889086196,0.27623,0.9905,0.95235,0.95909,0.95417,0.0049200000000000355,7.472707485173345e-05,7.457477357759e-05
1.7,x1 = 1.7,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.4026240930648224,0.5973759069351777,0.6292934658972635,0.37070653410273635,0.1698282088997154,0.8301717911002846,0.35481999129314873,0.6451800087068513,0.97246,0.95121,0.65731,0.95909,0.77564,0.18345,0.0015372744339748681,0.0015218483043552486
9.6,x1 = 9.6,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.03208444675647508,0.967915553243525,0.4281970191084608,0.5718029808915392,0.3840058708202309,0.6159941291797691,0.38542371936459213,0.614576280635408,0.20474,0.98507,0.96082,0.95909,0.9616,-0.0025100000000000122,3.268064651909541e-05,3.272290653893485e-05
1.9,x1 = 1.9,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.36832402449597335,0.6316759755040268,0.6230126690405743,0.3769873309594257,0.1882043504156971,0.8117956495843031,0.3483547002159394,0.6516452997840608,0.94938,0.95589,0.6977,0.95909,0.7928,0.16629000000000005,0.002385496839286079,0.00235494406278082
-3.2,x1 = -3.2,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.8733469625901249,0.12665303740987516,0.37274013163871345,0.6272598683612867,0.4237565705135136,0.5762434294864864,0.37920151858004214,0.6207984814199581,0.54819,0.95275,0.98316,0.95909,0.9566,0.0024899999999999922,1.1129336427411884e-05,1.1120713828396012e-05
-6.0,x1 = -6.0,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.9245117556109144,0.07548824438908582,0.3730889560439753,0.6269110439560248,0.47045595855481565,0.5295440414451843,0.38043902012494646,0.6195609798750539,0.38608,0.95301,0.99748,0.95909,0.95637,0.0027199999999999447,2.3488871723120665e-06,2.3480554562523275e-06
-3.6,x1 = -3.6,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.892027504517795,0.10797249548220503,0.3761379659157257,0.6238620340842744,0.443342773342905,0.556657226657095,0.3833942366820393,0.6166057633179609,0.49377,0.95527,0.99072,0.95909,0.9591,-9.99999999995449e-06,7.662208523225456e-06,7.667047892824953e-06
8.0,x1 = 8.0,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.03167248337421953,0.9683275166257804,0.4286031873250377,0.5713968126749622,0.3791078131753256,0.6208921868246744,0.3806754545901831,0.6193245454098169,0.20271,0.98524,0.95741,0.95909,0.95829,0.0008000000000000229,1.4118561850944922e-06,1.4114689842060612e-06
2.1,x1 = 2.1,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.5883174837021689,0.41168251629783104,0.4908291697557514,0.5091708302442486,0.3090552700810645,0.6909447299189354,0.41599603334040675,0.5840039666595931,0.97738,0.99976,0.89208,0.95909,0.95543,0.0036599999999999966,0.002472080651578751,0.002496242236550164
-4.8,x1 = -4.8,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.934007525109994,0.065992474890006,0.3559804303852138,0.6440195696147861,0.4286950289693606,0.5713049710306395,0.360779046706415,0.639220953293585,0.35079,0.9393,0.98528,0.95909,0.94233,0.016759999999999997,0.0009227447731714467,0.0009157334297278281
3.3,x1 = 3.3,1.8,x1 = 1.8,0.3814914852626582,0.6185085147373417,0.1474451034092244,0.8525548965907757,0.4670339011212219,0.5329660988787783,0.3346761133478922,0.6653238866521078,0.354191621053147,0.6458083789468532,0.60341,0.99686,0.91963,0.95909,0.93102,0.02807000000000004,0.0016113771329356007,0.0015947827073801574
