x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-4.0,0,x1 = -4.0,0.99996,4e-05,0.9999,0.0001,0.9992940000000001,0.000706,0.54077,0.4592300000000001,0.99927565904,0.00072434096,0.9999499999999999,5e-05,0.00841,0.9952,0.00079,0.0086,0.00851,-2.7,False,0.00851,-0.00772
10.4,0,x1 = 10.4,0.0,1.0,0.0,1.0,0.941802,0.05819800000000001,0.9860399999999998,0.01396,0.9860399999999998,0.01396,0.9999499999999999,5e-05,0.32025,0.10603,0.00079,0.10603,0.10603,-2.7,False,0.00851,-0.00772
-7.7,0,x1 = -7.7,1.0,0.0,0.9999800000000001,2e-05,0.9975419999999999,0.0024579999999999997,0.64776,0.35224,0.9975419999999999,0.0024579999999999997,0.9999499999999999,5e-05,0.02485,0.93605,0.00079,0.02485,0.02487,-2.7,False,0.00851,-0.00772
2.6,0,x1 = 2.6,1.0,0.0,1.0,0.0,0.9861319999999999,0.013868,0.9077379999999998,0.09226199999999998,0.9861319999999999,0.013868,0.9999499999999999,5e-05,0.10546,0.44398,0.00079,0.10546,0.10546,-2.7,False,0.00851,-0.00772
-20.6,0,x1 = -20.6,0.9999499999999999,5e-05,0.9998400000000001,0.00016,0.996856,0.0031439999999999997,0.83424,0.16576,0.9968478691999999,0.0031521307999999994,0.9999499999999999,5e-05,0.03067,0.64791,0.00079,0.03073,0.03077,-2.7,False,0.00851,-0.00772
12.4,0,x1 = 12.4,0.0,1.0,1e-05,0.99999,0.9707699999999999,0.02923,0.970026,0.029974,0.970026,0.029974,0.9999499999999999,5e-05,0.19052,0.19426,0.00079,0.19426,0.19426,-2.7,False,0.00851,-0.00772
14.3,0,x1 = 14.3,0.0001,0.9999,0.00043,0.99957,0.9820500000000001,0.01795,0.9764840000000001,0.023516000000000002,0.9764845566000001,0.023515443400000002,0.9999499999999999,5e-05,0.12977,0.16075,0.00079,0.16075,0.16074,-2.7,False,0.00851,-0.00772
-13.3,0,x1 = -13.3,0.9999800000000001,2e-05,0.9999400000000002,6.000000000000001e-05,0.99809,0.0019099999999999998,0.8003119999999999,0.19968799999999998,0.9980860444400002,0.00191395556,0.9999499999999999,5e-05,0.02,0.7213,0.00079,0.02004,0.02004,-2.7,False,0.00851,-0.00772
16.9,0,x1 = 16.9,0.0002,0.9998000000000001,0.00043,0.99957,0.941802,0.05819800000000001,0.971322,0.028678,0.9713160960000001,0.028683904,0.9999499999999999,5e-05,0.32025,0.18772,0.00079,0.18775,0.18778,-2.7,False,0.00851,-0.00772
-8.6,0,x1 = -8.6,0.99999,1e-05,0.99996,4e-05,0.9933859999999999,0.006614,0.7545040000000001,0.245496,0.99338361118,0.006616388820000001,0.9999499999999999,5e-05,0.0574,0.80406,0.00079,0.05741,0.05743,-2.7,False,0.00851,-0.00772
