x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
1.4,0,x1 = 1.4,1.0,0.0,1.0,0.0,0.999998,2.0000000000000003e-06,0.8352040000000001,0.164796,0.999998,2.0000000000000003e-06,1.0,0.0,4e-05,0.64566,0.0,4e-05,4e-05,1.0,True,0.0,0.0
6.8,0,x1 = 6.8,0.0,1.0,1e-05,0.99999,0.9999140000000001,8.6e-05,0.9998279999999999,0.000172,0.9998279999999999,0.000172,1.0,0.0,0.00129,0.0024,0.0,0.0024,0.0024,1.0,True,0.0,0.0
0.0,0,x1 = 0.0,0.99999,1e-05,0.9999800000000001,2e-05,1.0,0.0,0.9771340000000001,0.022866000000000004,0.9999997713400001,2.2866000000000006e-07,1.0,0.0,0.0,0.15724,0.0,1e-05,0.0,1.0,True,0.0,0.0
3.9,0,x1 = 3.9,0.99999,1e-05,0.99993,7e-05,1.0,0.0,0.9998440000000001,0.00015599999999999997,0.9999999984400001,1.5599999999999998e-09,1.0,0.0,0.0,0.0022,0.0,0.0,0.0,1.0,True,0.0,0.0
-4.8,0,x1 = -4.8,0.9999400000000002,6.000000000000001e-05,0.9998000000000001,0.0002,0.999986,1.3999999999999998e-05,0.9948039999999999,0.005196000000000001,0.9999856890800002,1.431092e-05,1.0,0.0,0.00025,0.04691,0.0,0.00025,0.00026,1.0,True,0.0,0.0
7.6,0,x1 = 7.6,2e-05,0.9999800000000001,0.0001,0.9999,0.999858,0.000142,0.99957,0.00043,0.9995700057600001,0.00042999424,1.0,0.0,0.00202,0.00543,0.0,0.00543,0.00543,1.0,True,0.0,0.0
8.3,0,x1 = 8.3,6.000000000000001e-05,0.9999400000000002,0.0002,0.9998000000000001,0.9999600000000001,4e-05,0.999932,6.8e-05,0.9999320016800002,6.799832000000002e-05,1.0,0.0,0.00064,0.00104,0.0,0.00104,0.00104,1.0,True,0.0,0.0
-2.1,0,x1 = -2.1,0.99999,1e-05,0.99996,4e-05,0.9999879999999999,1.2000000000000002e-05,0.9947479999999999,0.005252000000000001,0.9999879476,1.2052400000000002e-05,1.0,0.0,0.00021,0.04733,0.0,0.00021,0.00021,1.0,True,0.0,0.0
9.3,0,x1 = 9.3,0.00034,0.9996600000000001,0.00117,0.9988300000000001,0.999976,2.4e-05,0.99978,0.00022,0.9997800666400001,0.00021993336000000004,1.0,0.0,0.0004,0.00299,0.0,0.00299,0.00299,1.0,True,0.0,0.0
-0.3,0,x1 = -0.3,0.99999,1e-05,0.99999,1e-05,0.999964,3.6e-05,0.9859919999999999,0.014007999999999998,0.9999638602800001,3.6139720000000004e-05,1.0,0.0,0.00058,0.10632,0.0,0.00059,0.00058,1.0,True,0.0,0.0
