x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.3,0,x1 = -3.3,0.99999,1e-05,0.9999499999999999,5e-05,0.097174,0.9028259999999999,0.007908000000000002,0.9920919999999999,0.09717310734000001,0.9028268926599999,0.04743,0.95257,0.45997,0.06658,0.27538,0.45997,0.45995,4.2,True,0.31769,-0.04231
9.2,0,x1 = 9.2,0.0,1.0,0.0,1.0,0.302716,0.6972840000000001,0.091452,0.908548,0.091452,0.908548,0.04743,0.95257,0.88459,0.4413,0.27538,0.4413,0.4413,4.2,True,0.31769,-0.04231
-6.4,0,x1 = -6.4,0.99999,1e-05,0.9999499999999999,5e-05,0.29096,0.7090399999999999,0.01659,0.9834099999999999,0.2909572563,0.7090427436999999,0.04743,0.95257,0.86996,0.12184,0.27538,0.86995,0.86992,4.2,True,0.31769,-0.04231
2.5,0,x1 = 2.5,0.678898,0.321102,0.838884,0.161116,0.17206400000000002,0.827936,0.09418800000000001,0.9058119999999998,0.14705786064800003,0.852942139352,0.04743,0.95257,0.6624,0.4503,0.27538,0.60243,0.62823,4.2,True,0.31769,-0.04231
-17.7,0,x1 = -17.7,0.9999400000000002,6.000000000000001e-05,0.9998400000000001,0.00016,0.083734,0.916266,0.027045999999999997,0.9729540000000002,0.08373059872000002,0.9162694012800002,0.04743,0.95257,0.4152,0.17935,0.27538,0.41519,0.41516,4.2,True,0.31769,-0.04231
11.0,0,x1 = 11.0,4e-05,0.99996,0.00034,0.9996600000000001,0.33395,0.66605,0.13074,0.8692599999999999,0.13074812839999997,0.8692518716,0.04743,0.95257,0.91891,0.55946,0.27538,0.55949,0.55958,4.2,True,0.31769,-0.04231
12.7,0,x1 = 12.7,1e-05,0.99999,6.000000000000001e-05,0.9999400000000002,0.16920400000000002,0.8307960000000001,0.057558,0.9424420000000001,0.057559116460000004,0.9424408835400001,0.04743,0.95257,0.65588,0.31767,0.27538,0.31768,0.31769,4.2,True,0.31769,-0.04231
-11.3,0,x1 = -11.3,0.9999800000000001,2e-05,0.9998799999999999,0.00012000000000000002,0.058802,0.941198,0.01659,0.9834099999999999,0.05880115576000001,0.94119884424,0.04743,0.95257,0.32267,0.12184,0.27538,0.32267,0.32265,4.2,True,0.31769,-0.04231
14.9,0,x1 = 14.9,0.00016,0.9998400000000001,0.00193,0.99807,0.27677399999999996,0.723226,0.06955199999999999,0.9304479999999999,0.06958515552,0.9304148444799999,0.04743,0.95257,0.85102,0.36425,0.27538,0.36437,0.36519,4.2,True,0.31769,-0.04231
-7.2,0,x1 = -7.2,1.0,0.0,0.99999,1e-05,0.24281999999999998,0.75718,0.020582,0.9794180000000001,0.24281999999999998,0.75718,0.04743,0.95257,0.7997,0.1447,0.27538,0.7997,0.79969,4.2,True,0.31769,-0.04231
