z_x1,z_note,x_x1,x_note,"p(y=0|x,D)","p(y=1|x,D)","p(u=0|z,D)","p(u=1|z,D)","p(y=0|x,u=0,z,D)","p(y=1|x,u=0,z,D)","p(y=0|x,u=1,z,D)","p(y=1|x,u=1,z,D)","p(y=0|x,z,D)","p(y=1|x,z,D)","H[p(u|z,D)]","H[p(y|x,u=0,z,D)]","H[p(y|x,u=1,z,D)]","H[p(y|x,D)]",Va,Ve,kl_pyx_pyxz,kl_pyxz_pyx
9.5,x1 = 9.5,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.03091664566789355,0.9690833543321066,0.5382591365629995,0.46174086343700055,0.026168114634676765,0.9738318853653233,0.042000251309344226,0.957999748690656,0.19897,0.99577,0.1748,0.27296,0.20018,0.07277999999999998,0.0002848104430152624,0.0002750448083679337
13.8,x1 = 13.8,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.05462133579320846,0.9453786642067916,0.6492784664030596,0.3507215335969403,0.0241888244348843,0.9758111755651158,0.058332055669684454,0.9416679443303156,0.30571,0.93471,0.16435,0.27296,0.20643,0.06652999999999998,0.0012767557641462767,0.0013677425741642959
14.1,x1 = 14.1,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.05639656207204928,0.9436034379279507,0.6197972458107186,0.38020275418928134,0.02303334975368494,0.9769666502463149,0.0566887818600234,0.9433112181399763,0.31297,0.95819,0.15815,0.27296,0.20327,0.06968999999999997,0.0009543709118214425,0.0010132895654468912
11.4,x1 = 11.4,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.046655857712160125,0.9533441422878399,0.8273212751329512,0.1726787248670488,0.016875339832821353,0.9831246601671786,0.05468739007358274,0.9453126099264172,0.27202,0.6638,0.12352,0.27296,0.14873,0.12422999999999998,0.0006190849949740231,0.0006499409035761357
15.0,x1 = 15.0,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.06488673542411103,0.935113264575889,0.6135050658412721,0.38649493415872793,0.02408301729646487,0.975916982703535,0.06232868981352929,0.9376713101864705,0.34655,0.9625,0.16379,0.27296,0.21562,0.057339999999999974,0.0022243119893982557,0.002432514201522082
6.1,x1 = 6.1,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.036132225371467576,0.9638677746285325,0.22084261130661478,0.7791573886933852,0.042291196862038125,0.9577088031379619,0.048742656809143886,0.9512573431908562,0.22427,0.7617,0.2527,0.27296,0.27109,0.0018699999999999828,3.8135077602549075e-05,3.861006868545436e-05
11.8,x1 = 11.8,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.04697472252200022,0.9530252774779999,0.74520609099596,0.25479390900404,0.022065272311445075,0.9779347276885548,0.056034611613482235,0.9439653883865178,0.2734,0.81879,0.15288,0.27296,0.18416,0.08879999999999999,0.0008376750020747566,0.0008861625747309081
7.6,x1 = 7.6,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.02710259128875339,0.9728974087112465,0.3293090185466049,0.6706909814533952,0.040454361784679496,0.9595456382153204,0.048283071488751106,0.9517169285112487,0.17965,0.91422,0.24437,0.27296,0.26252,0.010440000000000005,2.1817507134026326e-05,2.2023157931739222e-05
19.2,x1 = 19.2,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.0651789667112799,0.93482103328872,0.5910412910858434,0.4089587089141567,0.02667985968196069,0.9733201403180394,0.06346435463256463,0.9365356453674354,0.34767,0.97595,0.17746,0.27296,0.2295,0.04345999999999997,0.0025330174961653382,0.00278567821292992
11.0,x1 = 11.0,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.04704775691661079,0.9529522430833891,0.7106573388560177,0.2893426611439822,0.023741061495008917,0.9762589385049912,0.05605893153435285,0.9439410684656472,0.27372,0.86787,0.16196,0.27296,0.19517,0.07778999999999997,0.000841891758244017,0.0008907444928806692
6.9,x1 = 6.9,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.030490134822830812,0.9695098651771691,0.2473376889627384,0.7526623110372616,0.04318330438956173,0.9568166956104383,0.04940799909986993,0.95059200090013,0.19684,0.80703,0.2567,0.27296,0.27348,-0.0005200000000000204,6.951533426969138e-05,7.068346917118041e-05
8.8,x1 = 8.8,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.03195600688958995,0.9680439931104102,0.4480402747134654,0.5519597252865346,0.029947896579380035,0.9700521034206199,0.04330845949551792,0.9566915405044821,0.20411,0.9922,0.19413,0.27296,0.21963,0.05332999999999999,0.00014952681436636046,0.0001458169933460582
3.6,x1 = 3.6,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.08634314634565309,0.913656853654347,0.09303012276674885,0.9069698772332512,0.04539832202659501,0.954601677973405,0.0495110015686091,0.950488998431391,0.42414,0.4465,0.26652,0.27296,0.28206,-0.009099999999999997,7.518071379143156e-05,7.649436787009016e-05
17.1,x1 = 17.1,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.06814853665922319,0.931851463340777,0.5968374392753513,0.4031625607246486,0.027429782895159478,0.9725702171048406,0.06623408144002733,0.9337659185599729,0.35898,0.97277,0.18133,0.27296,0.23527,0.037689999999999974,0.003353696554239484,0.003737282533200499
11.6,x1 = 11.6,11.4,x1 = 11.4,0.046873643827724965,0.9531263561722749,0.04665822803102497,0.953341771968975,0.7472340689379481,0.25276593106205186,0.021191376034949926,0.97880862396505,0.055067241560677445,0.9449327584393223,0.27203,0.81563,0.14808,0.27296,0.17923,0.09372999999999998,0.0006777004992041371,0.0007130248416459123
