x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
1.4,0,x1 = 1.4,1.0,0.0,1.0,0.0,0.9999880000000001,1.2e-05,0.7617520000000001,0.23824799999999996,0.9999880000000001,1.2e-05,0.9999800000000001,2e-05,0.00021,0.79211,0.00034,0.00021,0.00021,2.8,True,0.00021,0.00013
6.8,0,x1 = 6.8,0.0,1.0,1e-05,0.99999,0.9995660000000001,0.0004340000000000001,0.987118,0.012882,0.987118,0.012882,0.9999800000000001,2e-05,0.00547,0.09934,0.00034,0.09934,0.09934,2.8,True,0.00021,0.00013
0.0,0,x1 = 0.0,0.99999,1e-05,0.9999400000000002,6.000000000000001e-05,0.9999800000000001,2e-05,0.9755140000000001,0.024486,0.9999797553400002,2.024466e-05,0.9999800000000001,2e-05,0.00034,0.16594,0.00034,0.00034,0.00035,2.8,True,0.00021,0.00013
3.9,0,x1 = 3.9,0.99999,1e-05,0.99929,0.00071,0.999998,2.0000000000000003e-06,0.999206,0.0007940000000000001,0.9999979920800001,2.0079200000000004e-06,0.9999800000000001,2e-05,4e-05,0.00932,0.00034,4e-05,5e-05,2.8,True,0.00021,0.00013
-4.8,0,x1 = -4.8,0.9999400000000002,6.000000000000001e-05,0.9996600000000001,0.00034,0.999976,2.4e-05,0.992102,0.007897999999999999,0.9999755275600002,2.4472440000000006e-05,0.9999800000000001,2e-05,0.0004,0.06651,0.00034,0.00041,0.00042,2.8,True,0.00021,0.00013
7.6,0,x1 = 7.6,2e-05,0.9999800000000001,7e-05,0.99993,0.9992699999999999,0.00073,0.9896499999999999,0.010350000000000002,0.9896501924000001,0.010349807600000004,0.9999800000000001,2e-05,0.00866,0.0831,0.00034,0.0831,0.08309,2.8,True,0.00021,0.00013
8.3,0,x1 = 8.3,6.000000000000001e-05,0.9999400000000002,0.00012000000000000002,0.9998799999999999,0.9997260000000001,0.000274,0.9972340000000001,0.0027660000000000002,0.9972341495200002,0.0027658504800000005,0.9999800000000001,2e-05,0.00364,0.02749,0.00034,0.02749,0.02749,2.8,True,0.00021,0.00013
-2.1,0,x1 = -2.1,0.99999,1e-05,0.9999400000000002,6.000000000000001e-05,0.9999,0.0001,0.8849180000000001,0.11508200000000002,0.99989885018,0.00010114982,0.9999800000000001,2e-05,0.00147,0.51506,0.00034,0.00149,0.0015,2.8,True,0.00021,0.00013
9.3,0,x1 = 9.3,0.00034,0.9996600000000001,0.00055,0.9994499999999998,0.9997780000000001,0.00022199999999999998,0.995674,0.004326,0.99567539536,0.004324604640000001,0.9999800000000001,2e-05,0.00301,0.0402,0.00034,0.04019,0.04018,2.8,True,0.00021,0.00013
-0.3,0,x1 = -0.3,0.99999,1e-05,0.99997,3.0000000000000004e-05,0.9999600000000001,4e-05,0.9816420000000001,0.018358,0.9999598168200001,4.0183180000000004e-05,0.9999800000000001,2e-05,0.00064,0.13212,0.00034,0.00064,0.00064,2.8,True,0.00021,0.00013
