x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.5,0,x1 = -3.5,1.0,0.0,0.99999,1e-05,0.9999039999999999,9.600000000000002e-05,0.731684,0.268316,0.9999039999999999,9.600000000000002e-05,0.99999,1e-05,0.00142,0.83904,0.00018,0.00142,0.00143,-2.7,False,0.00143,-0.00125
12.3,0,x1 = 12.3,0.0,1.0,0.0,1.0,0.9995200000000001,0.00048000000000000007,0.9933779999999999,0.006622,0.9933779999999999,0.006622,0.99999,1e-05,0.00598,0.05746,0.00018,0.05746,0.05746,-2.7,False,0.00143,-0.00125
-7.5,0,x1 = -7.5,1.0,0.0,1.0,0.0,0.9994540000000001,0.0005459999999999999,0.638656,0.361344,0.9994540000000001,0.0005459999999999999,0.99999,1e-05,0.00671,0.94379,0.00018,0.00671,0.00671,-2.7,False,0.00143,-0.00125
3.8,0,x1 = 3.8,0.9999499999999999,5e-05,0.9996600000000001,0.00034,0.999896,0.000104,0.9948119999999999,0.005188,0.9998957457999998,0.00010425419999999998,0.99999,1e-05,0.00153,0.04685,0.00018,0.00153,0.00155,-2.7,False,0.00143,-0.00125
-21.7,0,x1 = -21.7,1.0,0.0,0.9999499999999999,5e-05,0.9990960000000001,0.000904,0.7281160000000001,0.271884,0.9990960000000001,0.000904,0.99999,1e-05,0.01044,0.84416,0.00018,0.01044,0.01048,-2.7,False,0.00143,-0.00125
14.6,0,x1 = 14.6,0.0,1.0,1e-05,0.99999,0.9972519999999999,0.0027479999999999996,0.986148,0.013852,0.986148,0.013852,0.99999,1e-05,0.02734,0.10536,0.00018,0.10536,0.10536,-2.7,False,0.00143,-0.00125
16.6,0,x1 = 16.6,1e-05,0.99999,2e-05,0.9999800000000001,0.99422,0.0057799999999999995,0.98812,0.011879999999999998,0.9881200609999999,0.011879938999999999,0.99999,1e-05,0.05129,0.09301,0.00018,0.09301,0.09301,-2.7,False,0.00143,-0.00125
-13.6,0,x1 = -13.6,1.0,0.0,0.9999400000000002,6.000000000000001e-05,0.999574,0.000426,0.764284,0.23571599999999998,0.999574,0.000426,0.99999,1e-05,0.00538,0.78784,0.00018,0.00538,0.00543,-2.7,False,0.00143,-0.00125
19.5,0,x1 = 19.5,1e-05,0.99999,2e-05,0.9999800000000001,0.99787,0.00213,0.9906880000000001,0.009312,0.9906880718200002,0.009311928180000002,0.99999,1e-05,0.02197,0.0762,0.00018,0.0762,0.0762,-2.7,False,0.00143,-0.00125
-8.5,0,x1 = -8.5,1.0,0.0,0.99999,1e-05,0.999432,0.000568,0.7183360000000001,0.28166399999999997,0.999432,0.000568,0.99999,1e-05,0.00694,0.85771,0.00018,0.00694,0.00695,-2.7,False,0.00143,-0.00125
