x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.5,0,x1 = -3.5,1.0,0.0,0.99997,3.0000000000000004e-05,0.880926,0.11907399999999999,0.042518,0.957482,0.880926,0.11907399999999999,0.9998400000000001,0.00016,0.52669,0.25372,0.00225,0.52669,0.52668,3.5,True,0.01454,-0.01229
12.3,0,x1 = 12.3,0.0,1.0,0.0,1.0,0.996412,0.003588,0.924084,0.07591600000000001,0.924084,0.07591600000000001,0.9998400000000001,0.00016,0.03431,0.38762,0.00225,0.38762,0.38762,3.5,True,0.01454,-0.01229
-7.5,0,x1 = -7.5,1.0,0.0,1.0,0.0,0.9948,0.005200000000000001,0.472422,0.5275780000000001,0.9948,0.005200000000000001,0.9998400000000001,0.00016,0.04694,0.9978,0.00225,0.04694,0.04694,3.5,True,0.01454,-0.01229
3.8,0,x1 = 3.8,0.9999499999999999,5e-05,0.98594,0.01406,0.9999399999999999,6.000000000000001e-05,0.396664,0.603336,0.9999098361999998,9.01638e-05,0.9998400000000001,0.00016,0.00093,0.96897,0.00225,0.00134,0.01454,3.5,True,0.01454,-0.01229
-21.7,0,x1 = -21.7,1.0,0.0,0.9999499999999999,5e-05,0.732912,0.26708800000000005,0.19984799999999997,0.8001520000000001,0.732912,0.26708800000000005,0.9998400000000001,0.00016,0.83725,0.72162,0.00225,0.83725,0.83724,3.5,True,0.01454,-0.01229
14.6,0,x1 = 14.6,0.0,1.0,1e-05,0.99999,0.950418,0.049582,0.7617520000000001,0.23824799999999996,0.7617520000000001,0.23824799999999996,0.9998400000000001,0.00016,0.28462,0.79211,0.00225,0.79211,0.7921,3.5,True,0.01454,-0.01229
16.6,0,x1 = 16.6,1e-05,0.99999,4e-05,0.99996,0.863704,0.136296,0.8591840000000002,0.140816,0.8591840452000001,0.1408159548,0.9998400000000001,0.00016,0.57446,0.58637,0.00225,0.58637,0.58637,3.5,True,0.01454,-0.01229
-13.6,0,x1 = -13.6,1.0,0.0,0.9999400000000002,6.000000000000001e-05,0.9421900000000001,0.05781000000000001,0.382604,0.6173960000000001,0.9421900000000001,0.05781000000000001,0.9998400000000001,0.00016,0.31869,0.95986,0.00225,0.31869,0.31873,3.5,True,0.01454,-0.01229
19.5,0,x1 = 19.5,1e-05,0.99999,3.0000000000000004e-05,0.99997,0.926852,0.073148,0.7183360000000001,0.28166399999999997,0.7183380851600002,0.28166191483999997,0.9998400000000001,0.00016,0.37756,0.85771,0.00225,0.85771,0.8577,3.5,True,0.01454,-0.01229
-8.5,0,x1 = -8.5,1.0,0.0,0.99999,1e-05,0.995922,0.004078,0.57616,0.42384000000000005,0.995922,0.004078,0.9998400000000001,0.00016,0.03824,0.9832,0.00225,0.03824,0.03825,3.5,True,0.01454,-0.01229
