x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.7,0,x1 = -3.7,1.0,0.0,0.99997,3.0000000000000004e-05,0.001584,0.9984160000000001,0.0007419999999999999,0.999258,0.001584,0.9984160000000001,0.00247,0.99753,0.01702,0.00878,0.02495,0.01702,0.01702,0.2,True,0.01361,0.01134
9.2,0,x1 = 9.2,0.0,1.0,0.0,1.0,0.004318,0.9956820000000001,0.001584,0.9984160000000001,0.001584,0.9984160000000001,0.00247,0.99753,0.04014,0.01702,0.02495,0.01702,0.01702,0.2,True,0.01361,0.01134
-6.9,0,x1 = -6.9,1.0,0.0,1.0,0.0,0.001584,0.9984160000000001,0.001232,0.9987680000000001,0.001584,0.9984160000000001,0.00247,0.99753,0.01702,0.01368,0.02495,0.01702,0.01702,0.2,True,0.01361,0.01134
2.2,0,x1 = 2.2,0.0,1.0,1e-05,0.99999,0.015436,0.984564,0.002622,0.997378,0.002622,0.997378,0.00247,0.99753,0.11498,0.02626,0.02495,0.02626,0.02626,0.2,True,0.01361,0.01134
-18.4,0,x1 = -18.4,0.99999,1e-05,0.9999499999999999,5e-05,0.001232,0.9987680000000001,0.0007480000000000001,0.9992519999999999,0.00123199516,0.9987680048400002,0.00247,0.99753,0.01368,0.00885,0.02495,0.01368,0.01368,0.2,True,0.01361,0.01134
11.0,0,x1 = 11.0,2e-05,0.9999800000000001,0.00012000000000000002,0.9998799999999999,0.004357999999999999,0.9956419999999999,0.001576,0.9984240000000002,0.00157605564,0.9984239443600004,0.00247,0.99753,0.04045,0.01694,0.02495,0.01694,0.01694,0.2,True,0.01361,0.01134
12.7,0,x1 = 12.7,0.0,1.0,3.0000000000000004e-05,0.99997,0.003342,0.996658,0.001224,0.998776,0.001224,0.998776,0.00247,0.99753,0.0323,0.01361,0.02495,0.01361,0.01361,0.2,True,0.01361,0.01134
-11.9,0,x1 = -11.9,1.0,0.0,0.99996,4e-05,0.0015960000000000002,0.9984040000000001,0.001224,0.998776,0.0015960000000000002,0.9984040000000001,0.00247,0.99753,0.01713,0.01361,0.02495,0.01713,0.01713,0.2,True,0.01361,0.01134
15.0,0,x1 = 15.0,4e-05,0.99996,0.00016,0.9998400000000001,0.0033980000000000004,0.996602,0.000956,0.9990439999999999,0.0009560976799999999,0.99904390232,0.00247,0.99753,0.03276,0.01097,0.02495,0.01097,0.01097,0.2,True,0.01361,0.01134
-7.7,0,x1 = -7.7,1.0,0.0,0.99999,1e-05,0.0012400000000000002,0.9987600000000001,0.000956,0.9990439999999999,0.0012400000000000002,0.9987600000000001,0.00247,0.99753,0.01376,0.01097,0.02495,0.01376,0.01376,0.2,True,0.01361,0.01134
