x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
1.8,0,x1 = 1.8,1.0,0.0,0.99999,1e-05,0.9999880000000001,1.2e-05,0.403598,0.596402,0.9999880000000001,1.2e-05,1.0,0.0,0.00021,0.97302,0.0,0.00021,0.00022,1.0,False,0.00022,-0.00022
5.9,0,x1 = 5.9,0.8519500000000001,0.14805,0.7773,0.22270000000000004,0.998454,0.0015459999999999998,0.9998100000000001,0.00019,0.9986547558000001,0.0013452442,1.0,0.0,0.01666,0.00262,0.0,0.01477,0.01353,1.0,False,0.00022,-0.00022
0.7,0,x1 = 0.7,0.99999,1e-05,0.99996,4e-05,0.9999800000000001,2e-05,0.9410679999999999,0.058932000000000005,0.9999794108800002,2.058912e-05,1.0,0.0,0.00034,0.32319,0.0,0.00035,0.00035,1.0,False,0.00022,-0.00022
3.7,0,x1 = 3.7,0.9985000000000002,0.0015,0.9770199999999999,0.02298,0.999992,8.000000000000001e-06,0.999668,0.00033200000000000005,0.9999915140000002,8.486000000000001e-06,1.0,0.0,0.00015,0.00432,0.0,0.00016,0.00025,1.0,False,0.00022,-0.00022
-3.0,0,x1 = -3.0,0.9997399999999999,0.00026,0.99929,0.00071,0.9999359999999999,6.400000000000001e-05,0.925048,0.07495199999999999,0.9999165291199998,8.347087999999999e-05,1.0,0.0,0.00098,0.38414,0.0,0.00125,0.00125,1.0,False,0.00022,-0.00022
6.5,0,x1 = 6.5,0.95257,0.04743,0.95257,0.04743,0.99613,0.0038699999999999997,0.9997580000000001,0.00024200000000000003,0.99630207604,0.0036979239599999997,1.0,0.0,0.03658,0.00326,0.0,0.0352,0.035,1.0,False,0.00022,-0.00022
7.1,0,x1 = 7.1,0.9770199999999999,0.02298,0.9626699999999999,0.03733,0.998156,0.0018440000000000006,0.99985,0.00015000000000000001,0.99819492812,0.0018050718800000003,1.0,0.0,0.01941,0.00212,0.0,0.01905,0.01876,1.0,False,0.00022,-0.00022
-0.9,0,x1 = -0.9,0.9999,0.0001,0.9994499999999998,0.00055,0.999774,0.00022600000000000002,0.8877640000000001,0.112236,0.9997627990000001,0.000237201,1.0,0.0,0.00306,0.50662,0.0,0.0032,0.00334,1.0,False,0.00022,-0.00022
7.8,0,x1 = 7.8,0.99142,0.00858,0.9890100000000001,0.01099,0.996058,0.003941999999999999,0.9995900000000001,0.00041000000000000005,0.99608830456,0.003911695439999999,1.0,0.0,0.03716,0.0052,0.0,0.03692,0.03681,1.0,False,0.00022,-0.00022
0.5,0,x1 = 0.5,0.9999800000000001,2e-05,0.99993,7e-05,0.99999,1e-05,0.8398960000000001,0.16010399999999997,0.9999867981200001,1.3201880000000002e-05,1.0,0.0,0.00018,0.63456,0.0,0.00023,0.00022,1.0,False,0.00022,-0.00022
