x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.5,0,x1 = -3.5,1.0,0.0,0.99997,3.0000000000000004e-05,0.9999600000000001,4e-05,0.986018,0.013982,0.9999600000000001,4e-05,1.0,0.0,0.00064,0.10616,0.0,0.00064,0.00064,0.2,False,0.00015,-0.00015
12.3,0,x1 = 12.3,0.0,1.0,0.0,1.0,0.999958,4.2e-05,0.9994500000000001,0.0005499999999999999,0.9994500000000001,0.0005499999999999999,1.0,0.0,0.00067,0.00675,0.0,0.00675,0.00675,0.2,False,0.00015,-0.00015
-7.5,0,x1 = -7.5,1.0,0.0,0.99999,1e-05,0.9999040000000001,9.6e-05,0.9761660000000001,0.023834,0.9999040000000001,9.6e-05,1.0,0.0,0.00142,0.16246,0.0,0.00142,0.00142,0.2,False,0.00015,-0.00015
3.8,0,x1 = 3.8,0.9999499999999999,5e-05,0.9994499999999998,0.00055,0.999992,8.000000000000001e-06,0.999662,0.00033800000000000003,0.9999919835,8.0165e-06,1.0,0.0,0.00015,0.00438,0.0,0.00015,0.00015,0.2,False,0.00015,-0.00015
-21.7,0,x1 = -21.7,1.0,0.0,0.9999400000000002,6.000000000000001e-05,0.999792,0.00020800000000000001,0.969642,0.030358000000000003,0.999792,0.00020800000000000001,1.0,0.0,0.00284,0.19618,0.0,0.00284,0.00285,0.2,False,0.00015,-0.00015
14.6,0,x1 = 14.6,0.0,1.0,1e-05,0.99999,0.9995660000000001,0.00043400000000000003,0.9980740000000001,0.001926,0.9980740000000001,0.001926,1.0,0.0,0.00547,0.02015,0.0,0.02015,0.02015,0.2,False,0.00015,-0.00015
16.6,0,x1 = 16.6,1e-05,0.99999,3.0000000000000004e-05,0.99997,0.999274,0.0007260000000000001,0.99807,0.00193,0.9980700120400001,0.0019299879600000003,1.0,0.0,0.00862,0.02018,0.0,0.02018,0.02018,0.2,False,0.00015,-0.00015
-13.6,0,x1 = -13.6,1.0,0.0,0.9999400000000002,6.000000000000001e-05,0.9999039999999999,9.600000000000002e-05,0.969642,0.030358000000000003,0.9999039999999999,9.600000000000002e-05,1.0,0.0,0.00142,0.19618,0.0,0.00142,0.00143,0.2,False,0.00015,-0.00015
19.5,0,x1 = 19.5,1e-05,0.99999,2e-05,0.9999800000000001,0.9996659999999998,0.000334,0.9980779999999999,0.001922,0.99807801588,0.0019219841200000002,1.0,0.0,0.00434,0.02011,0.0,0.02011,0.02011,0.2,False,0.00015,-0.00015
-8.5,0,x1 = -8.5,1.0,0.0,0.99999,1e-05,0.9998799999999999,0.00012000000000000002,0.9759180000000001,0.024082,0.9998799999999999,0.00012000000000000002,1.0,0.0,0.00174,0.16378,0.0,0.00174,0.00174,0.2,False,0.00015,-0.00015
