x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-4.0,0,x1 = -4.0,0.99996,4e-05,0.9996600000000001,0.00034,0.001726,0.9982740000000001,0.0007680000000000001,0.9992319999999999,0.00172596168,0.9982740383200002,0.01406,0.98594,0.01833,0.00905,0.10664,0.01833,0.01833,0.5,True,0.10286,0.00378
10.4,0,x1 = 10.4,0.0,1.0,0.0,1.0,0.0032139999999999994,0.9967860000000002,0.0016539999999999999,0.9983460000000001,0.0016539999999999999,0.9983460000000001,0.01406,0.98594,0.03125,0.01767,0.10664,0.01767,0.01767,0.5,True,0.10286,0.00378
-7.7,0,x1 = -7.7,1.0,0.0,0.9999800000000001,2e-05,0.00131,0.9986900000000001,0.00076,0.99924,0.00131,0.9986900000000001,0.01406,0.98594,0.01443,0.00897,0.10664,0.01443,0.01443,0.5,True,0.10286,0.00378
2.6,0,x1 = 2.6,1.0,0.0,1.0,0.0,0.013446,0.9865540000000002,0.00467,0.99533,0.013446,0.9865540000000002,0.01406,0.98594,0.10286,0.04288,0.10664,0.10286,0.10286,0.5,True,0.10286,0.00378
-20.6,0,x1 = -20.6,0.9999499999999999,5e-05,0.9998000000000001,0.0002,0.0016539999999999999,0.9983460000000001,0.000988,0.9990119999999999,0.0016539666999999996,0.9983460332999999,0.01406,0.98594,0.01767,0.01129,0.10664,0.01767,0.01767,0.5,True,0.10286,0.00378
12.4,0,x1 = 12.4,0.0,1.0,1e-05,0.99999,0.00467,0.99533,0.00131,0.9986900000000001,0.00131,0.9986900000000001,0.01406,0.98594,0.04288,0.01443,0.10664,0.01443,0.01443,0.5,True,0.10286,0.00378
14.3,0,x1 = 14.3,0.0001,0.9999,0.00034,0.9996600000000001,0.0038900000000000002,0.99611,0.001286,0.998714,0.0012862604,0.9987137396,0.01406,0.98594,0.03674,0.0142,0.10664,0.01421,0.01421,0.5,True,0.10286,0.00378
-13.3,0,x1 = -13.3,0.9999800000000001,2e-05,0.99993,7e-05,0.001726,0.9982740000000001,0.0009760000000000001,0.999024,0.0017259850000000004,0.9982740150000001,0.01406,0.98594,0.01833,0.01117,0.10664,0.01833,0.01833,0.5,True,0.10286,0.00378
16.9,0,x1 = 16.9,0.0002,0.9998000000000001,0.00055,0.9994499999999998,0.0061660000000000005,0.993834,0.0016539999999999999,0.9983460000000001,0.0016549024000000001,0.9983450976000001,0.01406,0.98594,0.05414,0.01767,0.10664,0.01768,0.01769,0.5,True,0.10286,0.00378
-8.6,0,x1 = -8.6,0.99999,1e-05,0.9999400000000002,6.000000000000001e-05,0.001046,0.998954,0.000626,0.9993740000000001,0.0010459958,0.9989540042,0.01406,0.98594,0.01186,0.00756,0.10664,0.01186,0.01186,0.5,True,0.10286,0.00378
