x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.7,0,x1 = -3.7,1.0,0.0,0.99997,3.0000000000000004e-05,0.071912,0.9280880000000001,0.0061660000000000005,0.993834,0.071912,0.9280880000000001,0.01799,0.98201,0.37302,0.05414,0.13,0.37302,0.37301,4.2,True,0.13,0.0
9.2,0,x1 = 9.2,0.0,1.0,0.0,1.0,0.26572399999999996,0.7342759999999999,0.12496999999999998,0.87503,0.12496999999999998,0.87503,0.01799,0.98201,0.83526,0.54348,0.13,0.54348,0.54348,4.2,True,0.13,0.0
-6.9,0,x1 = -6.9,1.0,0.0,1.0,0.0,0.10185999999999999,0.89814,0.01799,0.98201,0.10185999999999999,0.89814,0.01799,0.98201,0.47486,0.13,0.13,0.47486,0.47486,4.2,True,0.13,0.0
2.2,0,x1 = 2.2,0.0,1.0,1e-05,0.99999,0.079878,0.9201220000000001,0.06009,0.93991,0.06009,0.93991,0.01799,0.98201,0.40175,0.3278,0.13,0.3278,0.3278,4.2,True,0.13,0.0
-18.4,0,x1 = -18.4,0.99999,1e-05,0.9999499999999999,5e-05,0.01799,0.98201,0.01659,0.9834099999999999,0.017989986000000003,0.9820100140000001,0.01799,0.98201,0.13,0.12184,0.13,0.13,0.13,4.2,True,0.13,0.0
11.0,0,x1 = 11.0,2e-05,0.9999800000000001,0.0001,0.9999,0.234592,0.7654080000000001,0.137616,0.8623839999999999,0.13761793951999998,0.86238206048,0.01799,0.98201,0.78593,0.57796,0.13,0.57797,0.57798,4.2,True,0.13,0.0
12.7,0,x1 = 12.7,0.0,1.0,3.0000000000000004e-05,0.99997,0.067142,0.9328580000000001,0.04743,0.95257,0.04743,0.95257,0.01799,0.98201,0.35517,0.27538,0.13,0.27538,0.27538,4.2,True,0.13,0.0
-11.9,0,x1 = -11.9,1.0,0.0,0.99997,3.0000000000000004e-05,0.05701400000000001,0.942986,0.029309999999999996,0.97069,0.05701400000000001,0.942986,0.01799,0.98201,0.31548,0.19092,0.13,0.31548,0.31548,4.2,True,0.13,0.0
15.0,0,x1 = 15.0,4e-05,0.99996,0.0002,0.9998000000000001,0.186506,0.813494,0.07586,0.9241399999999999,0.07586442584,0.9241355741599998,0.01799,0.98201,0.6941,0.38742,0.13,0.38744,0.38748,4.2,True,0.13,0.0
-7.7,0,x1 = -7.7,1.0,0.0,0.99999,1e-05,0.06178399999999999,0.938216,0.013446,0.9865540000000002,0.06178399999999999,0.938216,0.01799,0.98201,0.33449,0.10286,0.13,0.33449,0.33449,4.2,True,0.13,0.0
