x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-4.2,0,x1 = -4.2,1.0,0.0,0.99993,7e-05,0.999958,4.2e-05,0.9765,0.0235,0.999958,4.2e-05,1.0,0.0,0.00067,0.16066,0.0,0.00067,0.00068,1.0,False,0.00011,-0.00011
11.1,0,x1 = 11.1,0.0002,0.9998000000000001,0.00247,0.99753,0.9996659999999998,0.000334,0.9990960000000001,0.000904,0.9990961140000002,0.0009038860000000001,1.0,0.0,0.00434,0.01044,0.0,0.01044,0.01042,1.0,False,0.00011,-0.00011
-8.1,0,x1 = -8.1,1.0,0.0,0.99999,1e-05,0.9998400000000001,0.00016,0.951786,0.048214,0.9998400000000001,0.00016,1.0,0.0,0.00225,0.27876,0.0,0.00225,0.00225,1.0,False,0.00011,-0.00011
2.8,0,x1 = 2.8,0.9999800000000001,2e-05,0.9998799999999999,0.00012000000000000002,0.999994,6e-06,0.9975460000000002,0.002454,0.9999939510400001,6.0489600000000015e-06,1.0,0.0,0.00011,0.02481,0.0,0.00011,0.00011,1.0,False,0.00011,-0.00011
-21.9,0,x1 = -21.9,0.99999,1e-05,0.9999,0.0001,0.9997959999999999,0.00020400000000000003,0.981564,0.018436,0.9997958176799999,0.00020418232000000004,1.0,0.0,0.0028,0.13257,0.0,0.0028,0.00281,1.0,False,0.00011,-0.00011
13.3,0,x1 = 13.3,0.00043,0.99957,0.00317,0.9968299999999999,0.99971,0.00029,0.9988340000000001,0.001166,0.9988343766800001,0.00116562332,1.0,0.0,0.00383,0.01304,0.0,0.01304,0.01301,1.0,False,0.00011,-0.00011
15.3,0,x1 = 15.3,7e-05,0.99993,0.00043,0.99957,0.9988379999999999,0.001162,0.99809,0.0019099999999999998,0.9980900523599999,0.0019099476399999998,1.0,0.0,0.013,0.02,0.0,0.02,0.02,1.0,False,0.00011,-0.00011
-14.1,0,x1 = -14.1,1.0,0.0,0.9999400000000002,6.000000000000001e-05,0.999742,0.000258,0.970068,0.029932000000000004,0.999742,0.000258,1.0,0.0,0.00345,0.19405,0.0,0.00345,0.00346,1.0,False,0.00011,-0.00011
18.1,0,x1 = 18.1,0.00071,0.99929,0.00669,0.9933099999999999,0.9992940000000001,0.000706,0.9985100000000001,0.00149,0.9985105566400002,0.00148944336,1.0,0.0,0.00841,0.01614,0.0,0.01613,0.01609,1.0,False,0.00011,-0.00011
-9.1,0,x1 = -9.1,1.0,0.0,0.99999,1e-05,0.9997959999999999,0.00020400000000000003,0.9518420000000001,0.048158,0.9997959999999999,0.00020400000000000003,1.0,0.0,0.0028,0.27852,0.0,0.0028,0.0028,1.0,False,0.00011,-0.00011
