x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-4.5,0,x1 = -4.5,0.9999499999999999,5e-05,0.9998000000000001,0.0002,0.9077379999999998,0.09226199999999998,0.046434,0.953566,0.9076949347999997,0.09230506519999998,0.9968299999999999,0.00317,0.44398,0.27105,0.03088,0.44412,0.44395,3.5,False,0.44395,-0.41307
11.5,0,x1 = 11.5,0.0,1.0,1e-05,0.99999,0.8591840000000002,0.140816,0.518948,0.48105200000000004,0.518948,0.48105200000000004,0.9968299999999999,0.00317,0.58637,0.99896,0.03088,0.99896,0.99896,3.5,False,0.44395,-0.41307
-8.5,0,x1 = -8.5,0.99997,3.0000000000000004e-05,0.99993,7e-05,0.8849180000000001,0.11508200000000002,0.19984799999999997,0.8001520000000001,0.8848974479000001,0.11510255210000002,0.9968299999999999,0.00317,0.51506,0.72162,0.03088,0.51512,0.51507,3.5,False,0.44395,-0.41307
2.9,0,x1 = 2.9,0.9998400000000001,0.00016,0.9985000000000002,0.0015,0.8591840000000002,0.140816,0.04792999999999999,0.95207,0.8590541993600003,0.14094580064,0.9968299999999999,0.00317,0.58637,0.27754,0.03088,0.58671,0.58591,3.5,False,0.44395,-0.41307
-22.8,0,x1 = -22.8,0.9998000000000001,0.0002,0.99929,0.00071,0.296392,0.703608,0.052742,0.947258,0.29634327,0.7036567300000001,0.9968299999999999,0.00317,0.87684,0.29793,0.03088,0.87677,0.87643,3.5,False,0.44395,-0.41307
13.8,0,x1 = 13.8,5e-05,0.9999499999999999,7e-05,0.99993,0.8314400000000001,0.16856,0.689628,0.310372,0.6896350906,0.31036490939999994,0.9968299999999999,0.00317,0.6544,0.8936,0.03088,0.89359,0.89358,3.5,False,0.44395,-0.41307
15.9,0,x1 = 15.9,2e-05,0.9999800000000001,5e-05,0.9999499999999999,0.533272,0.466728,0.382604,0.6173960000000001,0.38260701336,0.6173929866400001,0.9968299999999999,0.00317,0.9968,0.95986,0.03088,0.95986,0.95986,3.5,False,0.44395,-0.41307
-14.7,0,x1 = -14.7,0.9998400000000001,0.00016,0.99957,0.00043,0.44454000000000005,0.55546,0.083734,0.916266,0.4444822710400001,0.55551772896,0.9968299999999999,0.00317,0.99111,0.4152,0.03088,0.99109,0.99086,3.5,False,0.44395,-0.41307
18.8,0,x1 = 18.8,7e-05,0.99993,0.0001,0.9999,0.40188199999999996,0.598118,0.309458,0.690542,0.30946446968,0.6905355303199999,0.9968299999999999,0.00317,0.97204,0.89255,0.03088,0.89255,0.89256,3.5,False,0.44395,-0.41307
-9.5,0,x1 = -9.5,0.99996,4e-05,0.9999400000000002,6.000000000000001e-05,0.9077379999999998,0.09226199999999998,0.310236,0.689764,0.9077140999199999,0.09228590007999998,0.9968299999999999,0.00317,0.44398,0.89345,0.03088,0.44405,0.44401,3.5,False,0.44395,-0.41307
