x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.5,0,x1 = -3.5,1.0,0.0,0.99999,1e-05,0.09535,0.90465,0.00349,0.99651,0.09535,0.90465,0.1192,0.8808,0.45408,0.03351,0.52706,0.45408,0.45408,4.2,True,0.42825,0.09881
12.3,0,x1 = 12.3,0.0,1.0,1e-05,0.99999,0.71117,0.28883000000000003,0.08755399999999999,0.9124459999999999,0.08755399999999999,0.9124459999999999,0.1192,0.8808,0.86721,0.42825,0.52706,0.42825,0.42825,4.2,True,0.42825,0.09881
-7.5,0,x1 = -7.5,1.0,0.0,1.0,0.0,0.4860919999999999,0.513908,0.012964,0.9870360000000001,0.4860919999999999,0.513908,0.1192,0.8808,0.99944,0.09986,0.52706,0.99944,0.99944,4.2,True,0.42825,0.09881
3.8,0,x1 = 3.8,0.9999499999999999,5e-05,0.9998799999999999,0.00012000000000000002,0.153182,0.8468180000000001,0.0047599999999999995,0.9952400000000001,0.1531745789,0.8468254210999999,0.1192,0.8808,0.61775,0.04357,0.52706,0.61773,0.61768,4.2,True,0.42825,0.09881
-21.7,0,x1 = -21.7,1.0,0.0,0.99997,3.0000000000000004e-05,0.17791,0.82209,0.009836000000000001,0.990164,0.17791,0.82209,0.1192,0.8808,0.67548,0.0797,0.52706,0.67548,0.67546,4.2,True,0.42825,0.09881
14.6,0,x1 = 14.6,0.0,1.0,3.0000000000000004e-05,0.99997,0.783472,0.216528,0.284636,0.715364,0.284636,0.715364,0.1192,0.8808,0.75378,0.86169,0.52706,0.86169,0.86169,4.2,True,0.42825,0.09881
16.6,0,x1 = 16.6,1e-05,0.99999,7e-05,0.99993,0.46416399999999997,0.535836,0.041370000000000004,0.95863,0.04137422794,0.9586257720600001,0.1192,0.8808,0.99629,0.24854,0.52706,0.24856,0.24859,4.2,True,0.42825,0.09881
-13.6,0,x1 = -13.6,1.0,0.0,0.9999499999999999,5e-05,0.315152,0.684848,0.01659,0.9834099999999999,0.315152,0.684848,0.1192,0.8808,0.89903,0.12184,0.52706,0.89903,0.89899,4.2,True,0.42825,0.09881
19.5,0,x1 = 19.5,1e-05,0.99999,5e-05,0.9999499999999999,0.64078,0.35922,0.21703400000000003,0.782966,0.21703823746000003,0.78296176254,0.1192,0.8808,0.94203,0.75471,0.52706,0.75472,0.75472,4.2,True,0.42825,0.09881
-8.5,0,x1 = -8.5,1.0,0.0,0.99999,1e-05,0.546212,0.45378799999999997,0.01659,0.9834099999999999,0.546212,0.45378799999999997,0.1192,0.8808,0.99383,0.12184,0.52706,0.99383,0.99382,4.2,True,0.42825,0.09881
