x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.3,0,x1 = -3.3,0.99999,1e-05,0.99993,7e-05,0.0029219999999999997,0.9970779999999999,0.001686,0.998314,0.0029219876399999996,0.9970780123599999,0.04743,0.95257,0.02881,0.01796,0.27538,0.02881,0.02881,0.5,False,0.02881,0.24657
9.2,0,x1 = 9.2,0.0,1.0,0.0,1.0,0.011868,0.988132,0.0047599999999999995,0.9952400000000001,0.0047599999999999995,0.9952400000000001,0.04743,0.95257,0.09294,0.04357,0.27538,0.04357,0.04357,0.5,False,0.02881,0.24657
-6.4,0,x1 = -6.4,0.99999,1e-05,0.9999400000000002,6.000000000000001e-05,0.0038900000000000002,0.99611,0.0028359999999999995,0.997164,0.0038899894600000003,0.9961100105400001,0.04743,0.95257,0.03674,0.02808,0.27538,0.03674,0.03674,0.5,False,0.02881,0.24657
2.5,0,x1 = 2.5,0.678898,0.321102,0.66638,0.33361999999999997,0.121252,0.8787480000000001,0.01013,0.98987,0.085570503556,0.9144294964440001,0.04743,0.95257,0.53295,0.08165,0.27538,0.42151,0.38239,0.5,False,0.02881,0.24657
-17.7,0,x1 = -17.7,0.9999400000000002,6.000000000000001e-05,0.9998000000000001,0.0002,0.00522,0.9947800000000001,0.002502,0.997498,0.005219836920000001,0.9947801630800003,0.04743,0.95257,0.04709,0.02523,0.27538,0.04709,0.04709,0.5,False,0.02881,0.24657
11.0,0,x1 = 11.0,4e-05,0.99996,0.00043,0.99957,0.024246,0.975754,0.00858,0.99142,0.00858062664,0.9914193733599999,0.04743,0.95257,0.16466,0.07123,0.27538,0.07123,0.07127,0.5,False,0.02881,0.24657
12.7,0,x1 = 12.7,1e-05,0.99999,5e-05,0.9999499999999999,0.011604,0.988396,0.00481,0.99519,0.004810067940000001,0.9951899320600001,0.04743,0.95257,0.09125,0.04396,0.27538,0.04396,0.04396,0.5,False,0.02881,0.24657
-11.3,0,x1 = -11.3,0.9999800000000001,2e-05,0.9998400000000001,0.00016,0.00522,0.9947800000000001,0.0036420000000000003,0.9963580000000001,0.005219968440000001,0.9947800315600002,0.04743,0.95257,0.04709,0.03475,0.27538,0.04709,0.04709,0.5,False,0.02881,0.24657
14.9,0,x1 = 14.9,0.00016,0.9998400000000001,0.0015,0.9985000000000002,0.01099,0.9890100000000001,0.00481,0.99519,0.004810988800000001,0.9951890112,0.04743,0.95257,0.08729,0.04396,0.27538,0.04397,0.04402,0.5,False,0.02881,0.24657
-7.2,0,x1 = -7.2,1.0,0.0,0.99999,1e-05,0.00499,0.99501,0.003556,0.996444,0.00499,0.99501,0.04743,0.95257,0.04534,0.03405,0.27538,0.04534,0.04534,0.5,False,0.02881,0.24657
