x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-4.5,0,x1 = -4.5,0.9999499999999999,5e-05,0.9998400000000001,0.00016,0.9907920000000001,0.009208,0.06639799999999998,0.9336019999999999,0.9907457803,0.009254219699999998,0.9968299999999999,0.00317,0.0755,0.35234,0.03088,0.07581,0.07554,0.8,True,0.03955,-0.00867
11.5,0,x1 = 11.5,0.0,1.0,1e-05,0.99999,0.9595499999999999,0.04045,0.6109199999999999,0.38908000000000004,0.6109199999999999,0.38908000000000004,0.9968299999999999,0.00317,0.24435,0.9642,0.03088,0.9642,0.96419,0.8,True,0.03955,-0.00867
-8.5,0,x1 = -8.5,0.99997,3.0000000000000004e-05,0.9999400000000002,6.000000000000001e-05,0.9605140000000001,0.039486,0.06009,0.93991,0.9604869872800001,0.03951301272,0.9968299999999999,0.00317,0.23993,0.3278,0.03088,0.24005,0.23994,0.8,True,0.03955,-0.00867
2.9,0,x1 = 2.9,0.9998400000000001,0.00016,0.99807,0.00193,0.9929379999999999,0.007062000000000001,0.144492,0.855508,0.99280224864,0.007197751360000001,0.9968299999999999,0.00317,0.06062,0.59588,0.03088,0.06158,0.06165,0.8,True,0.03955,-0.00867
-22.8,0,x1 = -22.8,0.9998000000000001,0.0002,0.9994499999999998,0.00055,0.991344,0.008656,0.34350800000000004,0.656492,0.9912144328000002,0.008785567200000002,0.9968299999999999,0.00317,0.07175,0.92814,0.03088,0.07263,0.07222,0.8,True,0.03955,-0.00867
13.8,0,x1 = 13.8,5e-05,0.9999499999999999,7e-05,0.99993,0.968866,0.031134000000000002,0.64078,0.35922,0.6407964043,0.3592035957,0.9968299999999999,0.00317,0.20005,0.94203,0.03088,0.94202,0.94198,0.8,True,0.03955,-0.00867
15.9,0,x1 = 15.9,2e-05,0.9999800000000001,3.0000000000000004e-05,0.99997,0.9192880000000001,0.080712,0.44147600000000004,0.558524,0.4414855562400001,0.55851444376,0.9968299999999999,0.00317,0.40468,0.99009,0.03088,0.9901,0.99007,0.8,True,0.03955,-0.00867
-14.7,0,x1 = -14.7,0.9998400000000001,0.00016,0.99957,0.00043,0.9857440000000001,0.014256000000000001,0.289692,0.710308,0.9856326316800001,0.01436736832,0.9968299999999999,0.00317,0.10784,0.86832,0.03088,0.10852,0.10817,0.8,True,0.03955,-0.00867
18.8,0,x1 = 18.8,7e-05,0.99993,0.00016,0.9998400000000001,0.87561,0.12439,0.41034800000000005,0.5896520000000001,0.41038056834000003,0.5896194316600001,0.9968299999999999,0.00317,0.54185,0.97668,0.03088,0.9767,0.97661,0.8,True,0.03955,-0.00867
-9.5,0,x1 = -9.5,0.99996,4e-05,0.9999,0.0001,0.995766,0.004234,0.22270000000000004,0.7773,0.99573507736,0.00426492264,0.9968299999999999,0.00317,0.03948,0.76507,0.03088,0.03972,0.03955,0.8,True,0.03955,-0.00867
