x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-4.2,0,x1 = -4.2,1.0,0.0,0.9998799999999999,0.00012000000000000002,0.699168,0.30083200000000004,0.0018440000000000002,0.9981560000000002,0.699168,0.30083200000000004,0.231948,0.768052,0.88231,0.01941,0.78139,0.88231,0.88221,4.2,True,0.7988,-0.01741
11.1,0,x1 = 11.1,0.0002,0.9998000000000001,0.029309999999999996,0.97069,0.484916,0.515084,0.076138,0.923862,0.07621975560000001,0.9237802444000001,0.231948,0.768052,0.99934,0.38842,0.78139,0.38872,0.40633,4.2,True,0.7988,-0.01741
-8.1,0,x1 = -8.1,1.0,0.0,1.0,0.0,0.260474,0.739526,0.00858,0.99142,0.260474,0.739526,0.231948,0.768052,0.82746,0.07123,0.78139,0.82746,0.82746,4.2,True,0.7988,-0.01741
2.8,0,x1 = 2.8,0.9999800000000001,2e-05,0.9999800000000001,2e-05,0.24228200000000003,0.757718,0.041370000000000004,0.95863,0.24227798176000004,0.7577220182400001,0.231948,0.768052,0.79881,0.24854,0.78139,0.79881,0.7988,4.2,True,0.7988,-0.01741
-21.9,0,x1 = -21.9,0.99999,1e-05,0.9999400000000002,6.000000000000001e-05,0.284586,0.715414,0.012832,0.9871679999999999,0.28458328246000003,0.71541671754,0.231948,0.768052,0.86162,0.09903,0.78139,0.86162,0.86157,4.2,True,0.7988,-0.01741
13.3,0,x1 = 13.3,0.00043,0.99957,0.095746,0.9042540000000001,0.251114,0.7488859999999999,0.011604,0.988396,0.011706989299999998,0.9882930107,0.231948,0.768052,0.81304,0.09125,0.78139,0.09191,0.16036,4.2,True,0.7988,-0.01741
15.3,0,x1 = 15.3,7e-05,0.99993,0.00522,0.9947800000000001,0.19984799999999997,0.8001520000000001,0.015632,0.9843680000000001,0.015644895120000002,0.9843551048800002,0.231948,0.768052,0.72162,0.11616,0.78139,0.11623,0.11932,4.2,True,0.7988,-0.01741
-14.1,0,x1 = -14.1,1.0,0.0,0.99996,4e-05,0.066598,0.9334019999999998,0.00858,0.99142,0.066598,0.9334019999999998,0.231948,0.768052,0.3531,0.07123,0.78139,0.3531,0.35309,4.2,True,0.7988,-0.01741
18.1,0,x1 = 18.1,0.00071,0.99929,0.07586,0.9241399999999999,0.484916,0.515084,0.06178399999999999,0.938216,0.06208442371999999,0.9379155762800001,0.231948,0.768052,0.99934,0.33449,0.78139,0.33566,0.38493,4.2,True,0.7988,-0.01741
-9.1,0,x1 = -9.1,1.0,0.0,1.0,0.0,0.382604,0.6173960000000001,0.006396000000000001,0.993604,0.382604,0.6173960000000001,0.231948,0.768052,0.95986,0.05582,0.78139,0.95986,0.95986,4.2,True,0.7988,-0.01741
