x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.7,0,x1 = -3.7,1.0,0.0,0.99997,3.0000000000000004e-05,0.000988,0.9990119999999999,0.0005880000000000001,0.9994120000000001,0.000988,0.9990119999999999,0.00193,0.99807,0.01129,0.00716,0.02018,0.01129,0.01129,0.5,True,0.01109,0.00909
9.2,0,x1 = 9.2,0.0,1.0,0.0,1.0,0.0027180000000000004,0.997282,0.001252,0.998748,0.001252,0.998748,0.00193,0.99807,0.02708,0.01388,0.02018,0.01388,0.01388,0.5,True,0.01109,0.00909
-6.9,0,x1 = -6.9,1.0,0.0,1.0,0.0,0.000988,0.9990119999999999,0.001252,0.998748,0.000988,0.9990119999999999,0.00193,0.99807,0.01129,0.01388,0.02018,0.01129,0.01129,0.5,True,0.01109,0.00909
2.2,0,x1 = 2.2,0.0,1.0,1e-05,0.99999,0.002646,0.997354,0.0009680000000000001,0.999032,0.0009680000000000001,0.999032,0.00193,0.99807,0.02647,0.01109,0.02018,0.01109,0.01109,0.5,True,0.01109,0.00909
-18.4,0,x1 = -18.4,0.99999,1e-05,0.9999400000000002,6.000000000000001e-05,0.0009760000000000001,0.999024,0.0009600000000000001,0.9990399999999999,0.0009759998400000002,0.9990240001600001,0.00193,0.99807,0.01117,0.01101,0.02018,0.01117,0.01117,0.5,True,0.01109,0.00909
11.0,0,x1 = 11.0,2e-05,0.9999800000000001,0.0001,0.9999,0.003438,0.996562,0.001268,0.9987320000000001,0.0012680434,0.9987319566000001,0.00193,0.99807,0.03309,0.01403,0.02018,0.01403,0.01403,0.5,True,0.01109,0.00909
12.7,0,x1 = 12.7,0.0,1.0,4e-05,0.99996,0.002678,0.9973219999999999,0.0009760000000000001,0.999024,0.0009760000000000001,0.999024,0.00193,0.99807,0.02674,0.01117,0.02018,0.01117,0.01117,0.5,True,0.01109,0.00909
-11.9,0,x1 = -11.9,1.0,0.0,0.99996,4e-05,0.0010040000000000001,0.998996,0.001252,0.998748,0.0010040000000000001,0.998996,0.00193,0.99807,0.01145,0.01388,0.02018,0.01145,0.01145,0.5,True,0.01109,0.00909
15.0,0,x1 = 15.0,4e-05,0.99996,0.0002,0.9998000000000001,0.003438,0.996562,0.0009760000000000001,0.999024,0.00097609848,0.99902390152,0.00193,0.99807,0.03309,0.01117,0.02018,0.01117,0.01117,0.5,True,0.01109,0.00909
-7.7,0,x1 = -7.7,1.0,0.0,0.99999,1e-05,0.000988,0.9990119999999999,0.0009600000000000001,0.9990399999999999,0.000988,0.9990119999999999,0.00193,0.99807,0.01129,0.01101,0.02018,0.01129,0.01129,0.5,True,0.01109,0.00909
