x1,label,note,p(u=0|z),p(u=1|z),"p(u=0|z,x)","p(u=1|z,x)","p(y=0|x,u=0,z)","p(y=1|x,u=0,z)","p(y=0|x,u=1,z)","p(y=1|x,u=1,z)","p(y=0|x,z)","p(y=1|x,z)",p(y=0|x),p(y=1|x),"H[p(y|x,u=0,z)]","H[p(y|x,u=1,z)]",H[p(y|x)],"H[p(y|x,z)]","Va = E[H[p(y|x,u,z)]]",true_x,within_threshold,min_Va,max_Ve
-3.7,0,x1 = -3.7,1.0,0.0,0.99997,3.0000000000000004e-05,0.002062,0.9979380000000001,0.0012400000000000002,0.9987600000000001,0.002062,0.9979380000000001,0.00858,0.99142,0.02137,0.01376,0.07123,0.02137,0.02137,0.8,False,0.01744,0.05379
9.2,0,x1 = 9.2,0.0,1.0,0.0,1.0,0.009285999999999999,0.990714,0.002118,0.997882,0.002118,0.997882,0.00858,0.99142,0.07602,0.02187,0.07123,0.02187,0.02187,0.8,False,0.01744,0.05379
-6.9,0,x1 = -6.9,1.0,0.0,1.0,0.0,0.002062,0.9979380000000001,0.002086,0.9979140000000001,0.002062,0.9979380000000001,0.00858,0.99142,0.02137,0.02158,0.07123,0.02137,0.02137,0.8,False,0.01744,0.05379
2.2,0,x1 = 2.2,0.0,1.0,1e-05,0.99999,0.015436,0.984564,0.002646,0.997354,0.002646,0.997354,0.00858,0.99142,0.11498,0.02647,0.07123,0.02647,0.02647,0.8,False,0.01744,0.05379
-18.4,0,x1 = -18.4,0.99999,1e-05,0.9999499999999999,5e-05,0.002062,0.9979380000000001,0.002062,0.9979380000000001,0.002062,0.9979380000000002,0.00858,0.99142,0.02137,0.02137,0.07123,0.02137,0.02137,0.8,False,0.01744,0.05379
11.0,0,x1 = 11.0,2e-05,0.9999800000000001,0.0001,0.9999,0.012062,0.9879380000000001,0.003438,0.996562,0.0034381724800000004,0.9965618275200001,0.00858,0.99142,0.09417,0.03309,0.07123,0.03309,0.0331,0.8,False,0.01744,0.05379
12.7,0,x1 = 12.7,0.0,1.0,3.0000000000000004e-05,0.99997,0.004561999999999999,0.995438,0.0016539999999999999,0.9983460000000001,0.0016539999999999999,0.9983460000000001,0.00858,0.99142,0.04204,0.01767,0.07123,0.01767,0.01767,0.8,False,0.01744,0.05379
-11.9,0,x1 = -11.9,1.0,0.0,0.99997,3.0000000000000004e-05,0.002678,0.9973219999999999,0.002086,0.9979140000000001,0.002678,0.9973219999999999,0.00858,0.99142,0.02674,0.02158,0.07123,0.02674,0.02674,0.8,False,0.01744,0.05379
15.0,0,x1 = 15.0,4e-05,0.99996,0.0002,0.9998000000000001,0.009426,0.990574,0.002118,0.997882,0.00211829232,0.9978817076800001,0.00858,0.99142,0.07696,0.02187,0.07123,0.02187,0.02188,0.8,False,0.01744,0.05379
-7.7,0,x1 = -7.7,1.0,0.0,0.99999,1e-05,0.0016300000000000002,0.9983700000000001,0.001268,0.9987320000000001,0.0016300000000000002,0.9983700000000001,0.00858,0.99142,0.01744,0.01403,0.07123,0.01744,0.01744,0.8,False,0.01744,0.05379
