x1,x2,label
-0.78,0.4,0
-0.12,0.3,1
1.67,0.51,0
1.3,0.73,1
0.46,-0.07,1
-0.8,1.05,0
0.51,1.17,0
0.36,0.8,0
-0.53,0.54,1
-1.02,-0.64,1
0.3,-0.94,0
1.63,0.42,0
0.7,0.05,1
-0.08,0.04,1
1.03,0.49,1
0.02,1.09,0
0.26,0.58,1
0.72,0.71,0
1.16,0.86,0
1.16,-0.45,0
-0.31,0.69,0
-0.76,0.38,1
1.43,-0.62,0
-0.52,0.43,0
-0.24,-0.19,1
-0.15,0.42,1
-0.12,0.35,1
0.26,-0.06,1
0.65,1.26,0
1.11,1.01,0
1.22,-0.19,1
-0.44,-0.15,1
0.51,0.8,0
-0.62,0.02,0
0.01,0.06,1
-0.63,-0.36,1
-1.13,-0.4,0
0.08,-0.03,1
-0.74,0.83,0
-0.47,0.63,1
1.59,-0.79,0
-0.48,-0.23,1
0.36,-0.86,1
0.03,0.29,1
1.62,-0.52,1
-0.5,-0.44,1
0.2,-0.4,1
-0.79,1.04,0
-0.37,-0.17,1
-0.13,-0.68,1
