x1,x2,label
-0.31,-0.17,0
-0.36,-0.45,0
-1.08,-0.04,0
-0.86,-0.22,0
-0.07,0.89,0
-0.44,0.89,1
-0.62,-0.27,0
-0.13,0.09,0
-0.25,1.16,0
-0.31,-0.33,0
-0.48,-0.01,0
1.66,-0.33,1
1.27,-0.16,1
-0.4,-0.25,0
1.41,-0.29,1
0.29,-0.12,0
1.33,-0.09,1
0.51,1.21,0
0.91,0.6,0
1.37,-0.32,1
1.24,-0.69,1
0.29,-0.54,0
0.96,-0.05,1
-0.24,-0.84,0
0.74,0.43,0
-1.39,0.39,0
1.24,-0.02,1
-0.17,-0.91,0
-0.78,0.4,0
-0.12,0.12,1
1.67,0.28,0
1.3,0.14,1
0.26,-0.07,1
-0.44,1.17,0
0.51,1.17,0
0.18,0.35,1
-0.53,0.54,1
-0.41,-0.67,1
0.17,-0.57,0
1.63,0.42,0
0.37,0.05,1
-0.08,0.04,0
1.03,0.49,0
0.02,1.09,0
0.26,0.58,1
0.72,0.71,0
1.16,0.28,0
-1.16,-0.45,0
-0.31,0.69,0
-0.76,0.38,0
