x1,x2,label
-1.13,0.4,0
0.08,-1.03,0
-0.74,0.83,0
-0.47,0.63,0
1.59,-0.77,1
-1.48,-0.23,1
0.36,-0.86,1
0.03,0.29,1
1.62,-0.52,1
-1.5,-0.44,1
0.2,-0.4,1
-0.79,1.04,0
-0.37,-0.17,1
-0.13,-0.68,1
-1.27,-0.63,1
0.24,-1.15,0
-0.18,-0.43,1
-0.48,-0.62,1
-0.65,-0.14,1
-0.19,-0.44,1
0.03,1.0,0
1.65,-0.45,1
1.62,0.12,0
0.28,0.38,0
-0.56,-0.31,1
-0.17,-0.65,1
-1.61,-0.02,1
1.24,-0.61,1
-0.2,0.2,1
-1.29,-0.58,1
0.71,1.0,0
0.15,-0.09,1
1.05,0.08,0
0.89,-0.39,0
-1.42,-0.02,1
-0.32,0.97,0
1.34,-0.37,1
0.29,0.79,0
-1.17,-0.4,1
-0.79,-0.16,1
-0.18,-0.13,1
0.85,-0.54,1
1.54,-0.49,1
0.99,0.57,0
0.59,-0.24,1
0.24,1.0,0
0.21,1.1,0
1.61,0.07,0
-0.4,-0.01,1
-0.36,1.01,0
