x1,x2,label
0.61,0.3,1
0.36,0.31,0
0.37,0.24,1
-0.92,0.57,0
1.37,0.04,1
-0.78,-0.55,0
0.09,0.24,1
1.67,-0.1,1
-0.66,0.81,0
-0.95,-0.05,0
0.56,-0.14,0
-0.58,0.87,0
-0.08,0.07,0
-0.43,0.4,0
0.71,-0.49,0
0.02,0.32,1
-0.22,0.09,1
0.74,-0.78,0
0.53,-0.74,0
0.35,0.33,1
1.3,0.65,1
0.65,0.22,1
1.56,-0.08,1
-0.69,-0.65,0
0.74,0.43,0
0.2,-0.34,0
1.42,-0.31,1
0.61,-0.15,0
0.65,-0.45,0
1.15,-0.3,1
1.03,0.37,1
0.45,-0.5,1
-0.28,-0.07,0
0.92,0.45,0
-0.79,0.66,0
0.22,-0.68,0
-0.48,0.45,0
0.96,0.49,0
-0.9,0.77,0
-0.4,0.13,0
1.05,0.08,1
-0.35,-0.06,0
0.22,-0.35,0
-0.73,-0.83,0
0.42,0.73,0
-0.73,-0.74,0
-0.99,-0.66,0
1.08,0.17,1
-1.07,0.55,0
0.67,-0.83,0
