x1,x2,label
-0.4,0.7,0
-0.88,0.69,0
0.46,-0.18,1
-0.47,-0.48,0
-0.4,1.03,0
0.67,-0.2,0
-1.04,-0.11,0
-1.13,-0.42,0
0.01,-0.66,0
-0.2,-0.2,0
-0.37,0.47,0
0.7,0.51,0
-0.33,0.6,0
-0.2,1.01,0
0.49,-0.51,0
-0.73,-0.21,0
0.96,0.64,0
-0.1,0.63,1
0.96,0.86,0
-1.29,0.01,0
0.21,-0.65,0
0.12,1.1,0
-0.12,-0.83,0
0.69,0.13,0
0.76,0.35,0
-0.44,0.76,0
-0.23,1.02,0
0.61,0.89,0
-1.33,-0.36,0
-0.42,1.01,0
0.33,-0.8,0
-1.04,1.22,0
0.26,0.97,0
-0.59,-0.08,0
0.55,0.17,0
0.43,0.75,0
1.59,-0.64,1
0.63,0.92,0
-1.26,-0.5,0
-0.47,0.47,0
1.54,-0.42,1
1.53,0.03,0
0.2,0.56,0
-0.17,0.3,0
0.37,-0.49,0
-0.8,-0.39,0
0.62,1.05,0
0.96,0.15,0
0.71,1.02,0
0.92,0.46,0
