x1,x2,label
-0.22,0.09,1
1.74,-0.78,1
1.53,-0.74,1
0.35,0.33,0
1.3,-0.81,1
0.65,0.22,0
1.56,-0.75,1
-1.19,-0.65,0
0.84,0.43,0
0.2,-0.34,0
1.42,-0.31,1
0.61,-0.15,1
0.65,-0.45,1
1.15,-0.3,1
1.03,0.12,0
0.45,-0.5,1
-0.85,-0.07,0
0.92,0.45,0
-0.79,0.67,0
0.22,-0.68,1
-0.48,0.45,0
0.43,0.49,0
-1.1,0.77,0
-0.27,0.23,0
1.05,0.08,0
-1.35,-0.35,0
-0.22,-0.35,0
-0.73,-0.83,0
0.42,0.73,0
-0.03,-0.74,0
-0.19,-0.66,0
1.08,0.17,0
-1.07,0.55,0
0.67,-0.83,1
0.61,-0.28,1
0.38,0.39,0
0.54,0.08,0
-0.27,-0.37,0
0.76,-0.78,1
-0.27,0.3,0
-0.31,-0.17,0
-0.36,-0.45,0
-1.08,-0.85,0
-0.86,-0.86,0
-0.07,0.59,0
-0.44,0.89,0
-0.62,-0.27,0
-0.13,0.09,0
-0.25,0.16,0
-0.31,-0.33,0
