x1,x2,label
0.54,0.08,0
-0.27,-0.37,1
1.07,-0.78,1
0.8,0.3,0
-0.31,-0.17,1
-0.36,-0.45,1
-1.08,-0.04,0
-0.86,-0.22,1
-0.07,0.89,0
-0.44,0.89,0
-0.62,-0.27,1
-0.13,0.09,1
-0.25,1.16,0
-0.31,-1.03,0
-0.48,-0.01,1
0.66,-0.33,1
1.27,-0.16,1
-0.92,-0.25,1
1.41,-0.29,1
0.29,-0.12,1
1.33,0.09,0
0.51,1.05,0
0.91,0.6,0
1.37,-0.32,1
1.24,-0.69,1
0.29,-0.54,1
0.96,-0.05,1
-0.12,-0.06,1
0.74,0.43,0
-1.14,0.39,1
1.24,-0.02,1
-0.17,-0.91,1
-0.78,0.4,0
-0.12,0.12,1
1.67,0.45,0
1.3,0.73,0
0.46,-0.07,1
-0.44,1.05,0
0.51,1.17,0
0.36,0.35,0
-0.53,0.54,0
-0.41,-0.64,1
0.3,-0.94,1
1.63,0.42,0
0.7,0.05,0
-0.08,0.04,1
1.03,0.49,0
0.02,1.09,0
0.26,0.58,0
0.72,0.71,0
