x1,x2,label
1.34,-0.31,1
0.29,0.02,1
-1.17,-0.4,1
-0.47,1.16,0
-0.18,0.95,0
0.85,-0.54,1
1.54,-0.49,1
0.99,0.57,0
0.59,-0.24,1
0.24,1.11,0
0.21,1.21,0
1.61,0.07,1
-0.67,-0.01,1
-0.88,0.69,0
0.46,-0.58,1
-0.47,-0.48,1
-0.4,1.03,0
0.67,-0.2,0
-1.04,-0.11,1
-1.13,-0.42,1
0.01,-0.66,0
-0.2,0.99,0
-0.37,0.47,0
0.25,0.51,0
-0.33,0.59,1
-0.2,1.23,0
0.49,-0.51,0
0.73,-0.21,1
0.96,0.64,0
-0.1,0.95,1
0.96,0.86,0
-1.29,0.01,0
0.51,-0.65,0
0.12,1.1,0
0.12,-0.78,1
0.69,0.13,0
0.76,0.35,0
-0.44,0.76,0
-0.23,1.02,0
0.61,0.89,0
1.33,-0.36,1
-0.89,0.01,0
0.33,-0.8,1
-1.04,0.48,1
0.26,0.97,0
-0.59,-0.08,1
1.55,0.17,1
0.43,0.75,0
1.26,-0.64,1
0.63,0.92,0
