x1,x2,label
-0.08,0.07,0
-0.43,0.4,0
0.97,-0.49,1
0.02,-0.32,1
-0.22,-0.09,1
0.74,-0.78,1
0.53,-0.74,1
0.35,0.33,0
-0.41,0.81,0
0.65,0.22,0
1.56,-0.08,1
-0.69,-0.65,0
0.74,0.43,0
0.16,-0.34,1
0.42,-0.31,1
0.61,-0.15,1
0.65,-0.45,1
1.15,-0.3,1
1.03,0.37,0
0.45,-0.5,1
-0.28,-0.07,1
0.92,0.45,0
-0.79,0.66,0
0.22,-0.68,1
-0.48,0.45,0
0.43,0.49,0
-0.1,0.77,0
-0.16,-0.13,1
1.05,0.08,1
-0.35,-0.06,1
-0.22,-0.35,1
-0.73,-0.83,1
0.42,0.73,0
-0.03,-0.07,1
-0.19,-0.66,1
0.08,0.17,0
-0.07,0.43,1
0.67,-0.83,1
0.61,-0.28,1
0.38,-0.39,1
0.54,0.08,0
-0.27,-0.37,1
0.76,-0.78,1
-0.27,0.3,0
-0.31,-0.17,1
-0.36,-0.45,1
-0.08,-0.04,1
-0.86,-0.86,1
-0.07,0.59,0
-0.44,0.89,0
