b0,b1
0.7404749393463135,"[-0.8945415019989014, -0.923393189907074, 0.2318827360868454, -0.8400509357452393, -0.3121735751628876]"
-0.06227237731218338,"[-0.8617937564849854, -0.890161395072937, 0.19786813855171204, -0.9079011678695679, 0.6223796606063843]"
0.39464184641838074,"[-0.8285807967185974, -0.9156454205513, 0.23378852009773254, 0.12121937423944473, -0.906968355178833]"
0.8796103000640869,"[-0.8251150846481323, -0.8798257112503052, -0.03870898112654686, -0.9172267913818359, -0.920193076133728]"
-0.11526720970869064,"[0.3338819444179535, -0.9137122631072998, -0.24551664292812347, -0.9019508957862854, -0.7988611459732056]"
0.11702630668878555,"[0.6300305724143982, -0.871979296207428, -0.6437610983848572, -0.8915001749992371, -0.8683602213859558]"
-0.19537733495235443,"[0.03247445076704025, -0.8636689782142639, 0.24995605647563934, -0.8658206462860107, -0.8473963737487793]"
-0.166105717420578,"[0.8302057981491089, -0.8575280904769897, -0.6508904695510864, -0.862973153591156, -0.7068805694580078]"
0.2571055591106415,"[-0.859935998916626, -0.9154402613639832, 0.15316444635391235, -0.9259746074676514, 0.015174444764852524]"
-0.08419108390808105,"[-0.3859044015407562, -0.8713204264640808, 0.15794514119625092, -0.4796864986419678, 0.8876873850822449]"
0.11446921527385712,"[0.3452672064304352, -0.7654874920845032, 0.30954331159591675, -0.1514941304922104, -0.09267707169055939]"
-0.0016887056408450007,"[0.006027002818882465, -0.7408954501152039, -0.5753695964813232, -0.6944326758384705, 0.03060891292989254]"
0.17867034673690796,"[-0.01767246052622795, -0.7674062848091125, -0.5517001152038574, -0.7898106575012207, -0.36649492383003235]"
-0.6577038764953613,"[0.09834620356559753, -0.8331869840621948, -0.08430028706789017, -0.8436323404312134, -0.7926514744758606]"
-0.21838821470737457,"[0.1703953742980957, -0.8224633932113647, -0.49342891573905945, -0.8413600325584412, -0.809029757976532]"
0.07325908541679382,"[-0.2255086451768875, -0.8464457392692566, -0.3254609704017639, -0.003166540525853634, -0.733781099319458]"
-0.2948482632637024,"[-0.20325034856796265, -0.8990763425827026, -0.2626102566719055, -0.8329970836639404, -0.75037682056427]"
0.0448792465031147,"[0.060117658227682114, -0.8708177208900452, -0.6876071691513062, -0.9070839285850525, -0.7434037923812866]"
0.16845233738422394,"[-0.9135831594467163, -0.917753279209137, 0.12128021568059921, -0.8605831861495972, -0.1859809309244156]"
0.3854312598705292,"[-0.8644501566886902, -0.9276552796363831, 0.10589853674173355, -0.45845213532447815, -0.40024417638778687]"
0.6288949251174927,"[-0.8929534554481506, -0.9136801958084106, 0.05658109486103058, -0.5276158452033997, -0.44463053345680237]"
0.2072322815656662,"[-0.5479857325553894, -0.924136757850647, -0.07453768700361252, -0.8242804408073425, 0.0966920331120491]"
0.4660194218158722,"[-0.527279794216156, -0.01088760420680046, -0.20304419100284576, -0.8725396394729614, -0.9071834087371826]"
-0.4409688711166382,"[0.3379584848880768, -0.7717434167861938, -0.7579069137573242, -0.7354018688201904, -0.8500950336456299]"
-0.10154423862695694,"[-0.11540327221155167, -0.8638115525245667, -0.764900267124176, -0.9259715676307678, 0.28889837861061096]"
0.08231783658266068,"[-0.11288877576589584, -0.8620473742485046, -0.5306359529495239, -0.8518809080123901, -0.8391851782798767]"
0.9040445685386658,"[-0.8647719025611877, -0.8916764259338379, -0.013281485065817833, -0.8742552399635315, -0.709109902381897]"
0.8365146517753601,"[-0.8831419944763184, -0.8844333291053772, 0.05091467499732971, -0.903092622756958, -0.6962448358535767]"
-0.5071417093276978,"[0.6325291395187378, -0.8435392379760742, -0.3360874354839325, -0.9141135811805725, -0.8255450129508972]"
0.12967047095298767,"[-0.8005879521369934, -0.8797423839569092, 0.44721323251724243, -0.8692741990089417, -0.8251920938491821]"
0.12628859281539917,"[-0.47124430537223816, -0.9042455554008484, 0.17856881022453308, -0.9109174609184265, -0.8720058798789978]"
-0.263967365026474,"[-0.7945110201835632, -0.8933545351028442, 0.7092910408973694, 1.0277400016784668, -0.5976319909095764]"
