action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
4,1,-0.4,action = 4,0,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,1,4,,,,,,,,,,,,,,,
0,0,0.6,action = 0,2,4,,,,,,,,,,,,,,,
1,1,-0.4,action = 1,3,4,,,,,,,,,,,,,,,
2,1,-0.4,action = 2,4,4,,,,,,,,,,,,,,,
3,0,0.6,action = 3,5,4,0.44623,0.78456,0.78224,0.7051,0.77721,6.343149490229436,4.4852952317611905,6.343149490229436,100000.0,6.343149490229436,32.16197745114718,23.211036158805953,32.49798745114718,500000.7051,32.49295745114718
4,1,-0.4,action = 4,6,4,0.40993,0.72945,0.67297,0.45914,0.72918,6.692797531325255,4.732534350741026,6.692797531325255,6.692797531325255,6.692797531325255,33.873917656626276,24.39212175370513,34.13695765662627,33.92312765662627,34.19316765662627
2,0,0.6,action = 2,7,4,0.32903,0.67265,0.62661,0.35922,0.70247,6.974759297187989,4.9319119258574755,6.974759297187989,6.974759297187989,4.9319119258574755,35.202826485939944,25.33220962928738,35.50040648593994,35.23301648593994,25.36202962928738
0,1,-0.4,action = 0,8,4,0.40484,0.59615,0.47542,0.3924,0.638,7.210098382602626,5.098322205054464,5.098322205054464,7.210098382602626,5.098322205054464,36.45533191301313,26.08776102527232,25.96703102527232,36.442891913013135,26.12961102527232
3,0,0.6,action = 3,9,4,0.53097,0.59088,0.51248,0.45792,0.59592,5.240722268051732,5.240722268051732,5.240722268051732,7.4114819795203015,5.240722268051732,26.73458134025866,26.79449134025866,26.71609134025866,37.51532989760151,26.79953134025866
4,1,-0.4,action = 4,10,4,0.51234,0.58342,0.50624,0.46293,0.60332,5.364901653485999,5.364901653485999,5.364901653485999,5.364901653485999,5.364901653485999,27.33684826743,27.407928267429998,27.330748267429996,27.287438267429998,27.427828267429998
1,0,0.6,action = 1,11,4,0.54955,0.63299,0.51873,0.45064,0.75141,5.474809680918088,5.474809680918088,5.474809680918088,5.474809680918088,4.470167110821819,27.92359840459044,28.00703840459044,27.89277840459044,27.82468840459044,23.102245554109096
2,1,-0.4,action = 2,12,4,0.50624,0.51868,0.50629,0.44278,0.60373,5.573255585065243,4.550547921948012,5.573255585065243,5.573255585065243,4.550547921948012,28.372517925326214,23.27141960974006,28.372567925326216,28.309057925326215,23.35646960974006
0,0,0.6,action = 0,13,4,0.57414,0.56804,0.57414,0.4512,0.63777,5.66230577236305,4.623257155998395,4.623257155998395,5.66230577236305,4.623257155998395,28.885668861815248,23.684325779991976,23.690425779991976,28.762728861815248,23.754055779991976
3,1,-0.4,action = 3,14,4,0.51248,0.51248,0.54331,0.42601,0.65068,4.689570460773226,4.689570460773226,4.689570460773226,5.743522584610626,4.689570460773226,23.960332303866128,23.960332303866128,23.991162303866126,29.143622923053133,24.09853230386613
4,0,0.6,action = 4,15,4,0.52497,0.53731,0.54974,0.53721,0.63362,4.750474690577683,4.750474690577683,4.750474690577683,4.750474690577683,4.750474690577683,24.277343452888413,24.289683452888415,24.302113452888413,24.289583452888415,24.385993452888414
1,1,-0.4,action = 1,16,4,0.51825,0.53651,0.53069,0.51858,0.56608,4.806748277429157,4.806748277429157,4.806748277429157,4.806748277429157,4.162767852331926,24.551991387145783,24.570251387145785,24.564431387145785,24.552321387145785,21.379919261659627
2,0,0.6,action = 2,17,4,0.52487,0.5434,0.53111,0.50624,0.56818,4.859015589639545,4.208032691353945,4.859015589639545,4.859015589639545,4.208032691353945,24.819947948197722,21.583563456769724,24.82618794819772,24.80131794819772,21.608343456769727
3,0,0.6,action = 3,18,4,0.51873,0.53735,0.5374,0.52492,0.56827,4.907784737329522,4.250268029772383,4.250268029772383,4.907784737329522,4.250268029772383,25.057653686647612,21.788690148861914,21.788740148861915,25.063843686647612,21.819610148861912
